# CLUSTER  dG
1am       -56.463530082219
1dma      -134.86934796750998
1eda      -190.13812455975105
1fa       -189.505142810386
1ma       -95.66374258782999
1malonic  -417.04674616711293
1msa      -663.529372880286
1nta      -280.5380136162661
1sa       -699.4483186163121
1tma      -174.07843099808096
