#CLUSTER      ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
2sa1tma       2034.9027924987895      2011.274487928109       -79.24972185369822       2006.334374178783
1am1p         19.58138193008199       18.87833104551828       -2.3580442211103616      19.157735787914135
4ma           15.680852143792436      -14.820651202200679     -102.30254350520738      -19.4289203332155
4dma          14.430343373911455      -17.553505451243836     -107.27435460364816      -22.229918964381795
4am           14.203304654132808      -11.203709815017646     -85.21554408558616       -16.2416629344807
1dma6w        13.953697538527194      -45.28629706229549      -198.69191548205748      -56.83467806666158
1dma5w        11.109487220121082      -36.42710801537032      -159.43852166835222      -45.64171716137207
3ma           10.691817657847423      -8.915894526377087      -65.76458891279412       -12.093499669863377
1dma4w        10.045168853946961      -28.74303454355686      -130.0962716669926       -36.53455456040683
1sua5w        9.123304677719716       -42.521368749730755     -173.21708343966063      -51.93107174785109
3am           8.787033385771792       -7.211612751780194      -53.65972207793625       -10.488211126386886
1sua6w        8.354428882419597       -54.20115263311891      -209.81244848421005      -65.91763290722156
1dma1sua4w    7.9907018123194575      -46.80642236722633      -183.79045507188363      -56.74562962620985
2ma           6.688442617567489       -2.3026124340540264     -30.15614640832888       -3.8947896470926935
1sua3w        6.5318480468704365      -24.65441466565244      -104.59923767417878      -30.473575275740586
2dma          6.5119619242614135      -3.085686421400169      -32.19067028584335       -4.710747660021298
1dma1sua6w    6.454654554196168       -69.30568836681778      -254.10143525511666      -83.03382657916518
1dma3w        6.258763022633502       -21.72846927974024      -93.86963710375079       -27.28395471823751
1sua4w        6.116132884053513       -33.57214270334225      -133.11512858421955      -40.862712878908496
1am1p1sa      5.874952123442199       -1.3958392328349873     -24.386353701808716      -1.9542640339350328
1dma1sua5w    5.47752321587177        -60.34091037494363      -220.75610796919096      -72.41222615988227
1am1dma       5.391891334176762       -1.8232328835438238     -24.19964520461251       -3.3253326148260385
1ma2w         5.203048150637187       -12.50528756272979      -59.39404901351474       -16.230944829338114
1sua2w        5.165462085918989       -15.295235553727252     -68.625516148588         -19.365776582591934
1dma2w        4.747143914137268       -12.989508454920724     -59.48902354205292       -16.689774592465255
1dma1sua1w    4.505489529808983       -18.073606158359325     -75.7306580183373        -21.571592958047404
1sua1w        4.261979669274297       -5.787403543057735      -33.70579645242743       -7.821008120823535
2am           4.209702308959095       -1.4840254444134189     -19.096856459349766      -3.0790126292413333
1homF1w       3.901963251933921       -7.408202725273441      -37.93448256645876       -9.500152330365381
1b2dma        2.9971693325205706      -19.67498931643786      -76.04279271846808       -22.960968613333534
2am1b         2.8786941537400708      -14.968890003568958     -59.86109058323042       -18.264702003798448
1am1homF      2.817964071116876       -6.432649067195598      -31.026708496677685      -8.263996999885421
1dma1w        2.559807037934661       -5.838654162522289      -28.16857689258          -7.760755786628579
1dma1sua3w    2.364960838574916       -40.49751640687464      -143.76145311233842      -47.250525270646904
1dma1sua2w    2.2677597783040255      -30.188589516008506     -108.85912894272903      -35.35666334340931
1dma1homF     2.2610847931937315      -9.532536354556214      -39.55599915363791       -11.209485927596688
1ma1w         2.036327530811832       -5.509638779629313      -25.30929502088999       -7.313656583384727
1am1b         1.6519370016176254      -8.36985535104759       -33.61325625552931       -10.18655887444038
1sa6w         1.5683754445635714      -59.27945904160151      -204.0846368823966       -69.38712813029997
2homF         1.3416276031639427      -16.242405306198634     -58.97713536459878       -18.255750461947173
2am1p         1.0363134074141271      -6.823029807041166      -26.360366306940676      -7.006122822960606
1b1dma        0.9982386521878652      -10.924366295424988     -39.98861293826279       -12.582649406016571
1sa5w         0.7633639738778584      -49.4159830849967       -168.3023547169823       -57.855483706109226
1oa1sa5w      0.3188970826449804      -65.26779757690383      -219.9788517842357       -75.37261866615154
1pha1w        -0.4917657285113819     -10.577700050824205     -33.82838947572265       -12.384031935522216
1am1b1w       -1.1225608828826807     -21.539249699315405     -68.47790983223302       -25.39648277631204
1oa1sa4w      -1.337204176292289      -56.64951300248504      -185.51839284203515      -65.02910342818359
1oa1sa3w      -1.4283716010977514     -44.19930838450091      -143.45442489833772      -49.725181342684664
