#CLUSTER      dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
2am           -112.92057108061034  -112.88594738392523  0.0001161284477113507   -112.965410587458
2am1p         -113.27836367932746  -113.24682040140503  0.00010579667255555442  -113.339892762077
3am           -169.37691643270554  -169.33686617668442  0.000134329216907986    -169.457469927594
3am1p         -169.75567388151822  -169.7163281137646   0.0001319663516806453   -169.851367660724
1ma1w         -171.998770242179    -171.96209376029347  0.00012301352301029756  -172.059269078286
2ma           -191.31724659242477  -191.27699926991264  0.00013499018115750743  -191.417302012539
1am1dma       -191.32474983675957  -191.28364427656606  0.00013786872444573441  -191.422783581521
1am1dma1p     -191.70416057640367  -191.6648405236633   0.00013188010310380378  -191.819699760776
1am2aq        -209.13208384909544  -209.09375138759341  0.00012856770585950697  -209.189047714043
1am2aq1p      -209.49374430015874  -209.45255443897898  0.00013815147133931774  -209.561428245283
1dma1w        -211.20368589124945  -211.1649007251287   0.00013008608459073195  -211.29166634358
1aq1dma1p     -211.57250252796922  -211.53242705271037  0.00013441380264581638  -211.6744465423
4am           -225.83192483471194  -225.78501926116152  0.00015732206456629653  -225.946890640203
2am1dma1p     -248.17898519593479  -248.13179208408076  0.00015828647276215296  -248.327729842798
1ma2w         -248.33178636263918  -248.28989075991248  0.00014051854008621887  -248.4155461296
2dma          -269.7290275859577   -269.68281247069666  0.00015500625611600195  -269.881971857837
2dma1p        -270.11237903748867  -270.0681363867989   0.000148390577527249    -270.28180713687
1am3aq        -285.4677495486423   -285.4238562405263   0.00014721887679353346  -285.547602856416
1am3aq1p      -285.83963045826033  -285.7897232982691   0.0001673894348185898   -285.926678742783
3ma           -286.97481944946554  -286.92420320727916  0.00016976770815441247  -287.135915226478
1dma2w        -287.53826277515395  -287.49294506302226  0.00015199635127207637  -287.647962088924
2aq1dma1p     -287.91904952646354  -287.87040387468136  0.00016315831555324664  -288.040062966761
1am2dma1p     -326.58644783260394  -326.5331583724739   0.0001787337250713774   -326.788533788829
1am1glyt      -339.9057092636567   -339.8625442108756   0.00014477629643183654  -339.977133522011
1am1gly       -340.44983856889183  -340.40734224096246  0.00014253338228870666  -340.535453085931
1am1gly1p     -340.80791976774725  -340.7668483774052   0.00013775411820229474  -340.909496252711
1glyt1w       -359.789038370873    -359.74688947463557  0.00014136809068411875  -359.848572209756
1gly1w        -360.32130705162973  -360.28016659156475  0.0001379857791885807   -360.395539146412
1gly1p1w      -360.6728278857123   -360.63145573851     0.0001387628616548541   -360.761384236172
1am4aq        -361.8021297794532   -361.75148035367755  0.00016987900645846221  -361.903346961228
1dma3w        -363.8739164949743   -363.82352023587987  0.0001690298812490147   -364.006911465119
3aq1dma1p     -364.25839337270554  -364.20598314765016  0.00017578475618127952  -364.404263246847
4ma           -382.630821541991    -382.5702780258741   0.00020306394806910748  -382.853152687059
3dma1p        -404.9926538344982   -404.9347639388979   0.00019416366124566702  -405.249570609912
1am5aq1p      -438.52176522540134  -438.4582501216491   0.00021303070183558253  -438.651548651186
1dma4w        -440.20594507400205  -440.15134738114074  0.00018312155915266583  -440.363719687752
1dma5w        -516.5423116202827   -516.480241466652    0.0002081843153808544   -516.720299326233
1sua1w        -532.6000522686047   -532.5527460990438   0.00015866567016945853  -532.697631683223
4dma          -539.4558138766141   -539.3837637114206   0.00024165743818142335  -539.784355448597
1dma6w        -592.8758416989253   -592.8110082373541   0.00021745249562718201  -593.080202930184
1sua2w        -608.9366751259302   -608.8845465587699   0.00017484007097177503  -609.058095933986
1dma1sua1w    -667.4693667893914   -667.4112731440212   0.00019484704132273045  -667.656777224139
1sua3w        -685.2725602918911   -685.2161101225788   0.0001893347956140888   -685.417863821913
1am1pha       -699.8464899963792   -699.8034733882844   0.00014427841051409146  -699.900723778807
1pha1w        -719.7176732102663   -719.6757557063605   0.00014059199700104154  -719.760358130641
1dma1sua2w    -743.8109955385901   -743.7472284067474   0.00021387600819368542  -744.020811660102
1am1b         -755.4140627786253   -755.3738283610774   0.00013494689769606876  -755.448072451222
1am1sa        -755.9213259449917   -755.8802740945786   0.00013768858095915216  -755.966437164037
1am1p1sa      -756.2558215662864   -756.2113725119534   0.0001490828587389952   -756.312011062364
1sua4w        -761.6112854460653   -761.546970182063    0.0002157144524647745   -761.776486438678
1b1w          -775.2968020392749   -775.2556636437915   0.00013797885454839236  -775.316808139847
1sa1w         -775.7895430637867   -775.7489267407051   0.00013622781513167914  -775.822466335103
1ma1sa        -795.1241540458428   -795.079670918865    0.00014919713894969542  -795.197688090961
1dma1msa      -798.4087831735754   -798.3616528089925   0.0001580760173834358   -798.532412165234
2am1b         -811.8757476652322   -811.8261359079065   0.00016639864942328222  -811.941197833484
