#CLUSTER                   dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
1fa2ma1msa1nta             -1324.9458693490865  -1324.8727169530998  0.0002453543383771191   -1325.162015331336
1dma1fa1ma1msa1nta         -1364.158354594956   -1364.0815694574244  0.0002575386132196778   -1364.400871447755
1fa1ma1msa1nta1tma         -1403.3613039462564  -1403.2834612798526  0.0002610855824375717   -1403.632114046074
2dma1fa1msa1nta            -1403.3662837594038  -1403.2871362621836  0.0002654620064402839   -1403.636747020263
1fa3ma1msa1nta             -1420.6151619154289  -1420.533547838345   0.0002737349558389786   -1420.894867154964
1dma1fa1msa1nta1tma        -1442.5698523087194  -1442.4885997234778  0.0002725225062600063   -1442.867315762929
1dma1fa2ma1msa1nta         -1459.8271774667955  -1459.7418658091228  0.00028613670190588946  -1460.133090366466
1fa1msa1nta2tma            -1481.7681543514377  -1481.6845214101968  0.0002805062594038317   -1482.091786785174
1fa2ma1msa1nta1tma         -1499.0300590414267  -1498.9445760783951  0.00028671126289146005  -1499.365927578973
2dma1fa1ma1msa1nta         -1499.0362678985116  -1498.9485802743088  0.00029410573269456633  -1499.369269309685
1dma1fa1ma1msa1nta1tma     -1538.2377516474457  -1538.1477618953704  0.00030182710741294796  -1538.597165730951
3dma1fa1msa1nta            -1538.2418613131335  -1538.1511345587423  0.00030429902529441154  -1538.601869491214
1fa1ma1msa1nta2tma         -1577.4411055497135  -1577.3497399820958  0.00030644161535315847  -1577.82855847363
2dma1fa1msa1nta1tma        -1577.444025251405   -1577.3521512713196  0.00030814683912514776  -1577.832496921772
1dma1fa1msa1nta2tma        -1616.6413112024936  -1616.5457108043354  0.00032064530658515065  -1617.054365882884
1fa1msa1nta3tma            -1655.8431974362502  -1655.745251839608   0.00032851114084160815  -1656.282941312912
1fa3ma1msa1sa              -1839.5481326235076  -1839.466041638636   0.0002753345123994319   -1839.841753028035
1dma1fa2ma1msa1sa          -1878.7595532734597  -1878.6745396204508  0.0002851371893650316   -1879.080217856786
1fa2ma1msa1sa1tma          -1917.9646778737315  -1917.876944534335   0.00029425906220395824  -1918.312041983311
2dma1fa1ma1msa1sa          -1917.9713935914099  -1917.8833217598296  0.0002953943705532125   -1918.318770996801
3ma1msa1nta1sa             -1930.594810463424   -1930.5097285589954  0.0002853661057468706   -1930.87968521302
1dma1fa1ma1msa1sa1tma      -1957.1752080309932  -1957.0838320442865  0.00030647656114956     -1957.548186735575
3dma1fa1msa1sa             -1957.1776013406306  -1957.0865789327654  0.00030529065190472215  -1957.551952204519
1dma2ma1msa1nta1sa         -1969.8061835222518  -1969.718978219714   0.00029248801790407713  -1970.119140893503
1fa1ma1msa1sa2tma          -1996.3789020954823  -1996.2847258984148  0.00031586851271936525  -1996.779100993438
2dma1fa1msa1sa1tma         -1996.3818467150925  -1996.28747054567    0.0003165392232854484   -1996.781537189317
2ma1msa1nta1sa1tma         -2009.0100879593329  -2008.9212869815997  0.00029783993873377517  -2009.35120892025
2dma1ma1msa1nta1sa         -2009.016269553471   -2008.925994089982   0.00030278538818869226  -2009.355858439041
1dma1fa1msa1sa2tma         -2035.5856217164637  -2035.489737705795   0.0003215965476054885   -2036.013240706134
1dma1ma1msa1nta1sa1tma     -2048.2200268991637  -2048.1271401233644  0.0003115437725948525   -2048.585805746698
3dma1msa1nta1sa            -2048.2219505798107  -2048.12907188685    0.00031151666262204324  -2048.589076773515
1fa1msa1sa3tma             -2074.776616435791   -2074.675893328492   0.00033782695723300803  -2075.227820006497
1ma1msa1nta1sa2tma         -2087.4223905070044  -2087.328057739563   0.0003163936523288292   -2087.817624991078
2dma1msa1nta1sa1tma        -2087.427453457967   -2087.3317068851347  0.00032113557884246355  -2087.820829312604
1fa3ma1msa1nta1sa          -2120.108793039292   -2120.0153373702074  0.00031345185002413026  -2120.427080535664
1dma1msa1nta1sa2tma        -2126.6306565154405  -2126.532870141176   0.00032797710636982253  -2127.051466300355
1dma1fa2ma1msa1nta1sa      -2159.3192501006074  -2159.2216111575112  0.0003274826198082467   -2159.662106291631
1msa1nta1sa3tma            -2165.830072001497   -2165.7314455453043  0.0003307947549641672   -2166.279553545853
1fa2ma1msa1nta1sa1tma      -2198.520539900304   -2198.421972863674   0.00033059546077520433  -2198.892103300759
2dma1fa1ma1msa1nta1sa      -2198.526830835585   -2198.4269849219295  0.0003348848353354842   -2198.897783922982
1fa4ma1msa1nta1sa          -2215.786587059267   -2215.6837281453227  0.0003449904878195766   -2216.167507998251
1dma1fa1ma1msa1nta1sa1tma  -2237.7329642505106  -2237.630838869684   0.00034253020568848145  -2238.130422025783
3dma1fa1msa1nta1sa         -2237.7339270794223  -2237.6319077715702  0.0003421744351898554   -2238.132803111131
1dma1fa3ma1msa1nta1sa      -2254.9987142973496  -2254.894423065706   0.0003497945049233086   -2255.407349621141
1fa1ma1msa1nta1sa2tma      -2276.930034023243   -2276.8273865794063  0.00034428121360689253  -2277.356320551924
2dma1fa1msa1nta1sa1tma     -2276.9396921361467  -2276.8337736865587  0.00035525222065351507  -2277.363375212294
1fa3ma1msa1nta1sa1tma      -2294.197767468064   -2294.0919985593873  0.0003547506579777911   -2294.635423345425
2dma1fa2ma1msa1nta1sa      -2294.205457793178   -2294.098583015341   0.00035845976132026946  -2294.641475222864
1dma1fa1msa1nta1sa2tma     -2316.1398958179434  -2316.032842276406   0.00035905933770791323  -2316.591805420798
1dma1fa2ma1msa1nta1sa1tma  -2333.4103436980226  -2333.30080676814    0.00036738866302941703  -2333.873378015101
3dma1fa1ma1msa1nta1sa      -2333.4136415536573  -2333.304485976238   0.0003661096006027167   -2333.877367444628
1fa1msa1nta1sa3tma         -2355.339850411413   -2355.233671884115   0.00035612452556628367  -2355.822975428417
1fa2ma1msa1nta1sa2tma      -2372.610997029641   -2372.4983653956133  0.00037776835159343845  -2373.100071771345
2dma1fa1ma1msa1nta1sa1tma  -2372.6169774886434  -2372.504311588518   0.00037788328064943026  -2373.106918857412
4dma1fa1msa1nta1sa         -2372.617382610287   -2372.5057215153824  0.0003745131474250831   -2373.108778699903
1dma1fa1ma1msa1nta1sa2tma  -2411.820628557274   -2411.705329094765   0.0003867162921643368   -2412.336844984604
3dma1fa1msa1nta1sa1tma     -2411.823067694044   -2411.7085600794144  0.00038406042136413264  -2412.341134424028
1fa1ma1msa1nta1sa3tma      -2451.0189270050478  -2450.902396086927   0.00039084661452640245  -2451.564436768949
2dma1fa1msa1nta1sa2tma     -2451.0256955321593  -2450.909114047623   0.00039101621511445554  -2451.570374745759
1dma1fa1msa1nta1sa3tma     -2490.2273506437946  -2490.106387254537   0.00040571319556339174  -2490.797791691099
1fa1msa1nta1sa4tma         -2529.4256459394464  -2529.3036396786765  0.00040921100375825037  -2530.0247298613
1fa3ma1msa2sa              -2539.036958124437   -2538.940684963955   0.00032290176247651796  -2539.366245644303
1dma1fa2ma1msa2sa          -2578.2456034295433  -2578.146861086065   0.00033118344282267743  -2578.602278024375
1fa4ma2msa1sa              -2598.788962299169   -2598.683898711878   0.0003523849984592941   -2599.206234298211
1fa2ma1msa2sa1tma          -2617.4523115281295  -2617.3514294488464  0.0003383601518782255   -2617.836253961738
2dma1fa1ma1msa2sa          -2617.456728195386   -2617.3547214603723  0.0003421322656854484   -2617.839949937859
3ma1msa1nta2sa             -2630.0679301029863  -2629.9706888483047  0.0003261487663329221   -2630.388863075653
1fa4ma1msa2sa              -2634.710850788843   -2634.6052882938907  0.00035405834295392885  -2635.103236633985
1dma1fa3ma2msa1sa          -2637.999164183708   -2637.890787399016   0.0003634975169974903   -2638.442509383529
1dma1fa1ma1msa2sa1tma      -2656.6591649851152  -2656.5560638623238  0.00034580286027330044  -2657.071218676567
3dma1fa1msa2sa             -2656.663922912994   -2656.5599863870248  0.00034860481626621925  -2657.075638483898
1dma2ma1msa1nta2sa         -2669.278997914476   -2669.1795345468868  0.0003336017695440044   -2669.626821014012
1dma1fa3ma1msa2sa          -2673.9245985596976  -2673.817529199831   0.0003591123926441417   -2674.345275107699
1fa3ma2msa1sa1tma          -2677.200336405078   -2677.0883874612146  0.00037547859756055914  -2677.669414132076
2dma1fa2ma2msa1sa          -2677.203148390191   -2677.092347689464   0.00037162737121004884  -2677.674223383184
4ma2msa1nta1sa             -2689.8360124694573  -2689.729478893778   0.0003573153636760779   -2690.245915264596
1fa1ma1msa2sa2tma          -2695.861296642664   -2695.7559011301905  0.0003534982809794984   -2696.300304990784
2dma1fa1msa2sa1tma         -2695.8658752437796  -2695.759294726905   0.0003574728052144458   -2696.304175919025
2ma1msa1nta2sa1tma         -2708.4862824725046  -2708.38429235379    0.0003420765343451461   -2708.861734797512
2dma1ma1msa1nta2sa         -2708.489451725465   -2708.386859678675   0.00034409541100094567  -2708.865480194667
1fa3ma1msa2sa1tma          -2713.132498462231   -2713.0245630186605  0.00036201725161957225  -2713.582697604179
2dma1fa2ma1msa2sa          -2713.135301729378   -2713.0258712390273  0.0003670316630926087   -2713.584032737243
1dma1fa2ma2msa1sa1tma      -2716.410542711728   -2716.2973475310478  0.00037965849632889395  -2716.90822897154
3dma1fa1ma2msa1sa          -2716.4126179309633  -2716.29928686089    0.0003801142715841553   -2716.910824592807
4ma1msa1nta2sa             -2725.755738889373   -2725.65151170449    0.0003495796910372015   -2726.143305061733
1dma3ma2msa1nta1sa         -2729.045342309723   -2728.936054699267   0.00036655244157545846  -2729.482192762477
1dma1fa1msa2sa2tma         -2735.0692347186337  -2734.961932712548   0.00035989269188549134  -2735.535749968182
1dma1ma1msa1nta2sa1tma     -2747.695251271691   -2747.5924394338595  0.0003448325937689991   -2748.099435262016
3dma1msa1nta2sa            -2747.6980956600178  -2747.593914458265   0.00034942546286485386  -2748.100671634638
1dma1fa2ma1msa2sa1tma      -2752.3400954575877  -2752.2289473634096  0.00037279253455733383  -2752.8168085478
3dma1fa1ma1msa2sa          -2752.3401884973123  -2752.2276632283397  0.00037741160144778266  -2752.815155971183
1fa2ma2msa1sa2tma          -2755.610806101524   -2755.494156855053   0.0003912434897579197   -2756.133884800794
