#CLUSTER  dG_298.15K_[Eh] dH_298.15K_[Eh] dS_298.15K_[Eh/K]
1am1sa   -756.7094682454771  -756.668591147228   0.0001371024652020795 
2am2sa   -1513.442830358353  -1513.3819137395528 0.00020431527754485998
3am3sa   -2270.181239924431  -2270.099236373158  0.0002750414221029683 
4am4sa   -3026.9167477539177 -3026.813088431839  0.0003476739896025491 
5am5sa   -3783.660897026291  -3783.5385414312377 0.00041038403488177094
4am6sa   -4427.309210863095  -4427.180286894596  0.0004324132148247527 
5am6sa   -4483.853847332857  -4483.720784049904  0.00044629548884789547
6am6sa   -4540.39340819893   -4540.255049590387  0.0004640583598859634 
7am6sa   -4596.922769263905  -4596.779493901419  0.00048054670467885297
8am6sa   -4653.4436560049935 -4653.295132695339  0.0004981485829280563 
5am7sa   -5184.052554504884  -5183.908066194005  0.00048461512661412043
6am7sa   -5240.592823706947  -5240.443495768419  0.0005008485661579742 
7am7sa   -5297.1347712759325 -5296.978067131735  0.0005255877913801779 
8am7sa   -5353.66462859217   -5353.505256582665  0.0005345363072279055 
9am7sa   -5410.192957446314  -5410.023224953646  0.0005692839174911958 
6am8sa   -5940.782732681     -5940.621021346181  0.0005423813516686231 
7am8sa   -5997.347938612777  -5997.179824712629  0.0005638571188998826 
8am8sa   -6053.888312766739  -6053.711418902862  0.0005933053831963778 
9am8sa   -6110.422120761134  -6110.24438968088   0.0005961126949522053 
10am8sa  -6166.94279963024   -6166.752109097551  0.000639580747945665  
7am9sa   -6697.527946104191  -6697.347419280514  0.0006054905249035721 
8am9sa   -6754.08489867719   -6753.898626739183  0.0006247593493208117 
9am9sa   -6810.638933062159  -6810.441838123184  0.0006610598691933592 
10am9sa  -6867.154374253956  -6866.9522301484585 0.0006779942981720611 
11am9sa  -6923.671267948923  -6923.464951527215  0.0006919872547375482 
8am10sa  -7454.265974379135  -7454.07071417859   0.0006549052490357203 
9am10sa  -7510.816019706504  -7510.607332935864  0.0006999396277041759 
10am10sa -7567.36714519368   -7567.153909457064  0.0007151970484655376 
11am10sa -7623.8848524396935 -7623.663550085085  0.0007422505450276706 
12am10sa -7680.408923964549  -7680.1862222470045 0.0007469461680362235 
9am11sa  -8210.99689826373   -8210.779752747532  0.0007283112527251385 
10am11sa -8267.545409678663  -8267.320780752094  0.0007534093577058527 
11am11sa -8324.087362945978  -8323.855946505984  0.0007761730672480295 
12am11sa -8380.63076287375   -8380.392317536487  0.000799748448767399  
13am11sa -8437.155600580429  -8436.912801942379  0.0008143518363239981 
10am12sa -8967.749894025028  -8967.515874057157  0.0007849069260439379 
11am12sa -9024.290616040864  -9024.047836331625  0.0008142881100117391 
12am12sa -9080.840002716082  -9080.590007544748  0.0008384873385879592 
13am12sa -9137.357831849904  -9137.103947146721  0.0008515344625188666 
14am12sa -9193.893992099947  -9193.63245253486   0.000877209458326346  
11am13sa -9724.479213455103  -9724.226399780287  0.0008479423109173234 
12am13sa -9781.025659151912  -9780.764484892927  0.000875981888311253  
13am13sa -9837.571704183458  -9837.30334247669   0.0009000905584437363 
14am13sa -9894.092419494773  -9893.815283866723  0.0009295186986416233 
15am13sa -9950.617572709809  -9950.337687004723  0.000938742243836995  
12am14sa -10481.226641321087 -10480.954693786474 0.000912118061378501  
13am14sa -10537.767513655303 -10537.488101735413 0.0009371524400469564 
14am14sa -10594.309755449942 -10594.022389554326 0.0009638302867684052 
15am14sa -10650.835415495787 -10650.539275888756 0.0009932584269662923 
16am14sa -10707.359238886214 -10707.068230525845 0.0009760456146235115 
13am15sa -11237.964824361861 -11237.669120210841 0.0009917960758007713 
14am15sa -11294.513604060325 -11294.213977367586 0.001004953882274023  
15am15sa -11351.060722450056 -11350.757936400523 0.001015549220191179  
16am15sa -11407.578906181989 -11407.27124677813  0.001031893342277377  
17am15sa -11464.096061870034 -11463.778504897064 0.0010650913969478448 
14am16sa -11994.70880107734  -11994.398803687393 0.0010397350327016606 
15am16sa -12051.244787981259 -12050.925804729395 0.0010698742243836995 
16am16sa -12107.785348851392 -12107.461980036489 0.0010845849404662086 
17am16sa -12164.308429717841 -12163.983038374132 0.0010913667616971323 
18am16sa -12220.834822745888 -12220.496949025834 0.0011332349488512494 
15am17sa -12751.428095552452 -12751.097579683503 0.00110855609592487   
16am17sa -12807.972766947683 -12807.642212860485 0.001108683548549388  
17am17sa -12864.532914735413 -12864.192458164434 0.0011418983733020292 
18am17sa -12921.061742831223 -12920.715479241135 0.001161375146738219  
19am17sa -12977.576943460985 -12977.225849336284 0.001177575046117726  
16am18sa -13508.177229114717 -13507.832796160557 0.0011552339426463192 
17am18sa -13564.722809056282 -13564.373826679197 0.001170491363407681  
18am18sa -13621.244012660103 -13620.887404851253 0.0011960690927385546 
19am18sa -13677.79069614314  -13677.433349563697 0.0011985477108837836 
20am18sa -13734.321505840788 -13733.946496166123 0.0012577897031695459 
17am19sa -14264.921471418735 -14264.55807583558  0.001218836156297166  
18am19sa -14321.455998683263 -14321.08409188511  0.001247382190172732  
19am19sa -14378.003119267605 -14377.629037916076 0.0012546738219017274 
20am19sa -14434.539341622083 -14434.15944997891  0.0012741640114036557 
21am19sa -14491.046110855094 -14490.66033096045  0.0012939124601710553 
18am20sa -15021.650721110149 -15021.267373355453 0.001285755492201912  
19am20sa -15078.201068479839 -15077.816974907619 0.0012882575884621836 
20am20sa -15134.723108236933 -15134.327323102716 0.0013274693946000336 
21am20sa -15191.289959856324 -15190.891067109475 0.0013378936776790205 
22am20sa -15247.784992516432 -15247.374179701957 0.0013778735535804126 
21am21sa -15891.474578477093 -15891.059944342418 0.001390689250377327  
22am22sa -16648.21313724556  -16647.78281200273  0.001443317122253899  
23am23sa -17404.948609524297 -17404.50006376332  0.0015044306557102129 
24am24sa -18161.67799692249  -18161.2140854041   0.001555968472245514  
25am25sa -18918.437177976015 -18917.955017570464 0.0016171725641455643 
26am26sa -19675.191802933772 -19674.689739664733 0.0016839275532450112 
27am27sa -20431.937474359518 -20431.41192874432  0.0017626899211806138 
28am28sa -21188.665151351564 -21188.12390506741  0.001815347979205098  
29am29sa -21945.386731729046 -21944.83537869548  0.0018492470233104142 
30am30sa -22702.127337217542 -22701.559183227077 0.0019055978534294816 
