#CLUSTER  dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
2am1p     -113.42235054725046  -113.39080726932802  0.00010579667255555442
3am1p     -169.9693100927942   -169.9299643250406   0.0001319663516806453
1am1p1sa  -756.9936445379224   -756.9491954835893   0.0001490828587389952
2am1p1sa  -813.55989298972     -813.5112943044104   0.00016300078923205797
3am1p1sa  -870.1068625981601   -870.0525785137492   0.00018206971125568928
1am1p2sa  -1457.1255629626596  -1457.0689700150324  0.0001898136764286601
2am1p2sa  -1513.6958609337441  -1513.6346119403966  0.0002054301302954426
3am1p2sa  -1570.260346082951   -1570.1939034128009  0.00022284980764770352
4am1p2sa  -1626.8057484245471  -1626.7330806621587  0.0002437288693224473
2am1p3sa  -2213.824042823114   -2213.7505717470544  0.0002464231965763898
3am1p3sa  -2270.389073973512   -2270.3093824950747  0.00026728652838207533
4am1p3sa  -2326.9512768745735  -2326.8675722494263  0.0002807466884026074
5am1p3sa  -2383.4949937361716  -2383.4057950169413  0.0002991739702505347
3am1p4sa  -2970.519360873609   -2970.4265995946544  0.000311122854116117
4am1p4sa  -3027.0820315110773  -3026.9850694107336  0.0003252124780945185
5am1p4sa  -3083.6386214201993  -3083.537689575722   0.0003385270651587954
5am1p5sa  -3783.7695048128435  -3783.6568779859986  0.00037775222822402434
