#CLUSTER             ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1dma1msa1nta1tma     -25.595703683269676     -62.28667675863835      -123.06212669962734      -70.25274437174085
2am2msa1nta          -26.24467711741454      -73.50857158639701      -158.523878817271        -81.15748145067482
1nta1sa2tma          -26.663055706419982     -62.36064316122793      -119.73029500128591      -69.94468935788609
1dma1ma1msa1nta      -26.857187735062325     -63.08749395835912      -121.51704250640321      -70.06840124048176
2eda1msa1nta         -27.17775295037427      -66.88354243914364      -133.17387049835926      -73.97925835647038
1eda1ma1nta1sa       -27.248156168323476     -64.38172169285826      -124.54658904726114      -71.19006881315727
1ma1nta1sa1tma       -27.3945958657132       -63.154309213132365     -119.93866626719891      -70.35332779842429
1dma1ma1nta1sa       -28.92380237177713      -64.94566122442484      -120.81790659930365      -71.71962177695241
2eda1nta1sa          -28.937973677704576     -67.20376645040233      -128.3440978458912       -74.61846038524527
1dma1eda1msa1nta     -29.20785260599223      -66.168874989904        -123.96787651756311      -73.30856297662831
2am1msa1nta1sa       -29.472805767611135     -75.81162312766537      -155.42115498950196      -83.51277746376581
1eda1nta1sa1tma      -29.67990212884615      -66.86117729681428      -124.70660797508516      -74.26910680660512
2dma1msa1nta         -30.778753577993484     -66.25020213337848      -118.97182141760109      -73.32921477986383
2am1nta2sa           -30.952724380767904     -76.04510308417957      -151.24057924989228      -83.66523691476323
1am1ma2msa1nta       -31.041621110605774     -79.45781915303087      -162.38872394024906      -87.52222813662956
1am2msa1nta1tma      -31.168746209237725     -80.41997830345645      -165.18944187217278      -88.75053959104116
2msa1nta2tma         -31.625193068903172     -82.56165757623967      -170.84173908112308      -91.82510887362878
1dma1eda1nta1sa      -32.15328136907192      -69.56597750401124      -125.48279770353744      -76.87053192954045
2dma1nta1sa          -32.52413173537934      -68.8385643158108       -121.79920369076383      -76.20284151646774
1dma1nta1sa1tma      -32.701161800621776     -68.64859215213801      -120.56827218356989      -76.02999267820269
1ma2msa1nta1tma      -33.75414349534549      -83.5624338859634       -167.05782455361077      -91.36774588606204
1am1msa1nta1sa1tma   -34.2195750567771       -81.52381421017344      -158.65919555014256      -90.07179540896323
1am1dma2msa1nta      -34.22244434556342      -83.68495168996742      -165.8980625333332       -92.48731267321273
1am1eda2msa1nta      -34.43857787558227      -84.01981806900585      -166.29629445924192      -92.08767743952922
1am1ma1msa1nta1sa    -34.77999002003344      -82.48847536148969      -160.01504390967207      -90.21280026913155
1am1ma1nta2sa        -35.848797566141        -82.19114295591135      -155.4329880592589       -90.20267878752202
2ma2msa1nta          -36.03190597865614      -85.46448585571488      -165.79768531688913      -93.83855374142877
1am1eda1msa1nta1sa   -36.34983764268691      -85.13120347820222      -163.61350271824176      -93.47563351970166
