#CLUSTER             ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1nta1sa2tma          -32.34804682555841      -68.04563428024994      -119.73029500128591      -75.6296804769081
1eda1ma1msa1nta      -33.1956439690548       -71.52284117866657      -128.55004933666805      -78.5964197824942
1dma1ma1msa1nta      -33.51109354005894      -69.53980802706792      -120.84090050995482      -76.59637758822646
2am2msa1nta          -34.13211804284947      -80.86155049482477      -156.7312844275976       -87.83776414307067
1ma1nta1sa1tma       -34.57734645786695      -70.33705980543164      -119.93866626719891      -77.53607839057804
2msa1nta2tma         -35.494322983024176     -85.34850141670904      -167.21173380471373      -93.77828773041256
1dma1ma1nta1sa       -35.91843477333896      -71.94029362592846      -120.81790659930365      -78.71425417839782
2eda1msa1nta         -36.02777050092118      -75.7335599900398       -133.17387049835926      -82.8292759071337
1eda1ma1nta1sa       -36.280521776527166     -73.41408730100375      -124.54658904726114      -80.22243442112813
1dma1eda1msa1nta     -36.534970042004716     -73.49599242568365      -123.96787651756311      -80.63568041229155
2dma1msa1nta         -36.703016469895374     -72.1744650255132       -118.97182141760109      -79.25347767188214
1am2msa1nta1tma      -36.833995165652595     -86.08522725984221      -165.18944187217278      -94.4157885472232
1eda1nta1sa1tma      -36.91886429069564      -74.10013945846003      -124.70660797508516      -81.50806896822178
1am1ma2msa1nta       -37.88021732174093      -85.69421181283542      -160.36892333159494      -92.85862717725104
2eda1nta1sa          -38.315314766485244     -76.58110753935762      -128.3440978458912       -83.99580147425877
1dma1nta1sa1tma      -38.476685180095956     -74.42411553164129      -120.56827218356989      -81.80551605756045
2am1msa1nta1sa       -38.53534973657224      -84.87416709645186      -155.42115498950196      -92.57532143272692
2dma1nta1sa          -38.87174771807622      -75.18618029844947      -121.79920369076383      -82.55045749916462
1dma1eda1nta1sa      -39.92647725378629      -77.33917338890024      -125.48279770353744      -84.64372781425482
1am1dma2msa1nta      -40.15314815909369      -89.61565550303203      -165.8980625333332       -98.41801648651017
2am1nta2sa           -40.28740001830738      -85.37977872171905      -151.24057924989228      -92.99991255253553
1ma2msa1nta1tma      -40.3698589183623       -90.1781493089511       -167.05782455361077      -97.98346130931168
1am1msa1nta1sa1tma   -41.18632114958018      -88.49056030253996      -158.65919555014256      -97.03854150130064
2ma2msa1nta          -42.06631049717544      -91.16478674407699      -164.67709625006685      -98.79295887873741
1dma2msa1nta1tma     -42.18349978362676      -92.5255859766039       -168.84818444780413      -101.66554361823364
1msa1nta1sa2tma      -42.70343762479024      -91.74279524356825      -164.47881140032294      -100.84076245996403
1am1eda2msa1nta      -42.81927501031896      -93.55535344072268      -170.1696408870452       -102.39731609314913
1am1ma1msa1nta1sa    -42.964369247318245     -90.67285458894912      -160.01504390967207      -98.39717949629994
1am1ma1nta2sa        -44.46700461546425      -90.80935000523459      -155.4329880592589       -98.82088583684526
1dma1ma2msa1nta      -44.47281882684911      -95.05915915794321      -169.667416841023        -104.04062979778973
1am1eda1msa1nta1sa   -44.86172687262297      -93.64309270784725      -163.61350271824176      -101.98752274928847
2dma2msa1nta         -45.432944216707256     -95.62010948444367      -168.32857711848908      -104.53508471715031
1am1nta2sa1tma       -46.149287058913615     -93.30892536931788      -158.17420194653997      -101.77272909964086
1ma1msa1nta1sa1tma   -46.64498837757856      -96.59450219318387      -167.5314902429263       -105.43382074325928
1am1dma1msa1nta1sa   -46.713129956042394     -94.46298862702679      -160.1538107375551       -102.58694310724968
2ma1msa1nta1sa       -46.867577388184145     -95.44637881021481      -162.93409834670558      -103.63070329726906
1eda1ma2msa1nta      -47.067020149494056     -98.38985856450745      -172.1376435185884       -107.97939898603363
1eda2msa1nta1tma     -47.470832169638015     -100.66118487360654     -178.40131713598066      -111.14507017107098
1am1eda1nta2sa       -48.71519492159132      -96.1946243661223       -159.24678666622194      -104.24181849160232
1nta2sa2tma          -48.91522421780974      -97.70237917039776      -163.6329195119065       -106.78412323916564
2ma1nta2sa           -49.21973043459002      -96.99407658854034      -160.23594215592183      -105.26271686446853
1dma1msa1nta1sa1tma  -49.284600253915414     -99.64646316206199      -168.91451587597123      -108.77299148766906
1am1dma1nta2sa       -49.2882038570242       -95.69412408641074      -155.64621911660544      -103.98341714870185
1eda1ma1msa1nta1sa   -49.61878417816479      -100.4165442410158      -170.37652209611136      -108.83022779348539
1dma1eda2msa1nta     -50.04743165051332      -102.77324463092373     -176.8432432677289       -112.58027746231528
1ma1nta2sa1tma       -50.62478353449842      -99.49067681029555      -163.89700914232304      -108.54891882595257
1dma1ma1msa1nta1sa   -50.906732942094095     -99.72702995373402      -163.7440785223945       -108.24529898964101
