#CLUSTER      dG_298.15K_[Eh]  dH_298.15K_[Eh]  dS_298.15K_[Eh/K]       dE_[Eh]
1w            -76.405524       -76.38411        7.182276419395604e-05   -76.4096259977
1ppa          -268.274992      -268.239076      0.00012046635633614501  -268.337242964
1pue          -341.742598      -341.704176      0.0001288726906484909   -341.769935251
1pyruvic      -342.272861      -342.23555       0.00012514043757559724  -342.314992874
1lca          -343.469767      -343.431253      0.0001291754780455233   -343.535176324
1ppa1w        -344.681527      -344.639089      0.00014233876172703555  -344.76561218
1pue1w        -418.161167      -418.114758      0.00015565662634282225  -418.208920735
1dhppa        -418.674201      -418.63411       0.0001344678830220732   -418.743510979
1pyruvic1w    -418.677041      -418.632323      0.00014998494031104233  -418.740023021
1lca1w        -419.877001      -419.832077      0.00015067975770633767  -419.964332547
1ppa2w        -421.092589      -421.039439      0.00017826528319386518  -421.194339487
1pue2w        -494.574064      -494.520883      0.00017837205559176607  -494.643466535
1dhppa1w      -495.081532      -495.034779      0.00015681518654094082  -495.172447742
1pyruvic2w    -495.086529      -495.035415      0.00017143822419972494  -495.171344257
1lca2w        -496.286253      -496.235107      0.00017154659021550496  -496.395705528
1ppa3w        -497.498963      -497.438452      0.000202956798612915    -497.621724283
1na1pua       -504.401308      -504.359327      0.00014080729494520344  -504.441796769
1pue3w        -570.985568      -570.924865      0.00020360062023607855  -571.075969698
1dhppa2w      -571.491126      -571.438227      0.0001774286338073284   -571.604157827
1pyruvic3w    -571.493422      -571.433124      0.00020224285780307024  -571.597080315
1lca3w        -572.693193      -572.632821      0.0002024898685743335   -572.821433296
1ppa4w        -573.90293       -573.841228      0.00020695199863586308  -574.053032651
1na1pua1w     -580.820382      -580.764716      0.0001867050834816726   -580.87532145
1pue4w        -647.396784      -647.327456      0.0002325311592135814   -647.507129141
1pyruvic4w    -647.89864       -647.834996      0.00021346670852569625  -648.02778127
1dhppa3w      -647.899571      -647.833727      0.00022084197207025304  -648.026115978
1lca4w        -649.098763      -649.034891      0.00021423164510767282  -649.252311553
1ppa5w        -650.308797      -650.238363      0.00023624110163616744  -650.478427926
1na1pua2w     -657.243453      -657.182536      0.00020431934189956064  -657.321101638
1pue5w        -723.807242      -723.741966      0.0002189407859404656   -723.952219586
1dhppa4w      -724.303642      -724.237922      0.00022042922503956154  -724.460664503
1pyruvic5w    -724.304713      -724.232767      0.0002413104001096409   -724.454174064
1lca5w        -725.504329      -725.431782      0.0002433279203446039   -725.677731892
1na1pua3w     -733.657609      -733.585605      0.00024150641510877236  -733.75227801
1dhppa5w      -800.712439      -800.645523      0.0002244403612413008   -800.897970612
1cl1pua       -802.573703      -802.530106      0.00014622718935208275  -802.610831712
1na1pua4w     -810.070809      -809.995658      0.00025205775908641073  -810.190727989
1cl1pua1w     -878.984492      -878.933669      0.0001704629300577049   -879.042928489
1na1pua5w     -886.480712      -886.397009      0.0002807444745284086   -886.620038877
1cl1pua2w     -955.392348      -955.336599      0.00018698396661051818  -955.474304147
1cl1na1pue    -964.356716      -964.308988      0.000160080509575253    -964.380179187
1cl1na1pua    -964.848312      -964.799927      0.00016228767033783103  -964.884373845
1cl1pua3w     -1031.8032       -1031.736913     0.00022232722393359075  -1031.90340026
1cl1na1pue1w  -1040.772931     -1040.707208     0.00022043559951107801  -1040.80707543
1cl1na1pua1w  -1041.26656      -1041.208736     0.0001939417022707461   -1041.32122524
1cl1pua4w     -1108.215069     -1108.148369     0.0002237152651063023   -1108.34383696
1cl1na1pue2w  -1117.182713     -1117.114312     0.00022941882349566457  -1117.24246843
1cl1na1pua2w  -1117.680306     -1117.615354     0.00021785075131114907  -1117.75578937
1cl1pua5w     -1184.624547     -1184.551152     0.00024617093464094996  -1184.77520416
1cl1na1pue3w  -1193.595087     -1193.525575     0.0002331462957149209   -1193.68314155
1cl1na1pua3w  -1194.091063     -1194.01932      0.00024063311251101586  -1194.18838744
1cl1na1pue4w  -1270.00659      -1269.931112     0.00025315735542300196  -1270.11770212
1cl1na1pua4w  -1270.501731     -1270.422543     0.00026560191744103213  -1270.62002116
1cl1na1pue5w  -1346.418545     -1346.343706     0.00025101393937558867  -1346.55950132
1cl1na1pua5w  -1346.908485     -1346.826366     0.0002754313525194302   -1347.05216259
