Cluster		    H-corr:		G-corr:		    Enthalpi:		Free-Energy:	    Entropy:
1sa1a1dma_05	    0.188817		0.135417	     -891.685570	 -891.738971	    112.390
1sa1a1dma_06	    0.189768		0.133405	     -891.682528	 -891.738891	    118.625
1sa1a1dma_07	    0.186451		0.130507	     -891.682587	 -891.738531	    117.744
1sa1a1dma_08	    0.190181		0.135656	     -891.680307	 -891.734832	    114.758
1sa1a1dma_09	    0.188073		0.132516	     -891.676659	 -891.732216	    116.931
1sa1a1dma_10	    0.188268		0.134298	     -891.676716	 -891.730685	    113.588
1sa1a1dma_11	    0.190200		0.133954	     -891.673729	 -891.729975	    118.380
1sa1a1dma_12	    0.188879		0.133954	     -891.674972	 -891.729896	    115.598
1sa1a1dma_13	    0.189114		0.134860	     -891.675004	 -891.729259	    114.188
1sa1a1dma_14	    0.186736		0.127425	     -891.657941	 -891.717253	    124.831
1sa1a1eda_01	    0.209763		0.152058	     -947.017479	 -947.075184	    121.451
1sa1a1eda_02	    0.209866		0.151731	     -947.016532	 -947.074668	    122.357
1sa1a1eda_03	    0.209878		0.153091	     -947.017459	 -947.074246	    119.518
1sa1a1eda_04	    0.209591		0.151010	     -947.015645	 -947.074227	    123.295
1sa1a1eda_05	    0.209938		0.152893	     -947.017040	 -947.074086	    120.063
1sa1a1eda_06	    0.209570		0.151699	     -947.016108	 -947.073979	    121.800
1sa1a1eda_07	    0.209719		0.153114	     -947.016993	 -947.073598	    119.135
1sa1a1eda_08	    0.209276		0.149914	     -947.014068	 -947.073429	    124.936
1sa1a1eda_09	    0.209672		0.152158	     -947.015893	 -947.073406	    121.047
1sa1a1eda_10	    0.209415		0.153723	     -947.017357	 -947.073049	    117.212
1sa1a1eda_11	    0.209148		0.152658	     -947.015753	 -947.072243	    118.894
1sa1a1eda_12	    0.209654		0.151345	     -947.013899	 -947.072208	    122.722
1sa1a1eda_13	    0.208943		0.151890	     -947.015143	 -947.072197	    120.079
1sa1a1eda_14	    0.208988		0.149460	     -947.012403	 -947.071931	    125.288
1sa1a1eda_15	    0.209292		0.150736	     -947.013137	 -947.071693	    123.242
1sa1a1eda_16	    0.208918		0.149991	     -947.012702	 -947.071629	    124.023
1sa1a1eda_17	    0.209658		0.153313	     -947.015189	 -947.071533	    118.587
1sa1a1eda_18	    0.206320		0.147257	     -947.012416	 -947.071479	    124.309
1sa1a1eda_19	    0.206235		0.147933	     -947.013139	 -947.071441	    122.708
