#CLUSTER  dG_298.15K_[Eh] dH_298.15K_[Eh] dS_298.15K_[Eh/K]
1am1b3sa  -2853.891994771215  -2853.8150745803946 0.00025799158416924954
2msa2sa2w -2878.6818823891604 -2878.5985506186857 0.0002794961277007138 
2am1b3sa  -2910.3688489605997 -2910.2879401181804 0.0002713695871871887 
2am4sa    -2910.8185349834894 -2910.734568478493  0.00028162503772035367
4gd3sa    -2918.640618536638  -2918.5328997079064 0.0003612907218922562 
4gd1p3sa  -2919.0247706127025 -2918.9168380221577 0.0003620076825230388 
1b1dma3sa -2932.300426631191  -2932.2169036140094 0.0002801375723002362 
2msa2sa3w -2955.0242790173797 -2954.936661275755  0.00029387134537921754
3am1b3sa  -2966.8481795960406 -2966.763078804668  0.0002854294528666186 
3am4sa    -2967.3037967925816 -2967.2171279402687 0.00029068875503596565
1b1gd3sa  -3002.4773758933043 -3002.395592267447  0.00027430362521410514
1gd4sa    -3002.9157901073245 -3002.8296838516358 0.0002888017967049594 
4am1b3sa  -3023.318492274211  -3023.2293521167403 0.00029897755314698733
4am4sa    -3023.788165404565  -3023.693108401246  0.00031882275136514867
4am1p4sa  -3024.155033999307  -3024.06139000134   0.00031408350818817426
1b2dma3sa -3067.2015928860087 -3067.1086991925854 0.00031156697441941077
2dma4sa   -3067.657766795476  -3067.563709008471  0.0003154713634261766 
5am4sa    -3080.260296266094  -3080.165476363697  0.0003180275109757208 
5am1p4sa  -3080.638363990022  -3080.5392851133224 0.0003323121807786674 
5gd1p3sa  -3124.083729602989  -3123.962538186764  0.000406478001760076  
6am1p4sa  -3137.1173167359148 -3137.014833222368  0.0003437313887192975 
1b3dma3sa -3202.0887354812203 -3201.9842056807975 0.00035059466853422697
3dma4sa   -3202.5584351275347 -3202.4523875529176 0.0003556853081228406 
3dma1p4sa -3202.928657519344  -3202.82151711739   0.0003593506689701708 
1b2gd3sa  -3207.543032439908  -3207.4512427047616 0.0003078642802178017 
2gd4sa    -3207.992255297637  -3207.897409386361  0.0003181147451815757 
1b4dma3sa -3336.9691873058    -3336.8548694837955 0.00038342385378040784
4dma1p4sa -3337.8328986075894 -3337.7133560801212 0.000400947601771447  
1b3gd3sa  -3412.602273371848  -3412.495403677462  0.0003584427113367513 
3gd4sa    -3413.067429505717  -3412.9596317673595 0.0003615553860719975 
5dma1p4sa -3472.7410118351727 -3472.6101572084062 0.0004388885687281211 
1b4sa     -3496.8663167713557 -3496.7803758228847 0.0002882473535827571 
2am1b4sa  -3609.848051939074  -3609.75502516087   0.00031201334296260806
1b4gd3sa  -3617.661424214728  -3617.54705185668   0.00038360676856745494
4gd4sa    -3618.151180168406  -3618.0329374181024 0.00039658812780072174
4gd1p4sa  -3618.5008918767753 -3618.3794783866824 0.0004072228411624195 
