#CLUSTER  dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
2am1p     -113.42236889249114  -113.39082517263601  0.00010579815480503784
1am1b     -756.1498273482741   -756.1091828595111   0.00013632228329034417
1am1sa    -756.6580170134898   -756.616623341387    0.00013883505652451697
1am1p1sa  -756.9926304930759   -756.9496123283028   0.00014428363163901522
2am1sa    -813.1968930704677   -813.1486690179564   0.00016174426466970088
2am1p1sa  -813.5597235914057   -813.511275322021    0.00016249629174808133
3am1p1sa  -870.1075776108796   -870.0526551441445   0.00018421085606279446
1b1sa     -1399.7884109922231  -1399.7423500866387  0.00015448903432645718
2sa       -1400.2386375157357  -1400.1893210552219  0.00016540821906340397
1am1b1sa  -1456.3201154965461  -1456.2687543483732  0.00017226613507587726
1am2sa    -1456.7957738169578  -1456.7422798010084  0.00017941980865157582
2am1b1sa  -1512.8548638272532  -1512.7976134218475  0.00019201880062329936
2am2sa    -1513.3421344418773  -1513.2827573707443  0.00019915167242321943
2am1p2sa  -1513.6965923723233  -1513.6351469475926  0.00020608896438270962
3am2sa    -1569.8819630295618  -1569.8177691702774  0.00021530725904509313
3am1p2sa  -1570.260075449131   -1570.1936622237904  0.00022275104927222997
4am1p2sa  -1626.807555592449   -1626.7335442649965  0.0002482352086286993
1b2sa     -2099.9291002945274  -2099.8697939310705  0.0001989145177156908
3sa       -2100.3609743774327  -2100.2993972055046  0.00020653084664802625
1am1b2sa  -2156.4774619423497  -2156.4141476170666  0.00021235728754929396
1am3sa    -2156.9266271201977  -2156.8591781237856  0.00022622504246947735
2am1b2sa  -2213.0233242849235  -2212.954784127214   0.00022988481539196984
2am3sa    -2213.480008848241   -2213.4085066123434  0.0002398196743177646
3am1b2sa  -2269.5567319589054  -2269.4825153868624  0.0002489236023584845
3am3sa    -2270.0323731611206  -2269.954991043708   0.00025954089355188103
3am1p3sa  -2270.3919068034857  -2270.3138783237164  0.0002617088035191903
4am3sa    -2326.5767783708056  -2326.498470263952   0.00026264667735485564
4am1p3sa  -2326.9532088906217  -2326.8695984982746  0.0002804306300417465
5am1p3sa  -2383.499080896117   -2383.4108339556883  0.0002959816885085524
1b3sa     -2800.0627001454973  -2799.9906343615316  0.00024170982379863057
1am1b3sa  -2856.617650272974   -2856.540730082154   0.00025799158416924954
2am1b3sa  -2913.16773399212    -2913.0868251497     0.0002713695871871887
2am4sa    -2913.6156196909155  -2913.5316531859194  0.00028162503772035367
3am1b3sa  -2969.716378515991   -2969.631277724619   0.0002854294528666186
3am4sa    -2970.172220309989   -2970.085551457675   0.00029068875503596565
4am1b3sa  -3026.257714305497   -3026.168574148026   0.00029897755314698733
4am4sa    -3026.7259039861337  -3026.630846982814   0.00031882275136514867
4am1p4sa  -3027.093321569286   -3026.99967757132    0.00031408350818817426
5am4sa    -3083.270190036645   -3083.1753701342477  0.0003180275109757208
5am1p4sa  -3083.645541429401   -3083.5482258332327  0.0003263981088991785
6am1p4sa  -3140.198625535346   -3140.096142021799   0.0003437313887192975
2am1b4sa  -3613.309562935259   -3613.2165361570546  0.00031201334296260806
3am1b4sa  -3669.860363636133   -3669.763207754101   0.00032586242506164805
3am5sa    -3670.3052882997613  -3670.2059936781334  0.0003330357928160469
4am1b4sa  -3726.414740602153   -3726.3130735647687  0.00034099291425202584
4am5sa    -3726.8635251949568  -3726.7574180855504  0.00035588498878510734
5am1b4sa  -3782.956545538242   -3782.853041989972   0.00034715260194529167
5am5sa    -3783.422758017549   -3783.3163200777626  0.0003569945993170816
5am1p5sa  -3783.7857960663446  -3783.676371157115   0.00036701294391872487
6am5sa    -3839.9637871601685  -3839.852395931357   0.0003736080121137577
6am1p5sa  -3840.345580298015   -3840.2334465746003  0.00037609835121584607
3am1b5sa  -4370.001379825341   -4369.889327115606   0.0003758266300045951
4am1b5sa  -4426.555569651238   -4426.44017315077    0.00038704175907814775
4am6sa    -4426.999052973614   -4426.883298751904   0.0003882415620005525
5am1b5sa  -4483.104300485785   -4482.986489084812   0.0003951413750561915
5am6sa    -4483.55820478015    -4483.438168345358   0.000402604175055232
6am1b5sa  -4539.656623403394   -4539.535921204461   0.00040483715892305225
6am6sa    -4540.115495997      -4539.991191653871   0.00041691880975455335
6am1p6sa  -4540.4816178169085  -4540.35353876961    0.0004295792295761687
