# CLUSTER  dG
1am1eda2sa  -1645.5560218761473
1am1eda2sa  -1645.556113807135
1am1eda2sa  -1645.5562411246842
1am1eda2sa  -1645.5553001716607
1am1eda2sa  -1645.556568458285
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
1am1eda2sa  nan
nan         nan
nan         nan
nan         nan
nan         nan
nan         nan
nan         nan
