#CLUSTER  dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
1b1w      -775.2968020392749   -775.2556636437915   0.0001379788545483923
1b2w      -851.6382818571678   -851.5924710903182   0.00015365006489906358
1b3w      -927.9794872864767   -927.92839053661     0.0001713793388122243
1b4w      -1004.3181719237134  -1004.2638834053862  0.0001820845826837322
1b5w      -1080.656692087271   -1080.5976482353585  0.00019803404968150962
1b1sa1w   -1474.791559740672   -1474.7383078698033  0.0001786076500699166
1b1sa2w   -1551.128241552567   -1551.0720676355136  0.00018840824099794276
1b1sa3w   -1627.4648342949997  -1627.4053460988714  0.0001995243874833208
1b1sa4w   -1703.8025634989085  -1703.7357364038708  0.00022413917503908922
1b1sa5w   -1780.1416517204714  -1780.0713303924938  0.00023585888974487124
1b2sa1w   -2174.265546199382   -2174.2014557276307  0.0002149604955566855
1b2sa2w   -2250.607763692862   -2250.539029167143   0.00023053672889225958
1b2sa3w   -2326.9408965071293  -2326.866798801719   0.0002485249217178584
1b2sa4w   -2403.27099769783    -2403.192697939596   0.00026261867595104806
1b2sa5w   -2479.6129293862523  -2479.532388884697   0.00027013416587583667
1b3sa1w   -2873.730713801708   -2873.656978200776   0.00024731041734761793
1b3sa2w   -2950.0734516230546  -2949.994555393117   0.00026461925184535654
1b3sa3w   -3026.4085911262023  -3026.323430309671   0.00028563077823593234
1b3sa4w   -3102.7403859520286  -3102.6517653054184  0.00029723510518419645
1b3sa5w   -3179.074382586663   -3178.982153694835   0.0003093372189472787
