#CLUSTER      ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
4am1msa1p     -51.86569032439729      -89.98407754578511      -127.84969720392647      -96.33267806024378
2am1msa1p1sa  -54.070155683439225     -86.02608366467757      -107.18070763459687      -90.82341092964634
4am1msa2sa    -54.74442233715672      -120.72432072914671     -221.29766356497274      -131.95921365823597
2am2msa1p     -55.478330609272234     -88.33330624343944      -110.19612823839137      -92.53586159666156
2am1mb3msa    -55.71629587566713      -118.13441048265668     -209.3513822144742       -127.61453122791136
1am1b3msa     -56.040122729958966     -107.52738485438749     -172.68912334194144      -114.02424456994049
4am1p1sa      -56.176864518842194     -93.07261503260816      -123.7489535931758       -99.5189111380605
3am1mb3msa    -57.07801252469653      -130.10623431071872     -244.93785606580343      -141.56294514267938
4am3msa1sa    -58.17930293007521      -138.70672859501792     -270.0903091224284       -151.57930917147314
1am1b2sa      -61.43310915573966      -99.40515339456033      -127.35886043657769      -104.33263204351533
2am1b1msa1sa  -61.63231271796394      -109.54983897128841     -160.71617056263744      -117.65927959099645
3am3sa        -62.34973306581378      -118.56983568682335     -188.56314815061256      -129.38020531879738
3am1msa3sa    -62.90602956456132      -133.05572607344948     -235.28323497934366      -143.54611880145967
3am1msa1p1sa  -63.276703810784966     -104.77298631268786     -139.1792134895128       -111.04299570096191
1am1b2msa1sa  -64.0889428682276       -116.03225819783984     -174.21873328761333      -122.47279938141583
3am2msa2sa    -66.06334438640624      -136.83734721771907     -237.37716864414978      -148.6995386442868
2am1b3msa     -66.48856320860796      -129.26020327722654     -210.53711242145624      -138.68897274299525
3am3msa1sa    -68.4496775175794       -141.08090149977943     -243.6063189070553       -152.84451724070823
3am1b3msa     -68.89241398405284      -141.32624595053494     -242.94426284225207      -152.96347486693412
2am1mb4msa    -69.44683820597129      -146.22798209014582     -257.5252184621812       -157.33980202284874
4am2msa1p     -70.22174956277013      -121.74110025368282     -172.79674892155785      -130.72429082899907
2am1b2sa      -71.45482029288542      -119.85743821912911     -162.34317600700774      -128.06224897073116
3am1p2sa      -71.95747530600056      -113.14427692082245     -138.14120950800853      -120.93170127260964
4am3sa        -72.57629859214649      -141.68964614509605     -231.80730354781716      -153.99249934125692
1am1b1msa2sa  -72.96918962488417      -123.94270169304218     -170.96599721092386      -130.63720200932585
3am2msa1p     -73.35300018882845      -116.870860619616       -145.95961908683995      -124.45591750632593
3am1mb4msa    -73.62156049866462      -161.30003697850043     -294.07505108089316      -173.87330239644507
2am1b2msa1sa  -73.77834203449311      -136.04684074613033     -208.8495680412634       -145.90118349384284
4am2msa2sa    -75.67240755376406      -157.07076819206122     -273.0114393370903       -170.78987928468268
1am1b3sa      -77.5867460500449       -128.23714078241028     -169.8822563560725       -134.88982623559423
3am4sa        -79.07722202898003      -149.84477774682455     -237.3555449202957       -161.49334339960478
2am1b4msa     -79.52413904853165      -156.4723273224663      -258.08548808979214      -167.78615068504587
4am1msa1p1sa  -80.13563204719685      -132.29088490229333     -174.9295752305611       -141.5390904279193
4am1p2sa      -81.60590971738566      -132.9679198951926      -172.26902625471106      -141.38646789325867
3am1p3sa      -82.49119687196799      -136.92766598192975     -182.58081204107526      -145.9337871063035
3am1b4msa     -82.52053576987237      -169.75641941674985     -292.5905874460733       -182.66048292675987
2am1b1msa2sa  -82.82162530778442      -144.49474235170055     -206.8526481440444       -154.02686291141436
5am2msa1p     -84.68266731314361      -148.6093574379629      -214.41116929346094      -159.56518324251374
2am1b3msa1sa  -85.80079124186886      -162.32373515883228     -256.6592115287176       -173.7305857494357
3am1msa1p2sa  -85.87823481974192      -140.7285573675763      -183.96888327319664      -149.75006708141882
3am3msa1p     -86.11323355941568      -143.25148109011934     -191.64262126716613      -152.28497463519307
5am1msa1p1sa  -86.21615681960247      -148.7016519124736      -209.577377470728        -159.513425540179
3am2msa1p1sa  -87.02165248728124      -142.48551866557682     -186.02671869289438      -151.34265840030275
3am1b2msa1sa  -87.23130967753241      -160.62099736969685     -246.1502186557079       -173.31672794296173
4am1msa3sa    -90.1964866516646       -171.20093258074485     -271.6902429281445       -186.5177449970506
2am1b3sa      -90.25738365040161      -152.1146867503412      -207.47041120259934      -161.22120865131728
5am1p2sa      -90.7713154796511       -151.64292165846564     -204.16436752877553      -161.10484719346277
4am3msa1p     -91.91641939256806      -157.86501930691884     -221.19268795730747      -168.64964532697195
2am1b2msa2sa  -92.57713139010593      -166.73211021453608     -248.71701769232698      -177.44173136225436
3am1b1msa2sa  -93.47890900576022      -164.60095498606097     -238.54451108693092      -177.10521330009215
