#CLUSTER      dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
4am1msa1p1sa  -1589.2735394350293  -1589.2002366696643  0.00024585867974117156  -1589.498611485242
5am2msa1p     -1609.8212432737723  -1609.7426983302257  0.0002634410315160377   -1610.105933325224
4am1p2sa      -1625.1934353699705  -1625.1210216488269  0.00024287681081219286  -1625.394390676939
5am1msa1p1sa  -1645.7423032611327  -1645.6636147733502  0.00026392248124351627  -1646.002936573828
5am1p2sa      -1681.6675483512306  -1681.5884411111535  0.000265326983321692    -1681.901928139181
1mb2msa       -1990.1403810758902  -1990.0757969296465  0.00021661628792153648  -1990.274340863655
1b2msa        -2026.0693265417444  -2026.0064820124007  0.0002107815842486257   -2026.181021039754
1am1mb2msa    -2046.6088039236583  -2046.5395291481427  0.0002323487355882815   -2046.781705364757
1b1msa1sa     -2062.002337670651   -2061.9410502989126  0.00020555885204697995  -2062.092528219317
1am1b2msa     -2082.542398163036   -2082.4754143507676  0.00022466480720681928  -2082.693025364884
1b2sa         -2097.9352707329344  -2097.8759643682124  0.00019891452196080123  -2098.002978787151
2am1mb2msa    -2103.084856462161   -2103.0116633920334  0.0002454907601097333   -2103.296101939555
2am3msa       -2103.559464439859   -2103.4833087995066  0.00025542726933514925  -2103.778916137768
1am1b1msa1sa  -2118.4779658651423  -2118.4122954603654  0.00022025961689311647  -2118.605988542163
2am1b2msa     -2139.018199436652   -2138.945464860086   0.00024395296517310498  -2139.206239053617
2am2msa1sa    -2139.4949178433735  -2139.4185188887623  0.00025624334935990924  -2139.69085295745
1am1b2sa      -2154.4115365111998  -2154.348222185917   0.00021235728754929396  -2154.51818648885
3am3msa       -2160.0501458422127  -2159.9702198195187  0.0002680731936720821   -2160.310072265364
3am3msa1p     -2160.434030203379   -2160.352399957136   0.00027378918746669796  -2160.704721624341
2am1b1msa1sa  -2174.951859959191   -2174.8803935807837  0.00023969940770270185  -2175.117567600418
2am1msa2sa    -2175.417353243048   -2175.3437983205963  0.0002467044187555951   -2175.593265632667
3am2msa1sa    -2195.9606067251025  -2195.88064636497    0.00026818836200621655  -2196.194677428364
3am2msa1p1sa  -2196.3539907030417  -2196.271845302673   0.000275517022871279    -2196.600202298897
2am1b2sa      -2210.8848983571165  -2210.816358199407   0.00022988481539196984  -2211.030000572193
2am3sa        -2211.344649852344   -2211.273580105338   0.00023836909946624098  -2211.498968877307
4am3msa       -2216.49849939136    -2216.41095547517    0.00029362373365835425  -2216.789700556359
4am3msa1p     -2216.9031961066657  -2216.8137580143584  0.0002999768314845774   -2217.207325572402
