#CLUSTER      dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
1am           -56.52989156452621   -56.50804338338234   7.32791586244093e-05    -56.5464986382
1am1p         -56.85720843057197   -56.836108458255566  7.076965392054345e-05   -56.8899417443
2am           -113.0550781706862   -113.02047145904785  0.00011607147958524956  -113.099841467
2am1p         -113.42244041297934  -113.39083511431595  0.00010600469114000417  -113.483878929
3am1p         -169.97011701724827  -169.92999321440192  0.00013457589416857838  -170.065018473
1mb           -663.689707862412    -663.6553935226153   0.00011509085962307107  -663.71199669
1msa          -664.1999330835948   -664.1639696020997   0.00012062210798322522  -664.233030247
1b            -699.6207782645901   -699.5864198149674   0.00011523880470454479  -699.619322316
1sa           -700.1144456060566   -700.0806352944954   0.00011340034063806358  -700.126012309
1am1mb        -720.2198523542968   -720.1765208207371   0.00014533467569913965  -720.273990306
1am1msa       -720.7391493824294   -720.6969642595164   0.00014148959554908462  -720.806938245
1am1msa1p     -721.0858414000958   -721.0415632406731   0.0001485096744008828   -721.16573017
1am1b         -756.1498273482741   -756.1091828595111   0.00013632228329034417  -756.183392525
1am1sa        -756.6580170134898   -756.616623341387    0.000138835056524517    -756.702646777
1am1p1sa      -756.993543535828    -756.949238142436    0.00014860101758179506  -757.049786775
2am1msa       -777.2723149130513   -777.2256126453595   0.00015664017337526943  -777.378139059
2am1msa1p     -777.6432804463162   -777.5946196406509   0.00016320914192635006  -777.760329908
2am1sa        -813.1969063920535   -813.1486719994605   0.00016177894547393066  -813.275874648
2am1p1sa      -813.5597235914057   -813.511275322021    0.00016249629174808133  -813.654140782
3am1msa1p     -834.1889097709287   -834.1343056103839   0.0001831432518691952   -834.340836279
3am1p1sa      -870.1075776198353   -870.0526551441967   0.00018421088592499336  -870.235150038
4am1msa1p     -890.7294702991593   -890.6676084453152   0.00020748567447303394  -890.915985384
4am1p1sa      -926.6508531858972   -926.5891960862701   0.00020679892546364225  -926.814045084
1mb1msa       -1327.924456085224   -1327.8747401130656  0.00016674818768473641  -1328.00122675
