#CLUSTER      ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1am1mb        8.849403990840074       -0.5808787245769054     -31.62932321196243       -2.1045181420631707
1mb           8.53184262511786        7.153042983904015       -4.624516656850972       7.142352870199829
2am           4.057731611799682       -1.6460514396312647     -19.13058209440257       -3.1893940119625768
1am1b         1.0505934759858064      -8.714697317569517      -32.75294581126784       -10.504279171524104
2am1msa       -2.9308278830721974     -23.61180575285107      -69.3643396608815        -27.72525050700642
1am1msa       -3.705163808015641      -13.510864365671296     -32.88848082425324       -15.053320557868574
1am1sa        -6.098454055550974      -15.049671777989715     -30.02253135139552       -16.42463519895682
2msa          -6.15753979398869       -19.674525976763107     -45.336193805282946      -21.124202750856057
2sa           -6.235278346925043      -17.721185769769363     -38.52392226464444       -18.947499766829424
1msa1sa       -8.34914721432142       -21.590698327170685     -44.41238005221305       -23.101361683628056
2am1sa        -9.791843891725875      -28.160288196639158     -61.60806407826432       -31.244543502805755
1am1mb1msa    -10.233899016107898     -33.75405458948808      -78.88698833908316       -35.98995867749909
1am2msa       -13.040920831263065     -36.98087134887464      -80.29498748184426       -40.76864471484441
1mb1msa       -13.193485676601995     -27.47490733448649      -47.900122951969564      -28.001922384195495
1am1p1sa      -13.78222567361081      -20.436826267803553     -22.319639759880438      -21.276633622299414
3am2msa       -17.745759507990442     -62.11412811209448      -148.81223747898702      -70.13789934874512
1am1msa1p     -17.837146101570397     -25.85995668657415      -26.90863855432338       -26.658766990301956
2am1p         -18.684113234630786     -25.801788648226648     -23.87280031396945       -26.275725237326697
3am1msa1sa    -18.94584404793568      -61.26504193188157      -141.93928520507194      -68.6027990434668
1am1msa1sa    -19.641543017234653     -43.37107052933425      -79.58922526233292       -47.09888168523321
1am2sa        -20.37413534685038      -42.93655642226804      -75.67473109349487       -46.71485550235957
2am2msa       -22.076702818390913     -56.69662953831721      -116.11580318638656      -63.49354140716605
1am1b1msa     -22.589576892147306     -44.7739917669096       -74.40689208430851       -48.96039864665363
2am3msa       -23.93213404272683      -71.2654172652401       -158.7566098363646       -78.49104774836451
2am1msa1sa    -24.637017550878227     -58.98357714188751      -115.19892534298566      -65.50838881271193
1b1msa        -25.072329127171542     -39.29206606739899      -47.69323139390008       -40.27463734499179
1mb2msa       -26.3632497000508       -53.882040043361485     -92.29847507487457       -56.28946332220221
3am1p         -27.849211056432978     -43.331298752033035     -51.92717657422276       -46.01792957769794
