#CLUSTER   ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
4dma3sa    -88.30018397374079      -163.97031449037604     -253.7988613670082       -178.41733538312837
1b1dma4sa  -88.92681368323974      -154.24081488023512     -219.06423343054877      -162.7669720328413
3dma4sa    -89.84621481527574      -166.09056338504888     -255.72479815535698      -179.31883326056413
2gd4sa     -91.64823413314298      -156.9424617458135      -218.9979125025822       -164.84076439309865
4dma1p2sa  -92.32371505000629      -151.98013949766755     -200.088628032295        -163.03391146636568
1b1gd3sa   -92.58020282560028      -146.44111573672853     -180.65038709067363      -152.5358823777642
1b2dma3sa  -95.45979509246536      -160.99350963835604     -219.80115561280815      -170.2236652993597
4am1b3sa   -97.05554489488713      -181.16508616344072     -282.10478372942896      -196.5256873331964
5dma1p2sa  -99.19253915618174      -171.7465238715522      -243.3472571361902       -185.27364088606555
1b2gd2sa   -100.6908296358306      -150.92869508336298     -168.49862635463307      -158.64486014575232
3dma1p4sa  -101.22843051608652     -176.57869964209385     -252.72604100774038      -188.17047701822594
5am1p4sa   -102.39969313470647     -193.42877035588026     -305.3130210340903       -209.00383962248452
1b1gd4sa   -104.50218097120523     -171.77186702447943     -225.62363257896965      -178.80722272046842
1b3dma3sa  -106.08850952098146     -183.6301384321414      -260.07589773959415      -195.35451875370927
3gd3sa     -107.46746009867638     -170.3584492902737      -210.93741134273813      -179.8905587408226
1b3gd2sa   -108.20902911364101     -174.92728032474406     -223.77411105376984      -184.40393206174485
4dma1p3sa  -112.31587036978453     -185.22789510176517     -244.54812923742264      -199.06895384262316
1b4dma3sa  -112.51874530571513     -203.22796772653237     -304.24022277697543      -219.30249392637052
4am1b4sa   -113.2423966168426      -207.66273587523028     -316.6873696375617       -224.5507051581517
1b2dma4sa  -116.87605000752956     -196.10801749443635     -265.74532110132964      -207.67517573200166
1b2gd3sa   -120.73977510631084     -188.29663489037193     -226.58681798920867      -197.27947628870606
4dma1p4sa  -122.5865006186068      -209.46400519413874     -291.38857815105666      -223.65317550185136
3gd4sa     -125.77873113448732     -202.92045886744745     -258.73462261723955      -213.43963955133222
4gd3sa     -128.01815314334817     -203.9690927681513      -254.74069973181994      -214.84547022054903
1b2gd4sa   -132.92258848645724     -214.12724037095904     -272.361736992204        -223.54581145383418
1b3dma4sa  -133.8433387845289      -225.35949053242803     -306.946677001633        -241.3554791926872
1b3gd3sa   -144.87352993898094     -222.9424805296585      -261.84454332209407      -233.93427068996243
5dma1p4sa  -146.37434977246448     -245.46308451797813     -332.34524482975837      -263.7315446692519
1b3gd4sa   -162.8460062847007      -254.35808029049076     -306.9330001882331       -266.8259078345727
4gd4sa     -165.2938519497402      -255.85611382173374     -303.7473146795595       -269.6602792579215
1b4gd3sa   -168.95075361593626     -262.2865707206074      -313.0498645129755       -275.91407909127884
1b4gd4sa   -194.0304584740661      -299.1356085711159      -352.5244007963761       -314.09556469204836
