#CLUSTER   ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
5am1p2sa   -72.93412551598158      -134.0651601869613      -205.03449495579537      -143.18258723744657
2dma4sa    -73.49596590804867      -137.9543357572984      -216.19443182743228      -147.68933323584497
3am4sa     -73.60855306964368      -145.0292540669907      -239.54620492118602      -156.74886349681765
2gd2sa     -73.86068084428553      -109.54330090072472     -119.68009410177137      -114.88149725156836
1b2dma2sa  -76.08559347782284      -127.85918981593568     -173.64949299969203      -135.65632064791862
1b1gd2sa   -76.17328964627814      -116.18883798783645     -134.2128067799776       -121.0213938531233
1b1dma3sa  -77.97265988425352      -130.076895467937       -174.75846246388107      -136.80011178157292
3dma1p2sa  -80.67495747061912      -127.08344585006125     -155.65483273391783      -136.02509035600815
1b3dma2sa  -83.05635526787955      -146.48683273489587     -212.74686388376028      -157.59858702053316
4am1p      -83.8168727872544       -107.04910928136087     -77.9213030156399        -108.06432988526649
3dma3sa    -83.85411993809976      -146.9559329082258      -211.6445177605228       -158.99712178180926
3dma1p3sa  -89.04568906361237      -149.28180200513452     -202.032912766585        -159.75536126713268
3gd2sa     -89.18587850930635      -140.68000063102227     -172.71213188605418      -147.171593688312
2gd3sa     -89.89177137310617      -140.97365350229666     -171.32947217575082      -147.80922395945527
1b1dma4sa  -89.89431741088629      -155.2083186081145      -219.06423343054877      -163.73447576048784
4am4sa     -91.88860918395221      -173.41273971716873     -273.43327363087815      -187.8947815054562
3dma4sa    -93.98191844834946      -170.22626701835543     -255.72479815535698      -183.4545368941035
4dma3sa    -94.37146273883991      -170.04159325547516     -253.7988613670082       -184.48861414799467
4dma1p2sa  -95.83675155497622      -155.4931760028703      -200.088628032295        -166.54694797156844
1b1gd3sa   -96.33491825289093      -150.19583116401918     -180.65038709067363      -156.29059780505486
1b2dma3sa  -97.94186157826334      -163.4755761239212      -219.80115561280815      -172.70573178562336
2gd4sa     -101.05670453980565     -166.35093215247616     -218.9979125025822       -174.24923479999416
4gd2sa     -101.5816266349284      -166.10416639817413     -216.40965877337496      -174.97048172808718
3dma1p4sa  -103.86227866471745     -179.21254779142328     -252.72604100774038      -190.80432516755536
5dma1p2sa  -105.13562342931982     -177.68960814469028     -243.3472571361902       -191.21672515908722
1b1gd4sa   -108.02582238474861     -175.29550843825564     -225.62363257896965      -182.33086413471028
1b3dma3sa  -109.06316624977626     -186.6047951609362      -260.07589773959415      -198.3291754827369
1b2gd2sa   -109.1224283381598      -159.36029378592502     -168.49862635463307      -167.07645884808153
4am1b3sa   -109.20839183032513     -193.31793309934437     -282.10478372942896      -208.67853426933289
4dma4sa    -114.28962903656065     -202.95413307729177     -297.3822037254321       -220.0737093850039
5am1p4sa   -116.31631245976314     -207.34538968116976     -305.3130210340903       -222.9204589475412
4dma1p3sa  -116.67988013010472     -189.5919048623182      -244.54812923742264      -203.43296360294335
1b4dma3sa  -117.91225453745574     -208.6214769585058      -304.24022277697543      -224.6960031585768
1b2dma4sa  -119.09546091570519     -198.32742840214632     -265.74532110132964      -209.89458663994446
1b3gd2sa   -119.12979883805383     -185.84805004892405     -223.77411105376984      -195.32470178615768
3gd3sa     -121.48786398465745     -184.3788531764876      -210.93741134273813      -193.91096262750216
4am1b4sa   -126.21920803654939     -220.63954729423858     -316.6873696375617       -237.52751657716
4dma1p4sa  -127.2347747720778      -214.11227934784256     -291.38857815105666      -228.30144965578802
1b2gd3sa   -129.23810810176656     -196.79496788536198     -226.58681798920867      -205.77780928346328
5dma1p3sa  -133.76990918745287     -220.86644106544554     -292.1231993219209       -237.5809853549581
1b3dma4sa  -138.0039830787573      -229.52013482688926     -306.946677001633        -245.51612348644994
3gd4sa     -138.98183055617847     -216.12355828960426     -258.73462261723955      -226.64273897348903
1b2gd4sa   -141.6906804163009      -222.89533230103552     -272.361736992204        -232.31390338367783
4gd3sa     -145.39198520919308     -221.34292483422905     -254.74069973181994      -232.21930228639394
5dma1p4sa  -152.91408257978037     -252.00281732552685     -332.34524482975837      -270.27127747726627
1b4dma4sa  -154.0796415710356      -259.18396361521445     -352.5216234926557       -278.9530462885741
1b3gd3sa   -157.58828731882386     -235.6572379101999      -261.84454332209407      -246.64902807003818
1b3gd4sa   -175.3212727343198      -266.83334674104117     -306.9330001882331       -279.3011742855888
4gd4sa     -183.78279718128033     -274.34505905327387     -303.7473146795595       -288.14922448899597
1b4gd3sa   -184.59933963348158     -277.9351567379199      -313.0498645129755       -291.5626651085913
1b4gd4sa   -210.60472179041244     -315.7098718879279      -352.5244007963761       -330.66982800886035
