#CLUSTER       dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
2dma4sa        -3070.70857907491    -3070.614920351121   0.0003141328988410318   -3071.00839294
5am4sa         -3083.2590728920163  -3083.1640408346075  0.00031873908237065913  -3083.56513976
3ma4sa         -3087.9862462953906  -3087.89031182725    0.0003217657827962835   -3088.29984158
3am1dma4sa     -3105.2678067491843  -3105.1665180440377  0.00033972398170860487  -3105.58561976
4sa4w          -3106.1430154917857  -3106.053422280644   0.00030049710260403686  -3106.35071465
1am2dma4sa     -3127.268112238761   -3127.1696754374225  0.00033015864946731423  -3127.60736204
4put3sa        -3176.3421646198085  -3176.2228068840523  0.0004003278073328862   -3177.09694924
4sa5w          -3182.5554461688516  -3182.4595448660493  0.00032165454570615544  -3182.78564766
4ma4sa         -3183.8170026808484  -3183.711934607987   0.0003524000431376978   -3184.19469671
2am2dma4sa     -3183.818633858038   -3183.716694773833   0.00034190536376067066  -3184.1991653
3dma4sa        -3205.8085448777     -3205.7036051902423  0.0003519694363836707   -3206.20176874
2mea4sa        -3221.1247059403095  -3221.0297370976937  0.0003185270589161757   -3221.43814345
1am3dma4sa     -3262.3585344485296  -3262.2480685326623  0.0003705044972905939   -3262.79083034
2put4sa        -3338.53748709583    -3338.4347972984488  0.0003444232680906922   -3338.99318676
4dma4sa        -3340.9081482805477  -3340.790709813166   0.00039389054966258523  -3341.39280619
5dma4sa        -3475.9982648430905  -3475.873020955089   0.00042007005870097944  -3476.57844296
1am5sa         -3557.1703910744336  -3557.078749699095   0.0003073666789824588   -3557.35785401
3put4sa        -3607.5188186107     -3607.400713236134   0.00039612736731762133  -3608.14116524
2am5sa         -3613.73124284801    -3613.6349268567437  0.000323045417630031    -3613.95631268
1dma5sa        -3635.724180108845   -3635.6268428631415  0.00032647072179487895  -3635.96694938
3am5sa         -3670.3022814456704  -3670.202067644727   0.0003361187353460382   -3670.56626896
4am5sa         -3726.850249506796   -3726.7442601425437  0.0003554900696040202   -3727.15218053
5am5sa         -3783.4137637928325  -3783.3027969684017  0.00037218455284517953  -3783.75238134
4put4sa        -3876.508206594898   -3876.3770987849616  0.00043973774924153437  -3877.30030276
