#CLUSTER       ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1sa13w         -29.437294078292325     -166.3490095998859      -459.20414395990474      -190.688400263316
2sa1tma        -30.290115604002494     -53.918420174653875     -79.24972185369822       -58.85853392412537
3sa4w          -30.65313425747445      -98.34887863407494      -227.052639197318        -106.35433953200118
1sa14w         -30.70672660251148      -177.46389314671978     -492.22594849675556      -203.18790171924047
1am3sa         -31.15615120367147      -66.06049499940127      -117.06974273294331      -70.5518701649271
1eda2sa        -31.294285048381425     -56.17619284335524      -83.4543276707007        -60.56964361702558
1dma2sa        -32.15064350573812      -55.98647191305645      -79.94576021209012       -60.39102300570812
1sa15w         -32.65128287160769      -190.89637623983435     -530.7566438652805       -219.05068120430224
2am2sa         -33.146219062269665     -65.99573728872929      -110.17782400288016      -72.3436571030179
4sa3w          -34.90058005176252      -106.27140979631804     -239.37893591974574      -113.21316569321789
3sa5w          -35.25849520502379      -112.55529941554414     -259.25475167014474      -122.49239830841543
3put1sa        -36.34331932262285      -80.62255695951171      -148.51329074882628      -87.97156447416637
3sa1tma        -37.0137331027654       -74.71345225619734      -126.44547762307803      -81.37226665127673
1am4sa         -37.28326125559397      -86.62769076786935      -165.50202754430143      -91.62244639289565
1ma3sa         -38.49877767148428      -75.50312051340006      -124.1131740465151       -81.01595777249895
4sa4w          -39.29170794872334      -121.70108154593618     -276.4023934171991       -130.42749878988252
4put1sa        -39.55781130242394      -98.19902960816398      -196.6836099469831       -107.59254602168221
3am2sa         -39.79397914081346      -83.10060808062553      -145.2511451946257       -91.37176986283157
1put2sa        -41.02937198523432      -69.56555195187684      -95.71081659097752       -75.13551558938343
1am1dma2sa     -41.286619133665226     -75.45875323889777      -114.61389939731225      -82.34764206630643
2ma2sa         -42.15601296676323      -78.82412484276574      -122.98544986127318      -85.93535589333624
1am5sa         -42.72223943239078      -105.02691315021366     -208.97089960684497      -113.49809641996399
1dma3sa        -42.76956953271292      -80.22587730246596      -125.6290718418703       -86.21164634288289
1ma4sa         -43.21040019369684      -93.59317586221732      -168.9846576175847       -101.04868168849498
3am1dma2sa     -43.488655471708626     -99.5391710945405       -187.99435057243335      -109.24569709040225
4am2sa         -43.49438141845167      -96.93969534966163      -179.2564612819733       -107.02254852605984
4sa5w          -43.56802439148305      -135.45643493538955     -308.19523912110697      -146.3118016278022
