#CLUSTER       ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
3put1sa        -24.385091537376866     -68.66432917426573      -148.51329074882628      -76.0133366890368
2am2sa         -24.850237848469988     -57.69975607516244      -110.17782400288016      -64.04767588933464
1am3sa         -26.12300827493891      -61.02735207113437      -117.06974273294331      -65.51872723642737
1eda2sa        -26.87680240382906      -51.758710199035704     -83.4543276707007        -56.15216097270604
3am2sa         -28.890956282732077     -72.19758522254415      -145.2511451946257       -80.46874700475018
1dma2sa        -29.04792288749013      -52.88375129480846      -79.94576021209012       -57.28830238757655
4am2sa         -30.088210090994835     -83.53352402243763      -179.2564612819733       -93.61637719883583
3am1dma2sa     -30.75080177455675      -86.8013173979707       -187.99435057243335      -96.50784339359961
1am4sa         -31.339739318937063     -80.68416883167811      -165.50202754430143      -85.67892445623875
1put2sa        -32.890909738023765     -61.42708970454987      -95.71081659097752       -66.99705334217288
2am1dma2sa     -33.04746936506126      -80.43418795696925      -158.93583294256524      -88.69257592072245
3sa1tma        -33.09916502624401      -70.79888417900656      -126.44547762307803      -77.45769857452251
2ma2sa         -33.3337324175518       -70.00184429355431      -122.98544986127318      -77.11307534412481
1ma3sa         -33.8928534204606       -70.89719626214355      -124.1131740465151       -76.41003352124244
1am1dma2sa     -34.36470946168993      -68.5368435671553       -114.61389939731225      -75.42573239433113
1am5sa         -35.10915210423991      -97.41382582252845      -208.97089960684497      -105.88500909181312
3ma2sa         -36.54704694019165      -82.88430742442142      -155.4159332030617       -91.58963309193496
1ma4sa         -38.01612054207362      -88.39889621082693      -168.9846576175847       -95.85440203663893
2am3sa         -38.54778000363149      -84.39547262224369      -153.7739145362601       -92.19508468895219
1dma3sa        -38.81418057507835      -76.27048834436573      -125.6290718418703       -82.25625738454983
2mea2sa        -39.291351269814186     -77.72621994267683      -128.911181193048        -85.20733870728873
1eda3sa        -39.6772216882091       -78.39081594953313      -129.84603139807425      -84.62765913503245
2sa2tma        -39.71290719084209      -76.63291674031643      -123.83031879719144      -84.97851116792299
2am2dma2sa     -39.93189778900705      -96.61873098334763      -190.12857016394958      -107.57822783151641
4ma2sa         -40.485905103501864     -98.63719912036322      -195.0403958303143       -108.91201547835954
2dma2sa        -42.12588553444948      -78.82955956819933      -123.10472592130253      -86.54633657261729
1dma4sa        -43.067958500701934     -93.80968607706018      -170.18858821414295      -101.72343418747187
1am2dma2sa     -45.78030868724454      -92.15290413598996      -155.53444725251285      -101.49368203920312
2put2sa        -46.47135207802057      -89.43535469670314      -144.10197088434606      -97.32732290320564
1dma5sa        -46.89767523948103      -111.21695847669616     -215.7279330468416       -120.42738886456937
2am4sa         -47.22574214939959      -107.80733919027261     -203.19167211375316      -117.7599215595983
1put3sa        -47.32303485949524      -89.12061387952417      -140.18976696389612      -96.49566173017956
4put2sa        -47.51706112397369      -121.16781335580163     -247.02583341255936      -132.19220924400724
1am1dma3sa     -47.626174172153696     -95.80086347833276      -161.5786996686725       -104.71890991809778
3dma2sa        -49.134872665046714     -98.46724164544139      -165.4615763206445       -107.69721852079965
2ma3sa         -49.928714531008154     -98.83732987032272      -164.0402996480156       -107.4974071001634
2am5sa         -49.96084558079019      -123.04228442767635     -245.1163469610602       -133.9110378306359
3am3sa         -50.04312463430688      -106.65384231484495     -189.87327748054034      -117.50869194883853
1am3dma2sa     -50.29391733335797      -109.8912656569155      -199.8904857388181       -121.54496063524857
4dma2sa        -51.2790262066992       -112.41994848730974     -205.06765816007214      -122.6455856905086
1eda4sa        -51.53077664831653      -106.56992221064866     -184.60219876668017      -115.220590042416
3put2sa        -53.48542180855293      -111.44393766322173     -194.39381470491392      -120.59380212728865
4am3sa         -53.537760127102956     -122.82423354918137     -232.38797055937167      -135.41575201437809
1am1dma4sa     -56.0256828549318       -117.55384111404419     -206.3664539965452       -127.59439876978286
2dma3sa        -57.77874602540396      -107.55001150374301     -166.93364238839774      -117.16168443020433
2am1dma3sa     -58.47671224665828      -117.74350812193006     -198.7818073964806       -129.31003220751882
2ma4sa         -58.776341021526605     -121.68617910239846     -211.00063082665127      -132.15042463573627
3am4sa         -59.8471265246626       -131.40743982139975     -240.01446686732262      -143.02665187511593
3am1dma3sa     -60.35682412865572      -131.53317285864614     -238.7266433999353       -145.02992736152373
1am2dma3sa     -62.45884976605885      -123.75845569907688     -205.59988573958324      -135.6876661523711
1put4sa        -62.544958216138184     -117.06981691974215     -182.87727219069114      -125.69545246777125
2mea4sa        -63.172465505078435     -130.1986162182875      -224.80681104320732      -140.38116495101713
3ma3sa         -63.640300907194614     -125.09569850284606     -206.12241353688296      -137.0647866614163
2dma4sa        -65.69334056484513      -130.39983104425482     -217.0266324972326       -139.93028657278046
2put3sa        -66.00058960658498      -124.41534308716655     -195.92404320206114      -135.69753269152716
3mea3sa        -69.0164299660828       -136.91474020900205     -227.7320484416464       -148.95400472730398
2am1dma4sa     -69.4566976011265       -143.47770179319195     -248.26766457126206      -156.24001833540387
2am2dma3sa     -69.74083021678962      -142.62054135394283     -244.43974890963472      -156.84066581632942
4ma3sa         -71.80605193623342      -146.28130263113417     -249.79121480781313      -160.13957343623042
4am4sa         -72.70961185405031      -154.68749446002766     -274.9551655390493       -168.9858958167024
3am5sa         -73.11722874827683      -157.46288097510114     -282.89670376609524      -171.06427835533395
3dma3sa        -73.21809522691183      -136.10062849381939     -210.90905003023957      -148.31681990996003
5am4sa         -74.07229070249014      -167.8697416340001      -314.5981919553516       -184.8627693199087
3ma4sa         -75.53839952638373      -151.58863778575324     -255.0737489820698       -164.87074144510552
1am3dma3sa     -75.55291160871275      -150.4938688953407      -251.35320236863532      -165.54891093540937
3put3sa        -78.34029416413978      -150.34911474958062     -241.5187676863289       -162.65164220542647
3am1dma4sa     -79.58745421562344      -161.3375245362986      -274.19107939122864      -176.22174289962277
1am2dma4sa     -79.72934016701765      -155.14767329627648     -252.95432879377123      -168.28834935254417
4am5sa         -81.1939645120874       -175.62553408415988     -316.7250362969915       -192.52657470479608
4dma3sa        -81.7067463984713       -158.07922930317        -256.15456282012804      -173.00959588959813
4put3sa        -82.43636138853617      -172.75806812848896     -302.9404888122042       -188.70574621809646
3dma4sa        -83.87489374401048      -160.80143158719875     -258.01287218831555      -174.35175330471247
2put4sa        -86.96706236922182      -158.1883339532651      -238.87731539008854      -171.02305818442255
2am2dma4sa     -88.45139447762631      -175.382135248743       -291.56713322632993      -192.49065199820325
4ma4sa         -92.84258104418404      -180.28464027540758     -293.2821037426554       -196.296155447606
1am3dma4sa     -93.00940948585048      -180.1783230707515      -292.3659687558212       -197.57997950376011
5am5sa         -98.0240904907696       -203.04238951625302     -352.2331008714971       -221.95349946711212
3put4sa        -98.43804886657745      -185.37578886724077     -291.59060875565706      -200.69049692945555
4dma4sa        -100.60648858034983     -188.98889043345116     -296.43602835115826      -206.08334710495546
4put4sa        -109.85804459964857     -214.026506744558       -349.38273401002016      -232.25381731358357
5dma4sa        -111.8868443579413      -214.67020726483315     -344.73708839974023      -234.9277796964161
