#CLUSTER    dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
1am         -56.463639868737836  -56.441791207221975  7.32807697999575e-05
1am1p       -56.78517005782244   -56.764071046010756  7.076643237191799e-05
1w          -76.33806266305807   -76.31664860864224   7.182309044389683e-05
1ma         -95.66395270708179   -95.63666489278452   9.152377761955582e-05
1dma        -134.86970258245415  -134.83894753282308  0.00010315294191215255
1dma1p      -135.22243801188037  -135.1913122174939   0.00010439642591462469
1fa         -189.50532081325622  -189.47713839861098  9.452428188922547e-05
1bda        -190.13862492368145  -190.10479392925635  0.00011346971130336562
1eda        -190.1388615319245   -190.105041608439    0.00011343257919013304
1mea        -210.01083315983297  -209.97757472477784  0.00011154933776652117
1mda        -229.34444423645235  -229.30726357439735  0.00012470455158489595
1pda        -229.3528523140365   -229.31644286391497  0.00012211789408542436
1diABmda    -268.54902529453227  -268.5087644227244   0.0001350356257180542
1diAAmda    -268.55223526224916  -268.51282867532416  0.0001321703401812206
1put        -268.5673569823675   -268.52689536011724  0.0001357089460014761
1nta        -280.5381265410299   -280.50798813854055  0.00010108469726430694
1triAABmda  -307.75828599429934  -307.71538426780256  0.00014389309574637377
1teAABBmda  -346.96330354523394  -346.91743362506526  0.00015384846610349493
1oa         -377.81925175368184  -377.78413028257984  0.00011779799128619043
1sua        -456.2687815725481   -456.22687458064166  0.00014055673958205227
1pha        -643.3788268605509   -643.3422502857974   0.00012267843284741368
1ca         -651.1321502563587   -651.0765628246688   0.00018644115944925393
1pa         -651.1417989419621   -651.0883998547382   0.00017910141614566164
1msa        -663.5299028895591   -663.4938384633541   0.00012096067819939471
1b          -698.9530554662284   -698.9186988027224   0.00011523281404028793
1sa         -699.4488086968653   -699.4149921857028   0.00011342113420225625
1homF       -758.6989731449781   -758.643718962824    0.00018532343502932798
1mbtca      -762.2373300377933   -762.181214961882    0.00018821088683960895
