#CLUSTER         dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
1msa1sa          -1362.9862750478947  -1362.9358165978942  0.00016923847056822728  -1363.052269568095
1am1msa1sa       -1419.4710566938843  -1419.4174400089482  0.00017983124244766834  -1419.576333003067
1ma1msa1sa       -1458.6807071130017  -1458.6234912945595  0.0001919027953799641   -1458.813255490199
2am1msa1sa       -1475.9431571144123  -1475.8842428876715  0.00019759928472487114  -1476.085961966567
1am1ma1msa1sa    -1515.1522987152898  -1515.0876907236966  0.00021669626561556714  -1515.320421569636
1msa1sa1tma      -1537.096777106316   -1537.0341923406204  0.00020991033270207897  -1537.283844992293
2ma1msa1sa       -1554.3601032971767  -1554.2916299137607  0.0002296608533167435   -1554.555421613454
1am1dma1msa1sa   -1554.3642007397302  -1554.2989131547247  0.00021897563309052336  -1554.561343667529
1am1msa1sa1tma   -1593.567957964069   -1593.5007163442194  0.0002255294980691352   -1593.792607799978
1dma1ma1msa1sa   -1593.5731340063537  -1593.5041090337706  0.00023151089244696313  -1593.797046589873
1am1eda1msa1sa   -1609.6319560267175  -1609.5646803714867  0.00022564365329720267  -1609.846642225117
1ma1msa1sa1tma   -1632.777780010105   -1632.7063799987097  0.00023947681165717452  -1633.028890498384
2dma1msa1sa      -1632.7842457623387  -1632.7127496001553  0.00023979930298000807  -1633.036128195433
1eda1ma1msa1sa   -1648.839571785245   -1648.7691415462232  0.00023622417917743222  -1649.082038029102
1dma1msa1sa1tma  -1671.9882013782933  -1671.9155110557942  0.00024380453630433468  -1672.268660095816
1dma1eda1msa1sa  -1688.0516557459998  -1687.97909965424    0.00024335432419873666  -1688.322154195376
1msa1sa2tma      -1711.1868794738193  -1711.1114911020613  0.00025285383785975585  -1711.493634853341
1eda1msa1sa1tma  -1727.2526222942356  -1727.1780044895677  0.0002502693431770502   -1727.550071184236
2eda1msa1sa      -1743.3181638431445  -1743.2430768417123  0.00025184303683385256  -1743.605494972416
