#CLUSTER   dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
1b1dma     -834.6873311166559   -834.6412194799287   0.00015465918741290716
1b2dma     -969.7508946143238   -969.6911586089367   0.00020035554381040035
1b1dma1sa  -1534.868106288496   -1534.8099277055076  0.00019513192348963795
1b2dma1sa  -1669.9341646038706  -1669.8643449836295  0.00023417615375190167
1b1dma2sa  -2235.0181193219296  -2234.947137783686   0.00023807324582916016
1b2dma2sa  -2370.10450283328    -2370.023701323012   0.00027100959338624846
1b3dma2sa  -2505.181101603318   -2505.0875206913897  0.00031387191657962184
1b1dma3sa  -2935.1543267694847  -2935.0714837134733  0.0002778569713618586
1b2dma3sa  -3070.2533730171367  -3070.160886643797   0.0003102008161663538
1b3dma3sa  -3205.336681081378   -3205.23359715203    0.00034574519318419483
1b4dma3sa  -3340.419887613646   -3340.305472642337   0.00038374969414406386
1b1dma4sa  -3635.2886572022057  -3635.1923293443824  0.000323085218256973
1b1dma5sa  -4335.4246354012985  -4335.316527268843   0.00036259645297718893
