#CLUSTER   dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
1b1dma     -833.8211672377189   -833.7750556009918   0.00015465918741290716
1b2dma     -968.6876842885017   -968.6279482831146   0.00020035554381040035
1b1dma1sa  -1533.3333049075873  -1533.2751263245987  0.00019513192348963795
1b2dma1sa  -1668.1981298045675  -1668.1283101843264  0.00023417615375190167
1b1dma2sa  -2232.8157622158988  -2232.7447806776554  0.00023807324582916016
1b2dma2sa  -2367.7006800104064  -2367.619878500138   0.00027100959338624846
1b3dma2sa  -2502.577583095769   -2502.484002183841   0.00031387191657962184
1b1dma3sa  -2932.2825263237937  -2932.1996832677823  0.0002778569713618586
1b2dma3sa  -3067.182501422134   -3067.090015048794   0.0003102008161663538
1b3dma3sa  -3202.0658027478576  -3201.9627188185086  0.00034574519318419483
1b4dma3sa  -3336.945638515136   -3336.831223543827   0.00038374969414406386
1b1dma4sa  -3631.751862165218   -3631.655534307395   0.000323085218256973
1b1dma5sa  -4331.221294728      -4331.113186595545   0.00036259645297718893
