# CLUSTER  dG
1eda1msa1sa1tma  -1727.2554103942362
1eda1msa1sa1tma  -1727.2549645126942
1eda1msa1sa1tma  -1727.2570577940382
1eda1msa1sa1tma  -1727.2546923984798
1eda1msa1sa1tma  -1727.2549927139792
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
1eda1msa1sa1tma  nan
