#CLUSTER          dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
1etox1ml          -269.3759366817028   -269.33511392450094  0.00013692019856404982  -269.455585089
1acal1ml          -269.4204521483167   -269.377608034286    0.00014369986258815713  -269.49664296
1dme1ml           -270.5946511061099   -270.54977088962124  0.0001505289836949074   -270.693719647
1fa1ml            -305.36990845078356  -305.33084743808513  0.00013101127854582022  -305.427882899
1acon1ml          -308.71238553278727  -308.6663655822995   0.0001543516702591712   -308.815046872
1etox1fa          -343.4175823221616   -343.37826106022004  0.0001318841587843035   -343.481141595
1acal1fa          -343.46145431953795  -343.4198181734381   0.00013964831829571024  -343.521286611
1etox1pxml        -344.4845137281174   -344.4425135429372   0.00014086931135408697  -344.567711409
1acal1pxml        -344.52859962606055  -344.484240429379    0.0001487814746991922   -344.607972579
1mf1ml            -344.6269710372129   -344.58194204994396  0.0001510279633371252   -344.708356623
1dme1fa           -344.63434906951244  -344.5923808825185   0.00014076198891134443  -344.718726705
1dme1pxml         -345.7016668357988   -345.65652737215487  0.00015139850291440927  -345.805211412
2fa               -379.413135521498    -379.3746720088068   0.0001290072537018942   -379.453670489
1fa1pxml          -380.47820735877053  -380.4376029813343   0.00013618774924115305  -380.539316698
1acon1fa          -382.7533041187894   -382.7078810160635   0.0001523498330569572   -382.838868972
1acon1pxml        -383.82096723988127  -383.7734965803586   0.00015921737220424466  -383.926967908
1fa1mf            -418.6689833136858   -418.6254500784163   0.0001460111865488588   -418.734243701
1mf1pxml          -419.7360937598686   -419.690250134353    0.00015376027340465172  -419.82149002
1acan1ml          -497.2228882564957   -497.1716600069134   0.00017182039101898373  -497.338091319
1acan1fa          -571.2638703008998   -571.2123081873435   0.00017294017627486497  -571.360875444
1acan1pxml        -572.3313232282267   -572.2774938638876   0.00018054457266182588  -572.448338335
1ml1sa            -815.7864993057268   -815.7418373937593   0.0001497967867432686   -815.845611351
1etox1sa          -853.8354888053086   -853.7903962701771   0.00015124110391255633  -853.900016188
1acal1sa          -853.8780804357317   -853.8311901097816   0.00015727092386420456  -853.939537079
1dme1sa           -855.0521393388909   -855.0053593063362   0.00015690099800325083  -855.138658193
1am1ml1sa         -872.327957293315    -872.2779141719844   0.00016784545138517624  -872.423326754
1fa1sa            -889.8268596568576   -889.7829620274083   0.0001472333706161312   -889.86875216
1pxml1sa          -890.8923631017813   -890.8464840234974   0.00015387918257219358  -890.955011539
1acon1sa          -893.1712333768121   -893.1211406386888   0.00016801186692396187  -893.25886723
1am1etox1sa       -910.3749419082345   -910.323906616732    0.00017117320644842728  -910.474738528
1acal1am1sa       -910.4187550954723   -910.3646518318868   0.00018146323523540636  -910.513937073
1am1dme1sa        -911.5924642819834   -911.5386492430647   0.00018049652496659771  -911.712922457
1ma1ml1sa         -911.6013697897531   -911.5479631897794   0.00017912661403225998  -911.724713917
1mf1sa            -929.0854454965935   -929.0367060661803   0.00016347285062302843  -929.152405731
1am1fa1sa         -946.3709955662864   -946.3205698013392   0.0001691288443643749   -946.448123045
