#CLUSTER          ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1am1pxml1sa       -10.36028422327945      -32.21404251642525      -73.29786447506623       -36.17004148568958
1acan1fa1ml1sa    -10.752094993076753     -46.542025024537        -120.04001352110396      -50.32119183061877
1fa1ml1pxml1sa    -10.76494828419527      -45.3898365086643       -116.13244415398563      -49.6010744079249
1am1ml1sa         -10.833698428061325     -31.317650371289346     -68.70351146456431       -34.861242790997494
1acal1fa1ml1sa    -11.296453151095193     -48.41840266902         -124.50762877060592      -54.18421701429179
2fa1sa            -11.562138094159309     -34.93915427423781      -78.40689646183043       -37.51420951244654
1ma1mf1sa         -11.907783874776214     -34.16427308256971      -74.64863058098737       -38.37205706682289
1fa2ml1sa         -12.148148113337811     -45.65248886443442      -112.3741095120674       -49.794514757813886
1dme1ma1sa        -12.520028126018587     -33.09599020751193      -69.01211498069617       -37.14963729749434
1mf1sa1tma        -12.706556264820392     -34.17558886091865      -72.00748816429433       -38.55713142103923
1etox1ma1sa       -12.86322152329376      -33.95949071308132      -70.75723357247065       -38.09855486411834
1acan1am1sa       -12.969862179481424     -35.56271669192938      -75.77680534094098       -39.43466537591303
1acon1ma1sa       -13.427577561698854     -36.221164799062535     -76.45006619927688       -40.01921604643576
1dme1sa1tma       -13.800255645575817     -35.77444876990921      -73.7018048784116        -39.99072163736855
1etox1sa1tma      -14.257128311830456     -36.24934071446478      -73.76224183362145       -40.583938500945806
1acal1sa1tma      -14.373256184437196     -35.85559779398318      -72.05212681321642       -40.42244244633184
1acal1ma1sa       -14.407156127563212     -39.51763158221729      -84.22094735778273       -44.966535666491836
1dma1dme1sa       -14.511765667935833     -36.24668523290893      -72.89927742736614       -40.55950227897847
1dma1mf1sa        -14.528129333280958     -36.6456943161902       -74.18267644757766       -40.919534635322634
1ma1pxml1sa       -14.855646030337084     -38.004358218982816     -77.64116112215882       -42.305051344796084
1am1fa1sa         -15.079193885321729     -36.04578677692916      -70.32229713785324       -39.40615916956449
1acon1sa1tma      -15.144764105367358     -37.69549351329624      -75.63551704840633       -42.24501863469777
1ma1ml1sa         -15.239951569179539     -37.027900754706934     -73.07713964653442       -41.17504519742215
1ml1sa1tma        -15.839219102912466     -36.847970065355184     -70.46369600078151       -41.70271548208257
1dma1etox1sa      -16.044552049483173     -37.390635306655895     -71.59511406087849       -41.70217331952881
1am1fa1mf1sa      -16.21639844053425      -48.79209901072318      -109.25943508333303      -54.0889029482496
1acon1dma1sa      -16.296189047105145     -38.78150432917755      -75.41611699490193       -43.12610061705345
1acan1sa1tma      -17.04542942791886      -40.56242633172951      -78.87639410925745       -45.244435284505016
1acal1am1fa1sa    -17.066654430236667     -49.63364319305401      -109.2302155388522       -54.996205143339466
1pxml1sa1tma      -17.106858671220834     -39.46468604383699      -74.98852045158876       -44.398559985667816
1acan1ma1sa       -17.161281257052906     -41.153391030733474     -80.4699304837213        -45.29594838619232
1am1dme1fa1sa     -17.326419127639383     -48.68239168939181      -105.16844729774485      -54.0583215894294
1acal1dma1sa      -17.40911337250145      -42.653304432169534     -84.6694316941541        -48.20703633321682
1am1etox1fa1sa    -17.548259928356856     -49.60416595963761      -107.51603565776674      -54.96337606891757
1acon1am1fa1sa    -17.777829637518153     -50.911883704247884     -111.13216188764349      -56.149605857615825
1dma1ml1sa        -18.03190355573315      -39.97009422176052      -73.58105204082761       -44.4728481831844
