#CLUSTER    dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
1am1sa      -756.6580198653105   -756.6166243377805   0.00013884127965794695
1dma1sa     -835.2030837097766   -835.155114146356    0.00016089070407716933
2sa         -1400.2386235327974  -1400.189313076358   0.00016538808129924645
1am2sa      -1456.7957926585948  -1456.7422897393296  0.00017944967051875555
2am2sa      -1513.3421978281037  -1513.2827543524265  0.0001993743943557205
1dma2sa     -1535.3469400591616  -1535.2868534802935  0.00020153137302728052
1am1dma2sa  -1591.8920621567606  -1591.8259846534606  0.00022162503203112423
2dma2sa     -1670.4418399949861  -1670.3703889876642  0.00023964785283185893
3sa         -2100.3593045627586  -2100.2971653966965  0.00020841578420921814
1am3sa      -2156.9223684217272  -2156.8551857838765  0.0002253316714757393
2am3sa      -2213.4779603804095  -2213.4061108870674  0.000240984381492783
1dma3sa     -2235.479003764457   -2235.406348432012   0.00024368717908856177
3am3sa      -2270.030803522307   -2269.95420186702    0.00025692321075589434
1am1dma3sa  -2292.0292799925132  -2291.9515024857224  0.0002608670360255585
2am1dma3sa  -2348.5828506452112  -2348.5011099688295  0.0002741595719662117
2dma3sa     -2370.5804748609294  -2370.496413198398   0.000281944197657515
1am2dma3sa  -2427.129839564569   -2427.043635137388   0.0002891310655073875
3dma3sa     -2505.6716605912634  -2505.5781802480774  0.0003135346073660016
2am4sa      -2913.6076977678767  -2913.5236798006604  0.00028179764285146165
3am4sa      -2970.16499265936    -2970.077846207989   0.0002922906301223594
1am1dma4sa  -2992.158678688663   -2992.070767533893   0.00029485545788998755
4am4sa      -3026.7157444349473  -3026.6219259626823  0.00031466869785328004
2am1dma4sa  -3048.7143153894185  -3048.6215812832565  0.00031103171612328326
2dma4sa     -3070.708917473556   -3070.61485086692    0.0003155009446128326
3am1dma4sa  -3105.2692714212026  -3105.1722024035525  0.00032557108049697923
1am2dma4sa  -3127.2621898544103  -3127.1630142487616  0.0003326366112649338
2am2dma4sa  -3183.8167039969344  -3183.71321756343    0.0003470951987403121
3dma4sa     -3205.8105099002387  -3205.703525482181   0.0003588274964215476
1am3dma4sa  -3262.3647902810158  -3262.255865789227   0.0003653345355993763
4dma4sa     -3340.903528560598   -3340.785909504698   0.0003944962465204049
