#CLUSTER   dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
1mbtca1sa  -1463.2667971301357  -1463.199032935799   0.0002272822214882368
1mbtca2sa  -2163.3911097664895  -2163.311667993579   0.0002664490119428414
2mbtca1sa  -2226.4183472963787  -2226.320744967616   0.0003273598147327604
1mbtca3sa  -2863.517350923646   -2863.4260779581064  0.0003061310264627072
2mbtca2sa  -2926.554790235526   -2926.447171870694   0.00036095376431999197
3mbtca1sa  -2989.5685635190184  -2989.4410725308844  0.00042760686947540327
1mbtca4sa  -3563.6405222538883  -3563.5381195531813  0.0003434603411273254
2mbtca3sa  -3626.689970523709   -3626.571701401181   0.0003966765806727541
3mbtca2sa  -3689.7032257786395  -3689.563119042218   0.0004699202965672126
2mbtca4sa  -4326.807037159702   -4326.673301634742   0.0004485511486199463
3mbtca3sa  -4389.826928076736   -4389.675012961265   0.0005095257939695259
