#CLUSTER  dG_298.15K_[Eh] dH_298.15K_[Eh] dS_298.15K_[Eh/K]
1ca            -685.5008809948106  -685.4675579283069  0.0001117661127069443 
1am1ca         -741.9698122453422  -741.9298958797979  0.00013388014604780114
1pa            -760.5450468511901  -760.5110558437775  0.00011400639749334963
1ca1ma         -781.1717475051151  -781.1297211960695  0.0001409569312281055 
2am1ca         -798.4324508067115  -798.388293007209   0.00014810598525072122
1am1pa         -817.0191321463406  -816.9783018648986  0.00013694543498879363
1ca1dma        -820.3830261635477  -820.3387961609056  0.00014834815576657403
1am1ca1ma      -837.6398294084237  -837.592726876179   0.00015798266726410766
1ma1pa         -856.2246542262179  -856.1815117243676  0.0001447006602393416 
1ca1tma        -859.5947678575063  -859.5475238830116  0.00015845706689478794
2am1pa         -873.4877496762491  -873.4422135098199  0.00015272905057637522
1ca2ma         -876.8406815326637  -876.7896600742288  0.00017112681011225076
1am1ca1dma     -876.8516879053293  -876.800811344661   0.0001706408206218674 
1dma1pa        -895.4363535324311  -895.39035130177    0.00015429223766974268
1am1ma1pa      -912.6953715659528  -912.6468759254707  0.00016265517518745912
1ca1dma1ma     -916.0529390799564  -915.9976834162456  0.00018532840419535125
1am1ca1tma     -916.0563563604288  -916.002285700952   0.00018135388051933218
1pa1tma        -934.649420980696   -934.6010425428074  0.00016226207576313935
2ma1pa         -951.8964801657302  -951.8451093704788  0.0001722984915348334 
1am1dma1pa     -951.9076572450658  -951.8553887149658  0.0001753095089717128 
1ca1ma1tma     -955.2554726681412  -955.1990458026744  0.0001892566341329294 
1ca2dma        -955.2591357080537  -955.2028232500763  0.00018887290953361016
1dma1ma1pa     -991.1083977327427  -991.0535412241701  0.00018398963130140448
1am1pa1tma     -991.1124903376393  -991.0566605767305  0.0001872539356323616 
1ca1dma1tma    -994.4664065225024  -994.4070142098258  0.00019920279281104524
1ma1pa1tma     -1030.3123765898733 -1030.25386577115   0.00019624624760509755
2dma1pa        -1030.3159433158967 -1030.2578764944988 0.00019475707327741237
1ca2tma        -1033.669115682097  -1033.6070249150634 0.00020825345307275614
1dma1pa1tma    -1069.5246783591303 -1069.462703292338  0.00020786539256226427
1pa2tma        -1108.7263885630225 -1108.6628321243873 0.00021316933971184197
2ca            -1370.9978833976438 -1370.9522683543933 0.0001529936047305924 
1ca1sa         -1384.95575016202   -1384.9094959935353 0.00015513724126926   
1am2ca         -1427.474524522526  -1427.423347371636  0.0001716490051659412 
1am1ca1sa      -1441.436539978575  -1441.3848604489265 0.00017333399177652388
1ca1pa         -1446.0430587845945 -1445.9963651557832 0.00015661119842883854
1pa1sa         -1459.9989620338874 -1459.9512267850828 0.0001601048090033964 
2ca1ma         -1466.6832148138262 -1466.6294820045016 0.00018022072555550815
1ca1ma1sa      -1480.6457155717146 -1480.590774968003  0.00018427168777985473
2am2ca         -1483.9588453546926 -1483.90120478175   0.00019332742895373365
2am1ca1sa      -1497.9128407965027 -1497.8545575999565 0.00019548279908270926
1am1ca1pa      -1502.5260973679644 -1502.4736637601338 0.00017586318239240213
2ca1dma        -1505.896413239892  -1505.8394487698347 0.00019105976876617096
1am1pa1sa      -1516.4868535104026 -1516.433642605499  0.00017847024955065127
1ca1dma1sa     -1519.8595982092274 -1519.8005150663666 0.00019816583216683973
2pa            -1521.0868727640905 -1521.0389902437264 0.00016059876023596386
1am2ca1ma      -1523.1648645417297 -1523.1054132956285 0.00019940045648661654
1am1ca1ma1sa   -1537.1208286214212 -1537.0589993041938 0.00020737654612686243
1ca1ma1pa      -1541.7350606738312 -1541.6798448437687 0.00018519480148360113
2ca1tma        -1545.1029757533993 -1545.04367124388   0.0001989082995792877 
