#CLUSTER  dG_298.15K_[Eh] dH_298.15K_[Eh] dS_298.15K_[Eh/K]
1ca            -686.1118942745607  -686.078571208057   0.0001117661127069443 
1am1ca         -742.651247370349   -742.6113310048048  0.00013388014604780114
1pa            -761.2052999099681  -761.1713089025554  0.00011400639749334963
1ca1ma         -781.9188801957011  -781.8768538866555  0.0001409569312281055 
2am1ca         -799.1862007099774  -799.1420429104749  0.00014810598525072122
1am1pa         -817.7502671094695  -817.7094368280276  0.00013694543498879363
1ca1dma        -821.194383434643   -821.150152152475   0.00014835244731822852
1am1ca1ma      -838.4578164362417  -838.4107139039969  0.00015798266726410766
1ma1pa         -857.021950538835   -856.9788080369846  0.0001447006602393416 
1ca1tma        -860.4690212311692  -860.4217772566745  0.00015845706689478794
2am1pa         -874.290899778853   -874.2453636124237  0.00015272905057637522
1ca2ma         -877.7246341789387  -877.6736127205037  0.00017112681011225076
1am1ca1dma     -877.7333998979884  -877.68252333732    0.0001706408206218674 
1dma1pa        -896.2981279787612  -896.2521257481     0.00015429223766974268
1am1ma1pa      -913.5632102887467  -913.5147146482647  0.00016265517518745912
1am1ca1tma     -916.9989994113769  -916.9449287519001  0.00018135388051933218
1ca1dma1ma     -917.0000474584944  -916.9447917947836  0.00018532840419535125
1pa1tma        -935.5736797520401  -935.5253013141513  0.00016226207576313935
2ma1pa         -952.829866091432   -952.7784952961808  0.0001722984915348334 
1am1dma1pa     -952.8392630650775  -952.7869973839812  0.00017529995336657694
1ca1ma1tma     -956.266696018918   -956.2102726074069  0.00018924504950911187
1ca2dma        -956.2711640383538  -956.2148515803764  0.00018887290953361016
1am1pa1tma     -992.1054231106392  -992.0495933497305  0.0001872539356323616 
1dma1ma1pa     -992.1054559700323  -992.0506047987207  0.00018397173004072503
1ca1dma1tma    -995.5410524084714  -995.4816600957947  0.00019920279281104524
1ma1pa1tma     -1031.3734196064436 -1031.31490878772   0.00019624624760509755
2dma1pa        -1031.377500094436  -1031.3194287556273 0.00019477222474861372
1ca2tma        -1034.8053124523974 -1034.7432216853638 0.00020825345307275614
1dma1pa1tma    -1070.6492738660354 -1070.587298799243  0.00020786539256226427
1pa2tma        -1109.9117118360343 -1109.8480280259612 0.0002135965456085389 
2ca            -1372.2219509935812 -1372.1763359166257 0.00015299371777815075
1ca1sa         -1386.2333884388877 -1386.1871342704032 0.00015513724126926   
1am2ca         -1428.7691403246554 -1428.7179631737652 0.0001716490051659412 
1am1ca1sa      -1442.7864137205377 -1442.7347341908894 0.00017333399177652388
1ca1pa         -1447.3154348599046 -1447.2687412310931 0.00015661119842883854
1pa1sa         -1461.3242033121755 -1461.276468063371  0.0001601048090033964 
2ca1ma         -1468.0425486817655 -1467.9887512093212 0.00018043760672274651
1ca1ma1sa      -1482.0605850343406 -1482.005644430629  0.00018427168777985473
2am2ca         -1485.3249200827115 -1485.267279509769  0.00019332742895373365
2am1ca1sa      -1499.3323431812387 -1499.2740599846923 0.00019548279908270926
1am1ca1pa      -1503.8708287965721 -1503.8183951887418 0.00017586318239240213
2ca1dma        -1507.31948326165   -1507.2625187915924 0.00019105976876617096
1am1pa1sa      -1517.8853520748894 -1517.8321411699858 0.00017847024955065127
1ca1dma1sa     -1521.3380713470663 -1521.2789882042057 0.00019816583216683973
2pa            -1522.4073279959246 -1522.3594454755603 0.00016059876023596386
