#CLUSTER         ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1dma1malonic     -6.13620978750987       -17.699733775225468     -38.78424949747391       -18.816278602869716
3dma1malonic     -6.1849556639790535     -41.04617765522562      -116.9251114915116       -44.86310924141435
1malonic1sa      -6.429749063507188      -19.294946288864594     -43.150082929272514      -20.65462268673582
2dma1malonic     -7.142518931272207      -30.529240131931147     -78.43944725994463       -33.85534744992037
1malonic2sa      -14.289612855878659     -40.39670319005381      -87.56361004244197       -43.037329022656195
1malonic3sa      -20.673809304833412     -60.69797342037782      -134.24170422763416      -64.26465173484758
1dma1malonic1sa  -23.098531502124388     -47.88641868758714      -83.13898100111624       -51.49529261380667
2dma1malonic1sa  -37.58265733422013      -75.57886272884207      -127.43989734923416      -82.43480681366054
1dma1malonic2sa  -37.68771169416141      -76.73328446072992      -130.95949276112498      -83.07150775275659
3dma1malonic1sa  -40.70023460459197      -90.70296188857174      -167.70996908928635      -98.85754111089045
1dma1malonic3sa  -50.19125009840354      -101.58683970058337     -172.3816521958401       -109.17187443748116
2dma1malonic2sa  -58.575680710258894     -110.22529518196825     -173.2336557828349       -119.47501687484328
3dma1malonic2sa  -72.37446667288896      -136.99378432927188     -216.73425341774447      -148.87167689891066
2dma1malonic3sa  -75.00824842392467      -140.07651225407608     -218.2400262631927       -149.8202029033564
