{48.825,58.953,72.61,101.881,113.365,131.48,155.106,184.996,188.375,211.039,223.343,243.207,258.34,357.2,362.081,435.522,478.024,491.484,607.614,646.061,703.824,854.284,939.751,1035.782,1052.885,1098.654,1172.16,1361.703,1442.275,1482.143,1508.862,1519.002,1674.696,1683.714,1694.479,1712.135,1857.67,3128.082,3181.281,3224.471,3256.885,3515.12,3592.044,3666.165,3712.397,3715.008,3998.694,4006.222}	{45.530905000000004,57.847840000000005,69.03658,95.416585,98.416125,99.75181999999998,139.636765,169.19891,167.11594,242.46945499999998,199.78251500000002,227.24770999999998,224.35741999999996,351.341785,347.418425,371.49404999999996,452.931245,534.412885,592.385885,552.65509,771.0918899999999,743.5238750000001,911.11429,981.8883,1002.525505,1077.8626,1103.345745,1331.669135,1405.76592,1428.06186,1445.972565,1471.10266,1625.972325,1663.2315899999999,1659.346545,1673.802065,1818.5100650000002,3030.198215,2890.80552,3089.01915,3118.09625,3389.75879,3446.2830599999998,3501.17247,3540.2835,3552.3531,3818.7740599999997,3824.4548050000003}
{38.607,51.611,65.779,86.632,89.538,99.913,109.794,135.708,141.843,150.594,220.429,245.834,279.481,366.704,379.28,404.552,425.696,430.518,480.646,606.723,636.027,659.294,926.983,1053.952,1099.384,1133.707,1173.346,1350.038,1438.622,1501.39,1509.62,1534.571,1645.491,1677.139,1680.116,1700.889,1851.589,2964.583,3132.402,3230.763,3263.368,3562.616,3696.3,3717.227,3849.556,3869.973,3978.181,4010.942}	{22.25538999999999,45.979414999999996,28.252455000000012,109.82019,85.428415,95.906295,94.85773999999999,115.93209499999999,113.288815,136.93314,158.90284,228.844475,259.784255,314.135485,340.86888,329.9742600000001,338.61408000000006,396.33711,299.80668000000003,553.4154149999999,540.07703,659.11751,831.3639599999999,855.18617,1076.69663,1068.0020200000001,1109.9539750000001,1320.440995,1276.784335,1456.344305,1462.9982249999998,987.6596299999999,1602.815855,1623.7953149999998,1651.99288,1661.4059499999998,1734.6120799999999,2313.33466,3032.454365,3096.481695,3124.534505,3423.29,3525.76004,3552.77788,3694.3414350000003,3690.827355,3789.71998,3809.95514}
{34.237,37.841,55.187,87.881,94.732,113.591,141.754,169.243,186.499,208.913,241.154,248.378,261.407,397.506,428.622,450.032,464.848,496.766,625.269,663.378,716.304,805.632,949.025,1058.261,1099.841,1206.954,1236.944,1386.652,1453.067,1499.877,1510.208,1551.087,1657.314,1679.494,1687.916,1723.593,1807.823,2709.938,3137.313,3231.094,3265.6,3525.373,3583.016,3647.042,3701.295,3712.672,4009.352,4016.938}	{28.085440000000002,89.30480500000002,93.432985,119.650045,88.286215,98.96273,67.42872,130.15149000000002,169.377945,128.48203,190.26763999999997,2511.4583100000023,250.052365,376.72504,414.775455,401.54994,460.27110500000003,2777.3787700000016,665.288555,738.8506550000001,743.9046149999999,820.45078,933.775145,1037.791065,1075.7302499999998,1192.391885,1186.606985,1356.77061,1441.835845,1453.6516649999999,1515.636535,1498.26236,1604.9899300000002,1646.2572249999998,1676.2396899999999,1655.88339,1761.8001250000002,2140.5264700000002,3033.056275,3095.755145,3128.2431149999998,3405.13596,3388.31938,3488.20141,3536.709985,3549.991425,3815.71227,3839.228265}
{48.807,58.928,72.624,101.807,113.356,131.36,155.106,184.968,188.358,210.99,223.342,243.196,258.289,357.164,362.057,435.521,478.013,491.482,607.618,646.064,703.817,854.265,939.749,1035.786,1052.883,1098.651,1172.14,1361.701,1442.268,1482.132,1508.858,1519.007,1674.713,1683.706,1694.465,1712.137,1857.674,3128.083,3181.266,3224.475,3256.884,3515.125,3592.028,3666.167,3712.458,3715.008,3998.676,4006.226}	{46.05283,57.90412499999999,68.55811499999999,95.02162,98.03219,99.76392000000003,139.659065,170.05325,167.12467,236.610485,199.646795,227.90958999999998,223.227715,351.90574,346.28741,367.124225,452.60486499999996,532.99409,591.797235,543.28185,765.51297,742.97788,910.843245,982.2650050000001,1001.9362,1078.1473150000002,1103.63427,1331.624355,1405.759865,1428.095305,1446.137275,1471.049195,1625.9326899999999,1663.2494949999998,1659.055545,1673.8993249999999,1818.44012,3030.2528,2890.4789250000003,3089.040725,3117.9483999999998,3389.79787,3447.066695,3500.889505,3540.360325,3551.8813649999997,3819.01762,3824.59218}
{37.638,60.371,69.966,88.974,94.377,108.742,143.904,157.673,165.143,179.657,202.855,247.572,303.894,398.371,407.959,464.809,467.61,492.403,543.975,624.847,633.015,661.994,931.343,1051.554,1100.177,1182.099,1224.898,1354.941,1445.094,1500.797,1511.164,1543.252,1638.059,1677.455,1694.9,1721.329,1848.472,2760.881,3133.636,3228.347,3265.021,3486.725,3652.437,3713.742,3832.445,3851.857,3929.337,4022.127}	{19.372705000000003,40.32394,63.107495,82.710525,101.82626499999999,63.58966499999999,131.7431,151.47647,180.382585,162.43708500000002,148.19171500000002,232.99314999999999,270.34690500000005,412.020735,329.89090999999996,439.58772500000003,468.660825,480.74314,462.175545,608.03978,546.901335,643.647155,915.1929,1030.770565,1073.293305,1147.97423,1178.296555,1328.37102,1410.37335,1452.218855,1459.46074,1493.080745,1589.834235,1733.080845,1646.1676100000002,1632.1493,1776.881235,2133.204925,3047.57148,3120.0295600000004,3123.47769,3410.535755,3527.830435,3549.1158400000004,3693.966725,3690.939385,3754.357015,3849.427815}
{12.606,33.944,47.096,53.014,63.931,84.674,90.328,128.811,144.315,160.651,177.864,180.292,195.592,222.998,236.492,301.947,361.466,383.754,393.746,443.81,475.365,561.82,585.602,621.955,630.99,659.46,729.044,896.933,939.045,1053.19,1099.672,1165.476,1189.321,1367.616,1440.52,1497.766,1509.58,1525.49,1657.238,1666.05,1681.774,1689.745,1710.283,1829.978,2907.149,3136.847,3230.088,3267.158,3545.347,3641.749,3674.447,3708.853,3743.534,3767.117,3845.484,3988.65,4016.573}	{12.606,32.890395000000005,47.062185,53.014,47.776324999999986,71.17190000000001,78.458215,151.10486500000002,90.76710000000001,110.12144000000004,123.53463500000001,128.63467500000002,164.21332500000003,227.882945,236.35412499999998,137.788705,344.615155,339.870455,320.21185,449.29128000000003,478.120175,515.4919550000001,488.51800499999996,607.9833900000001,564.5588,632.719965,681.3076100000001,767.753635,926.749525,1050.74771,1067.581565,1114.773155,1132.713345,1342.651315,1413.27623,1520.62958,1474.394335,1500.838935,1609.64036,1649.439555,1650.47977,1608.448265,1666.0976649999998,1775.276485,2697.8932,3035.485935,3100.4725200000003,3113.28257,3449.5597700000003,3357.1856249999996,3574.510055,3548.651245,3502.65277,3623.845675,3701.047815,3827.058535,3842.39721}
{33.31,45.348,54.339,62.302,63.534,68.642,89.868,201.171,225.712,242.959,248.677,260.08,270.892,295.599,316.909,342.294,423.087,439.279,487.01,510.236,550.66,579.629,635.573,647.059,679.795,875.979,914.874,954.714,1004.328,1055.376,1100.635,1396.91,1460.95,1494.455,1505.417,1512.909,1524.523,1636.737,1669.227,1681.15,1712.437,1730.069,1784.953,1809.615,2980.339,3074.756,3124.06,3128.076,3208.767,3217.473,3247.766,3301.745,3420.315,3677.127,3992.835,4004.074,4008.437}	{23.289205000000006,38.56850999999999,39.02734,64.408135,86.062435,62.008844999999994,85.068795,178.30110499999998,155.09789499999994,182.25711999999996,197.32811499999997,254.93186999999998,205.463805,275.90945,326.55406,338.399925,383.85608499999995,405.486315,487.3785,507.97306499999996,538.345295,576.753895,636.977985,638.163145,649.554235,824.85575,854.700945,956.09702,986.60419,1030.256055,1067.766645,1368.1738400000002,1274.193505,1437.1457349999998,1472.686415,1467.207615,1374.8348649999998,1566.928455,1591.4126150000002,1632.35607,1658.883285,1670.999615,1699.11636,1735.54552,2262.376655,2784.5321,2878.035155,2817.39738,2981.2068849999996,3085.26595,3109.84279,2916.1807449999997,3172.32013,3520.1502,3819.468805,3827.094715,3834.46226}
{16.534,38.939,52.738,62.882,69.635,92.278,112.038,135.889,151.797,153.594,186.244,205.005,222.746,243.944,282.792,309.659,345.308,384.823,466.723,502.282,529.799,582.571,595.372,619.485,647.715,795.903,912.094,928.882,1039.286,1048.274,1077.248,1099.417,1163.639,1346.289,1421.328,1491.296,1505.576,1510.212,1682.604,1684.366,1694.374,1702.893,1712.245,1851.8,3137.502,3180.118,3230.851,3267.893,3333.243,3472.5,3557.983,3661.405,3681.697,3709.954,3827.499,3993.838,4010.631}	{16.534,38.939,28.210870000000003,21.256870000000006,42.00753499999999,18.521775000000005,104.44472499999999,95.64330500000003,137.12374000000003,61.71367499999998,105.22959500000003,174.118375,264.33074500000004,262.11776499999996,244.25693499999997,291.06714,311.25243,340.07976,593.02664,469.32961,477.50021999999996,542.3335350000001,524.417425,613.9920050000001,589.3580450000001,655.199555,729.53351,880.994065,962.9656450000001,1014.3536749999998,992.859325,1067.485475,1111.1305499999999,1327.792885,1363.10822,1442.51225,1453.463265,1465.363825,1614.1345800000001,1604.059545,1676.65585,1524.33656,1683.08008,1779.428435,3037.95832,2911.950755,3101.404595,3120.738985,3160.25997,3346.618295,3426.88808,3526.2475000000004,3517.4331150000003,3543.88103,3587.5403699999997,3815.548815,3842.649605}
{16.498,39.028,52.629,62.863,69.548,92.304,112.005,135.879,151.585,153.518,186.087,204.935,222.731,243.867,282.79,309.602,345.235,384.684,466.724,502.03,529.655,582.353,595.058,619.442,647.697,795.634,911.73,928.882,1039.286,1048.265,1077.096,1099.405,1163.394,1346.323,1421.338,1491.298,1505.585,1510.214,1682.633,1684.353,1694.336,1702.853,1712.202,1851.839,3137.492,3180.398,3230.835,3267.897,3333.154,3472.771,3558.111,3661.924,3681.833,3710.019,3827.744,3993.826,4010.646}	{16.498,39.028,538.34055,25.69382499999999,44.079190000000004,26.674094999999966,104.162325,98.2776,165.7651900000001,95.45960500000001,101.85237000000005,175.26444,216.920235,191.64193499999996,248.93810000000002,289.92621499999996,306.763835,336.76085000000006,497.53973499999995,466.85649,465.69395,539.430295,1028.4874,612.98247,1611.7342199999998,618.777515,716.95419,880.253875,915.16053,1012.6084650000001,989.18252,1066.48282,1104.6703,1327.254055,1358.770455,1442.056965,1453.29265,1465.31188,1614.285645,1603.4979,1662.486355,1502.97137,1680.666655,1779.6983599999999,3037.8867750000004,2963.928005,3101.3638300000002,3120.79312,3248.72087,3343.047425,3428.668975,3522.832845,3519.54634,3544.3148899999997,3592.7054900000003,3815.63397,3842.599435}
{13.31,34.034,47.371,53.345,64.299,84.854,90.496,128.735,144.746,161.016,178.067,180.685,195.676,222.463,236.509,302.437,361.016,383.726,393.878,443.917,475.368,561.908,585.184,621.973,630.735,659.418,729.243,896.245,939.025,1053.189,1099.681,1165.523,1189.345,1367.601,1440.596,1497.769,1509.584,1525.538,1657.2,1666.532,1681.828,1690.032,1710.422,1829.993,2906.838,3136.839,3230.067,3267.191,3545.163,3643.028,3674.356,3708.924,3743.437,3767.201,3845.342,3988.552,4016.51}	{13.31,100.25959,167.423945,53.345,70.78356500000001,122.41290000000001,80.85960999999999,158.89445500000002,97.65043500000003,115.16456500000001,133.355635,104.40345999999998,172.44021999999998,212.125975,240.12656499999997,163.37753499999997,315.50989,335.06957500000004,328.24751000000003,450.37758499999995,476.775915,512.8638000000001,483.69571499999995,606.9338899999999,560.69056,638.64231,673.38678,752.927725,926.4275299999999,1069.0061500000002,1071.07959,1118.97262,1132.472995,1343.3052650000002,1468.4381799999999,1531.02911,1476.65883,1603.9832800000001,1608.356505,1654.23167,1652.587045,1612.0771399999999,1666.289295,1778.32672,2700.441705,3035.50969,3100.3170450000002,3113.76752,3435.05931,3387.971765,3549.6569000000004,3548.339275,3513.560485,3621.944755,3697.00302,3823.75221,3842.002045}
{28.211,41.728,42.797,50.641,55.195,69.825,86.12,86.911,136.423,152.263,163.669,182.582,185.629,206.09,225.453,251.765,256.47,262.37,263.153,309.437,311.012,426.795,426.907,487.865,507.034,509.849,539.128,547.752,646.77,689.371,754.777,785.375,806.346,888.121,977.341,1054.935,1101.674,1399.797,1431.256,1492.539,1510.292,1519.304,1568.11,1595.36,1657.79,1658.829,1660.677,1690.459,1702.771,1788.407,1791.418,2453.01,3129.703,3222.237,3251.193,3355.856,3423.542,3439.941,3529.286,3607.31,3684.431,3688.965,4006.912,4008.275,4011.789,4012.28}	{0.6861599999999939,21.202040000000004,42.797,19.627584999999986,41.98328,16.410380000000032,85.28483,109.86636999999999,97.28193999999999,130.962515,131.05446,159.99748499999998,142.80607499999996,184.05608,118.91283500000002,217.098685,206.51998500000002,209.54926,240.5548,241.872075,302.473235,422.225315,433.88207,474.44646,453.56755499999997,461.058255,531.3367850000001,540.1088249999999,467.0967550000001,345.2919350000003,669.118025,712.710625,704.901985,789.7691799999999,960.36965,1036.48531,1079.042365,1370.676095,1361.251005,1455.42551,1465.340945,1490.6580250000002,1505.575615,1558.47599,1622.912835,1578.040455,1620.467985,1674.751945,1610.32892,1705.8388049999999,1714.8112099999998,1762.2472700000003,3028.56212,3091.13341,3110.59756,3031.685495,3284.7054,3340.959415,3498.2482250000003,3449.65589,3491.79407,3495.0498900000002,3828.864135,3830.3611650000003,3834.6714150000003,3834.82747}
{21.222,30.046,34.178,54.815,64.116,68.485,84.68,88.023,179.927,193.063,204.216,213.843,216.79,229.552,246.753,258.886,265.562,276.761,347.092,412.224,448.259,451.865,483.599,536.798,548.987,568.505,602.122,649.244,682.171,758.563,820.416,843.343,852.666,933.8,978.768,1058.329,1102.394,1402.055,1448.555,1489.912,1513.168,1528.408,1551.817,1643.27,1651.216,1683.812,1695.291,1701.089,1746.791,1792.092,1817.742,2751.286,3126.339,3193.193,3218.004,3248.839,3252.592,3441.424,3474.185,3490.744,3549.221,3674.63,3710.356,4001.04,4006.087,4008.895}	{7.077710000000005,26.777794999999994,34.178,51.60768,58.90797,85.555965,82.93363000000001,85.98679,154.359145,77.67202999999999,125.76901999999997,144.19963499999994,150.63454,146.86843,218.09194000000002,208.93327000000002,233.40020000000004,250.830465,373.59671,346.595415,415.05696500000005,320.08646500000003,489.50731,540.89068,540.045385,505.02765999999997,544.27676,554.17136,464.99466500000005,751.0829699999999,563.399075,666.16058,653.677265,547.3881,960.4201,1047.54439,1097.29962,1373.427805,1360.499395,1451.27496,1465.077315,1478.548605,1157.128045,1578.50811,1556.703495,1685.110495,1350.54353,1294.20996,875.6370149999998,1716.799915,1632.96784,1938.30767,3024.3423549999998,2936.3374900000003,3091.61965,3092.197025,2400.02917,3181.72267,3278.1311299999998,2829.5939200000003,3282.756555,3521.10588,3501.321535,3808.677625,3832.41099,3822.25092}
{33.971,47.085,64.215,76.281,83.845,90.416,97.988,112.291,121.406,149.493,168.56,182.895,188.863,207.41,240.92,251.22,254.903,289.201,292.177,397.251,413.438,446.125,475.746,478.591,496.659,515.874,522.98,600.036,628.258,663.311,741.724,761.69,886.619,935.234,1045.355,1058.719,1104.207,1175.841,1207.429,1366.471,1446.652,1505.203,1512.084,1548.278,1669.903,1678.294,1686.565,1701.238,1707.768,1720.038,1830.019,2814.969,3129.195,3228.522,3261.836,3340.798,3526.051,3535.987,3663.52,3708.636,3712.163,3713.597,3850.29,3924.176,3997.533,4007.401}	{38.348164999999995,46.198815,57.30733000000001,73.40950000000001,75.5119,97.242925,87.21928499999999,78.24937500000001,96.727325,142.29402,141.66698000000002,173.65107,161.494815,184.553105,244.83355999999998,229.518215,275.36777,246.78707500000004,269.163615,365.510675,401.68183,405.65460500000006,443.67235,486.316875,566.099935,481.49980500000004,428.33359499999995,512.8131149999999,633.14481,648.71645,664.48346,674.76686,790.7172250000001,919.78588,906.09193,1043.626325,1078.3815350000002,1136.583185,1154.7226600000001,1464.25343,1534.439995,1464.33959,1466.5283100000001,1494.76,1722.605515,1662.814945,1666.46835,1669.4125900000001,1682.90769,1687.365765,1779.975265,2492.029435,3034.2628950000003,3098.383865,3122.3749949999997,3104.89184,3391.500125,3388.577085,3500.8238499999998,3524.08543,3546.024525,3548.57106,3650.211765,3751.587085,3818.3276,3827.96074}
{17.327,41.432,48.788,60.408,73.812,79.705,98.049,102.154,147.259,166.225,183.112,190.944,211.858,217.522,223.007,234.226,250.541,275.767,316.897,347.078,407.537,464.303,466.29,489.426,516.995,565.683,588.075,642.459,668.263,695.078,705.209,779.728,795.744,876.637,976.965,1060.677,1103.384,1395.508,1404.317,1495.646,1509.405,1520.093,1521.075,1646.12,1650.472,1669.796,1679.039,1695.286,1734.67,1774.632,1779.094,2374.529,3128.142,3221.13,3251.888,3338.063,3397.442,3481.846,3582.096,3642.381,3686.203,3712.173,3781.006,4005.328,4007.697,4010.268}	{17.531610000000004,39.96221,11.133955000000007,55.58683,55.79220000000001,71.644145,103.55048500000001,97.151185,122.52656999999999,146.69640499999997,160.70820999999998,159.15927499999998,193.83318,135.679755,121.22397000000004,130.38522,214.97524,240.14901499999996,269.028805,320.57602499999996,351.40567999999996,449.590695,417.5783,487.44725999999997,480.87697000000003,336.0489750000001,643.0357700000001,584.6241,591.8097500000001,618.25086,639.3733649999999,601.592455,609.939155,582.0209050000001,966.70702,1044.5961499999999,1079.849175,1294.9976550000001,1378.236625,1455.04171,1472.602975,1485.8914650000002,1480.5547900000001,1584.6686849999999,1548.03871,1458.686525,1629.903785,1635.1304650000002,1679.2369700000002,1692.5125400000002,1771.998835,1975.3492400000002,3028.32098,3090.7727400000003,3115.826715,3156.41307,3245.13272,3328.966125,3411.787855,3490.34638,3522.64096,3549.3183799999997,3600.79679,3830.377725,3832.4076600000003,3832.82311}
{6.128,23.656,36.729,53.995,64.018,66.501,84.124,86.617,156.911,181.592,197.884,210.925,213.655,226.513,245.747,259.604,263.173,276.907,344.938,409.665,445.212,450.618,482.877,536.498,549.834,565.191,599.138,650.374,681.37,744.418,817.665,842.293,854.902,933.744,978.902,1058.156,1102.663,1401.734,1450.719,1489.969,1513.297,1528.433,1552.014,1642.0,1648.697,1682.805,1692.087,1696.661,1747.289,1792.288,1817.742,2761.854,3126.26,3197.268,3218.143,3246.947,3249.82,3432.136,3482.958,3498.092,3556.744,3673.663,3709.64,4006.411,4009.837,4013.183}	{6.128,23.656,36.729,69.723365,62.85460500000001,30.452745000000007,62.76716499999999,49.82613,156.911,159.29807000000002,264.988795,212.94539000000003,174.53698500000002,215.21489,217.02425,234.08644999999999,218.71144499999997,262.73589499999997,352.08328,312.4532550000001,419.48501500000003,433.88532,483.79694,537.2094800000001,539.884135,425.648875,496.8967600000001,630.9927650000001,580.95885,655.6608550000001,401.70025499999986,697.9790750000001,776.9380550000001,542.01799,952.83482,1041.1407649999999,1083.978825,1370.11545,1487.95407,1467.839395,1465.2381500000001,1476.3469949999999,1403.5683999999999,1580.98687,1758.8698,1676.97866,1586.82848,1461.7913500000002,1185.8124100000002,1704.78219,1743.040105,2162.2590849999997,3023.87768,2994.980535,3078.176395,2861.4964550000004,3131.04174,3214.421685,3310.6362950000002,3428.73689,3303.173025,3521.58172,3557.10732,3835.301745,3837.25435,3839.902795}
