{37.134,70.496,92.152,109.435,141.323,167.879,192.949,250.489,267.997,327.694,407.517,460.982,570.726,595.188,625.997,883.914,932.631,1016.619,1023.706,1059.008,1130.412,1292.817,1381.501,1458.028,1468.583,1471.121,1648.104,1679.684,1690.502,1758.584,3034.664,3037.791,3113.148,3160.958,3191.463,3428.02,3569.132,3617.904,3870.703}	{21.960905,84.82241499999999,97.929935,101.58462999999999,111.31716000000002,149.68012499999998,540.2537649999999,216.38554500000004,587.8395800000001,289.835735,359.73512,1172.761585,479.85216500000007,588.066505,613.2031599999999,842.86771,911.99511,962.479355,997.50608,1035.93062,1055.831275,1261.817585,1345.692025,1414.08468,1416.87902,1427.44684,1611.245425,1618.7697,1640.22779,1713.833785,2911.1061050000003,2793.2627150000003,2979.56325,3015.03281,2912.847415,3301.7913949999997,3378.77543,3452.134255,3704.398445}
{33.448,47.916,73.992,94.656,105.895,119.129,121.105,144.179,148.025,153.367,201.709,236.072,280.781,358.011,377.934,407.396,412.861,427.997,472.114,585.634,612.975,637.319,883.604,1023.554,1061.123,1116.537,1180.716,1279.701,1382.367,1464.104,1473.685,1504.965,1646.113,1649.917,1668.445,1679.434,1763.042,2695.886,3029.071,3115.82,3154.617,3458.748,3593.372,3615.598,3712.017,3734.096,3842.632,3887.162}	{25.925069999999998,62.293229999999994,131.497245,127.71976000000001,117.762315,112.80651,33.00291000000003,125.39826000000001,244.18493500000002,117.46921999999999,85.614555,236.072,363.95094,364.90121500000004,404.579015,443.97585000000004,387.270265,427.879125,472.114,555.85364,521.152035,637.106325,821.8327850000001,1003.25609,1037.278505,1080.046475,1081.128235,1255.976545,1360.606145,1414.3656,1433.460675,1455.297,1630.682395,1635.9339249999998,1634.804385,1628.647275,1662.7270099999998,2160.39434,2923.99942,2972.5326600000003,3020.514735,3346.91323,3444.105275,3466.83846,3564.5029,3567.34205,3678.0708600000003,3681.942405}
{50.35,66.111,73.56,108.79,112.727,152.81,163.782,178.354,180.522,195.853,210.99,225.37,254.632,339.873,363.472,423.412,467.685,478.117,582.249,626.494,676.726,830.338,889.954,1013.716,1036.352,1061.715,1148.795,1296.141,1381.575,1450.431,1474.717,1478.103,1654.36,1668.548,1674.912,1686.454,1773.67,2941.647,3024.699,3106.242,3154.179,3414.682,3465.364,3565.413,3594.806,3616.149,3865.132,3884.644}	{101.069175,46.332915,46.00616500000001,110.431965,58.238170000000004,211.23712500000002,137.04694500000002,226.86861500000003,200.45942499999998,302.57273999999995,192.631155,195.26708,293.18439,258.27157,370.153085,381.51575999999994,460.039595,442.02749500000004,569.36352,597.8245850000001,472.16331,816.6465,848.07246,983.29262,952.95315,1039.1844099999998,1031.547575,1229.1540750000001,1318.948245,1394.0649349999999,1165.6855650000002,1431.8182550000001,1634.11108,1664.65793,1643.887035,1650.965885,1631.0828250000002,2785.40037,2918.46156,2957.03193,2963.442665,3302.541335,3325.0012500000003,3387.0134,3391.31956,3455.363655,3722.35424,3719.096255}
{50.333,66.096,73.553,108.788,112.72,152.796,163.879,178.304,180.516,195.832,210.992,225.331,254.585,339.846,363.4,423.43,467.671,478.108,582.247,626.487,676.7,830.363,889.942,1013.708,1036.285,1061.715,1148.717,1296.138,1381.56,1450.399,1474.689,1478.1,1654.378,1668.559,1674.905,1686.435,1773.681,2941.899,3024.69,3106.231,3154.227,3414.755,3465.385,3565.466,3594.861,3616.157,3865.129,3884.655}	{107.30147499999998,46.529615,48.04827999999999,112.89082499999999,67.37418,208.40706500000002,134.04859499999998,228.749965,199.20907,301.975675,193.85214,201.70565499999998,304.110925,257.197535,373.382145,382.261745,460.29101,441.426745,569.05975,597.51474,466.0259000000001,809.1217150000001,847.90435,983.1321499999999,953.5471500000001,1038.99758,1032.505515,1228.15201,1317.38004,1393.92266,1157.5583000000001,1431.2880349999998,1633.40896,1665.0799299999999,1643.9874949999999,1651.33866,1627.537015,2767.743815,2918.11186,2956.63367,2961.005515,3302.697595,3325.3673200000003,3387.09386,3390.73628,3455.37988,3724.43304,3719.184475}
{48.95,59.608,74.127,94.944,103.91,113.234,149.275,167.025,182.732,183.868,209.131,245.882,309.578,399.576,412.129,450.525,462.528,498.342,538.284,600.366,636.83,643.291,887.355,1020.94,1061.461,1163.005,1237.096,1285.066,1385.617,1461.689,1472.065,1526.22,1642.711,1647.628,1682.796,1694.411,1755.002,2443.681,3029.658,3111.365,3159.209,3367.547,3544.636,3613.026,3684.52,3706.814,3798.138,3895.137}	{71.39540000000001,46.95371,76.03699999999999,75.73097,189.775015,210.270735,145.665705,142.22859,161.17419999999998,99.95616499999998,175.923485,230.7919,239.577455,360.13601500000004,364.50466,405.39171,451.772035,452.51649999999995,482.56462,595.971855,553.696685,604.4621950000001,871.251965,1022.45929,1051.381485,1099.759605,1139.28337,1238.93739,1364.31882,1435.527785,1454.30297,1475.836385,1583.068865,1586.65313,1998.9988,1564.60443,1697.676595,1116.3246050000002,2935.372045,2975.7092,3022.26666,3487.13895,3378.726915,3449.45863,3618.932485,3517.67478,3779.20187,3637.89845}
{28.962,35.256,74.068,94.827,98.137,122.073,161.202,175.966,200.342,218.328,244.722,259.194,266.01,366.625,428.29,449.269,478.176,499.015,601.295,644.564,707.267,809.735,906.786,1030.246,1059.969,1206.297,1231.336,1331.567,1391.187,1460.55,1471.244,1525.128,1646.807,1657.437,1679.052,1696.833,1712.03,2402.257,3035.517,3113.049,3160.074,3402.753,3424.629,3534.646,3582.896,3600.599,3883.769,3886.102}	{19.027785,34.256825,74.068,61.4662,53.62559999999997,168.523685,153.524915,182.11361,224.35326000000003,284.488215,330.68175500000007,287.885895,354.51145,351.164355,427.6464,404.913325,476.215435,717.55799,593.853895,635.1851849999999,927.2506450000001,732.10674,892.5320549999999,1006.8266800000001,1035.28072,1654.414645,1154.59919,1296.31797,1362.1851649999999,1402.8864999999998,1435.663265,1476.601585,1566.53441,1608.490135,1593.83838,1719.2528100000002,1730.20289,973.1348949999999,2929.4369749999996,2978.000835,3005.74449,3366.43352,3339.241715,3373.0549300000002,3394.2976700000004,3445.798365,3725.697275,3673.49329}
{21.098,46.631,60.592,64.666,86.95,103.727,108.835,132.676,149.977,167.892,188.615,210.375,225.223,239.728,289.468,291.997,336.587,383.091,459.755,485.735,509.14,560.887,577.452,592.067,629.763,771.07,884.108,924.598,1007.313,1026.407,1059.475,1078.706,1142.848,1278.48,1380.838,1441.346,1463.456,1473.084,1652.475,1668.163,1677.523,1682.506,1696.716,1763.332,3004.279,3034.26,3114.12,3151.94,3163.842,3292.918,3456.186,3496.289,3579.963,3608.097,3697.414,3870.678,3877.699}	{30.005569999999995,38.39834999999999,63.56473,58.406904999999995,100.900345,100.00816,103.90404999999998,109.16526499999999,123.056835,127.30432499999999,166.973185,124.56560499999999,213.30644500000002,304.78614500000003,234.607215,293.256975,374.616175,378.469545,451.229365,460.28843,555.11722,390.0448349999999,540.83612,582.67522,612.237645,613.6345500000001,826.3263249999999,849.2357749999999,922.0470250000001,972.1975749999999,1034.408475,980.93725,1149.996955,1237.092865,1345.254095,1371.665415,1413.76274,1431.601895,1761.90141,1632.084005,1642.368015,1544.82601,1687.0293499999998,1687.710415,2666.603195,2923.4280400000002,2962.451185,2864.84713,3008.2565750000003,2959.888245,3337.6791000000003,3310.0808500000003,3422.3756700000004,3448.239785,3505.6348500000004,3620.079705,3741.235505}
{22.427,36.862,51.7,63.274,84.789,87.426,100.563,126.648,150.242,164.762,171.644,191.238,196.13,218.057,232.17,314.323,357.903,390.712,411.546,436.008,464.763,530.758,568.591,593.608,604.645,640.327,688.233,893.601,895.403,1024.189,1059.982,1156.317,1185.175,1298.17,1386.804,1458.29,1472.307,1499.878,1650.01,1659.811,1660.894,1681.374,1685.86,1740.741,2637.094,3032.108,3113.733,3161.398,3444.694,3537.814,3573.721,3609.262,3623.286,3629.33,3702.427,3841.844,3888.03}	{7.645140000000001,13.020939999999996,54.49689,75.11637,92.58401500000001,83.15168,62.22612500000001,126.505795,3.934289999999976,31.79397499999999,135.87104,158.33408,142.18926,218.057,275.523775,195.05004,328.71855000000005,405.066535,317.33112,2.1742949999998586,690.95129,421.90511000000004,428.87029999999993,590.2260349999999,490.19110000000006,622.058825,594.658335,862.16144,759.4808350000001,1003.1071350000001,1035.78489,1089.64822,1252.45618,1272.342405,1367.596645,1410.8351149999999,1461.064415,1337.67581,1679.615695,1614.3849599999999,1618.412195,1634.04751,1595.4222,1705.4258849999999,2152.41726,2918.3660250000003,2956.3528450000003,3013.7730850000003,3333.23935,3268.9260649999997,3422.515285,3451.3682750000003,3442.29242,3444.19683,3295.878,3602.33345,3638.2709050000003}
{37.393,45.914,55.155,61.494,66.667,87.381,95.225,175.471,206.377,239.067,251.177,284.562,297.79,306.042,331.104,366.917,422.897,437.885,473.526,497.147,540.796,565.968,619.451,655.03,655.789,866.839,913.833,931.811,1011.763,1029.262,1062.047,1355.532,1392.574,1411.25,1455.805,1474.855,1480.032,1591.692,1604.668,1665.917,1693.288,1697.292,1737.414,1764.068,2739.502,2896.299,2921.824,3024.161,3035.166,3102.835,3124.185,3143.393,3257.543,3571.852,3855.146,3875.446,3878.953}	{37.393,47.298305000000006,48.14145,51.74386,51.99561,126.78012999999999,90.96177499999999,198.82834,155.2242,233.405615,228.99861499999997,288.491645,109.17317999999997,192.19688499999992,333.26829499999997,280.25272499999994,327.0711,425.888215,488.5539,481.399715,481.28671,511.70415499999996,613.01724,649.20075,609.481575,844.02137,904.819425,814.879265,977.5570950000001,1014.29077,1037.061815,1330.809235,1323.78987,1388.08463,1417.707515,1428.17137,1406.81533,826.1673300000001,1503.62584,872.59711,1671.034265,1658.054845,1634.85827,1671.564645,2135.061855,2291.170765,2419.0094799999997,2917.213795,2696.562985,2955.984305,2724.81926,2987.630865,1435.8049900000003,3418.273075,3677.360465,3614.866365,3641.51889}
{22.341,36.92,51.683,63.115,84.282,87.366,100.465,126.603,150.133,164.73,171.656,191.219,196.15,218.525,232.411,314.23,357.754,390.684,411.818,435.963,464.762,530.679,568.666,593.661,604.849,640.235,688.198,893.664,895.729,1024.124,1059.979,1156.292,1185.131,1298.189,1386.829,1458.292,1472.21,1499.944,1650.022,1659.838,1660.951,1681.356,1685.841,1740.804,2636.863,3032.163,3113.6,3161.503,3444.807,3537.771,3573.841,3609.254,3623.127,3629.17,3702.331,3841.781,3887.939}	{13.263614999999996,10.881215000000012,55.583495,64.606775,111.15840499999999,115.555365,61.69543500000001,120.073135,150.133,44.23424499999999,203.533705,158.98852,149.379725,23.84674000000001,232.411,193.829635,324.133285,404.124765,312.60808,375.57753,464.762,418.559055,429.6743800000001,584.07855,488.5251650000001,622.90722,591.241445,868.586325,767.1612550000001,1002.37127,1036.068895,1086.8584799999999,1193.90354,1272.2032800000002,1362.2472,1408.9673599999999,1452.124595,1242.480255,1359.64422,1615.21743,1617.34285,1632.075085,1590.256635,1714.25702,2172.86776,2917.166945,2954.36992,3016.82983,3333.818785,3273.1339550000002,3424.9395,3453.286375,3436.845895,3440.2555700000003,3317.051625,3603.0082549999997,3642.9176949999996}
{20.981,46.602,60.558,64.627,86.775,103.642,108.793,132.636,150.0,168.01,188.637,210.361,225.237,239.642,289.446,292.08,336.573,383.037,459.761,485.714,509.16,560.789,577.455,591.984,629.809,771.206,884.095,924.663,1007.139,1026.413,1059.453,1078.637,1142.825,1278.457,1380.828,1441.267,1463.456,1473.113,1652.474,1668.152,1677.506,1682.524,1696.741,1763.312,3004.502,3034.216,3114.156,3152.109,3163.776,3292.704,3456.183,3496.135,3579.963,3608.122,3697.382,3870.657,3877.707}	{37.826995000000004,40.57933,72.98622999999999,60.739655,160.99084999999997,111.593665,105.7612,111.30233,122.60639500000002,153.16751000000002,167.92455,408.6864099999999,223.32304,320.883065,241.90983500000002,294.57692499999996,386.02397499999995,377.68222,451.95687000000004,460.95939999999996,555.64603,674.767875,539.10383,585.09095,612.6936,1183.44056,827.62962,855.81096,923.1092249999999,972.760205,1037.593765,985.540525,1148.49447,1237.7817400000001,1347.123255,1375.86553,1415.345275,1436.441675,1762.169995,1633.99903,1643.316,1546.4692699999998,1696.013775,1687.98776,2674.1388850000003,2927.719335,2966.670305,2865.229945,3015.84516,2977.496125,3337.91683,3310.16847,3423.182455,3448.8247499999998,3506.457825,3620.2100800000003,3744.327425}
{18.725,29.375,52.638,58.732,61.826,80.452,86.986,88.889,129.076,147.772,163.548,173.561,192.401,205.542,230.434,240.876,248.378,252.693,268.769,302.651,315.863,389.752,390.994,479.153,483.386,496.366,555.518,558.972,619.193,670.501,716.446,760.112,788.261,849.9,933.566,1029.092,1062.154,1319.895,1360.176,1421.109,1457.195,1473.061,1528.8,1551.948,1556.461,1647.62,1653.321,1678.884,1684.17,1743.111,1748.933,2014.097,3029.225,3108.513,3145.485,3248.601,3317.668,3335.582,3430.76,3502.758,3571.754,3576.195,3878.041,3878.327,3887.067,3888.271}	{18.725,29.375,13.689695000000015,59.113215,61.826,80.452,86.986,105.865355,103.32446999999999,92.03612499999997,113.54721000000004,52.19697499999995,232.035775,50.96107500000002,190.68674500000003,172.80186500000002,53.53474,215.35123000000004,112.14373500000002,184.13867500000003,307.84994,355.01146,306.98093000000006,516.43539,513.87811,438.31967,498.24504,464.735415,605.136135,679.07404,639.9960100000001,658.414455,599.0207849999999,672.891085,905.57803,992.6966150000001,1042.363385,1402.5165299999999,1334.080465,1383.56911,1393.012735,1421.64044,1441.95064,1424.196115,1755.469795,1588.36458,1588.123235,1612.4467,1609.23459,1604.651215,2261.6771750000003,1019.11247,2879.621965,2868.036385,3000.0289700000003,2561.165005,3033.255235,2707.65768,3278.7293600000003,3347.4099149999997,3396.9992899999997,3383.1406,3710.0000450000002,3724.0460700000003,3713.597205,3714.89647}
{30.317,47.129,54.93,66.641,72.046,81.295,91.703,96.444,167.018,180.299,200.921,201.978,230.926,234.823,251.874,263.674,269.029,272.751,340.02,402.345,418.095,445.746,471.96,485.799,531.745,573.609,618.656,619.631,660.506,772.569,824.957,836.986,858.823,906.26,947.631,1030.498,1062.508,1359.307,1405.324,1415.299,1459.686,1476.881,1505.521,1581.483,1602.467,1653.163,1674.496,1677.681,1717.057,1753.225,1772.702,2407.945,3020.799,3061.134,3101.825,3117.43,3140.8,3268.218,3315.029,3352.704,3401.323,3530.846,3568.301,3879.132,3879.895,3881.096}	{18.322950000000002,44.900965,30.454530000000005,56.52400000000001,45.24319500000001,65.63258499999998,108.01932500000001,75.636165,144.002705,143.982865,168.91484499999999,172.56204000000002,172.80982999999998,187.16543499999997,230.773525,218.39709999999997,127.52912,158.66959499999996,346.88558,323.16505500000005,393.58583500000003,420.72742999999997,465.85824499999995,447.74952499999995,443.03768499999995,521.726265,573.5392449999999,599.56548,628.8362199999999,681.710055,1361.4209700000001,881.28205,262.62844000000007,980.497345,1425.563145,1015.196815,1039.047055,1332.19458,1340.31638,1368.7296999999999,1425.2430949999998,1436.22171,1508.806435,1517.1709349999999,1581.49926,1618.78253,1803.11832,1566.7450250000002,994.5586649999999,1676.8038549999999,2871.279195,1946.4490650000002,2817.43856,2815.78708,2764.9140899999998,2968.974685,3001.04244,2951.154015,2945.9974349999998,3214.9900350000003,3137.31819,3287.536325,3414.350255,3713.65343,3705.787565,3633.20978}
{25.925,31.747,37.903,49.592,61.744,81.805,85.894,95.576,112.118,153.982,163.509,166.353,190.781,209.237,223.163,231.477,248.724,270.36,276.372,292.079,376.206,400.721,418.997,462.619,487.724,516.694,545.411,599.862,615.571,656.43,703.347,726.898,823.57,856.822,919.89,1036.288,1060.997,1243.187,1332.873,1360.114,1403.667,1459.044,1477.627,1564.558,1633.439,1647.336,1659.763,1665.8,1676.284,1703.133,1716.021,1965.609,3031.651,3114.979,3151.484,3372.37,3466.332,3486.575,3521.494,3535.878,3592.259,3599.565,3647.762,3870.832,3875.863,3884.389}	{26.051849999999998,27.858665000000002,16.697274999999998,46.032109999999996,48.325895,38.10706499999999,58.94778500000001,64.619305,64.81855999999999,125.58144,163.509,160.416125,165.97114000000002,186.504005,108.93490499999994,192.57512499999999,226.901385,197.15339500000005,226.2287,287.95908,356.06399,445.01446,363.479255,407.59867,496.84493999999995,491.74185499999993,520.863665,628.99532,588.612195,649.3179849999999,635.9386099999999,668.4131950000001,920.10495,754.43802,904.25093,1016.901135,1040.76549,1151.152425,1317.02619,1340.44858,1361.891875,1422.737125,1457.461695,1524.775345,1369.1329950000002,1705.108885,1617.058615,1661.75719,1594.4871200000002,1517.20682,1714.581195,1146.467285,2926.9179449999997,2982.5176749999996,3007.245595,3112.2394249999998,3279.42321,3296.345215,3328.6395500000003,3098.6412,3411.790845,3439.10824,3377.4577050000003,3726.647265,3677.27717,3617.522685}
{29.05,47.535,59.735,75.003,84.781,96.52,102.774,127.92,129.17,151.122,171.929,178.859,185.269,203.116,232.824,243.947,251.213,272.154,280.608,383.69,412.719,432.521,467.345,473.023,490.724,502.158,516.179,593.243,606.297,642.576,706.28,737.411,868.382,893.144,1027.241,1033.65,1065.875,1157.585,1225.744,1298.772,1390.836,1466.332,1475.113,1525.092,1646.496,1660.946,1664.953,1682.963,1685.808,1698.541,1739.872,2487.276,3025.242,3112.818,3154.42,3183.775,3393.55,3415.735,3554.652,3566.093,3584.997,3611.485,3713.386,3774.255,3878.753,3883.119}	{46.759615,39.59605,55.50309,69.35263499999999,72.21443500000001,148.840255,97.47071,69.1397,307.50198,120.73262500000001,159.828415,166.574265,191.74717,191.58202000000003,211.23707,202.939995,128.38752999999994,266.369845,280.66591,356.31263,410.38562,409.386865,432.46534,439.84552,382.44318499999997,446.55705500000005,517.51103,457.32186500000006,599.71466,636.7425000000001,509.430125,623.8940349999999,775.5789699999999,880.168555,1001.20275,914.9159000000001,1038.512185,1082.964735,1119.7637749999997,1209.767535,1351.69377,1409.1776000000002,1433.096605,1470.3803400000002,1540.6838400000001,1639.0223349999999,1634.14176,1655.4075599999999,1656.781515,1544.040955,1535.2561150000001,2551.7400549999998,3116.1466250000003,2948.648845,3396.810575,2912.4827750000004,3268.6076000000003,3308.929995,3388.00255,3399.328985,3405.2988,3441.9183150000003,3490.083305,3588.318925,3666.504805,3667.73364}
{30.254,47.144,54.938,66.632,71.986,81.297,91.662,96.323,166.985,180.295,200.959,201.99,230.999,234.884,251.85,263.761,269.076,272.781,340.004,402.323,418.212,445.854,471.932,485.825,531.697,573.6,618.704,619.611,660.467,772.649,825.079,836.953,858.85,906.245,947.605,1030.489,1062.494,1359.279,1405.329,1415.249,1459.68,1476.866,1505.521,1581.469,1602.482,1653.211,1674.481,1677.734,1717.073,1753.234,1772.686,2408.028,3020.797,3061.103,3101.813,3117.4,3140.818,3268.308,3315.197,3352.652,3401.311,3530.708,3568.301,3879.214,3879.969,3881.104}	{15.902889999999996,45.29656,30.052090000000014,54.42478,66.328575,37.69897000000002,104.51161,72.34491499999999,143.51679000000001,143.792325,166.917085,172.11956500000002,172.85476000000003,185.49803499999996,227.31766,213.01603999999998,138.46609000000007,148.369555,346.16522000000003,319.43846999999994,392.751385,422.16453499999994,465.17433500000004,443.94095500000003,443.35254,520.829265,575.2665599999999,599.51877,628.43819,678.5343349999999,25055.044079999996,876.562085,292.50870499999985,910.09008,25157.623149999992,1015.11802,1038.8640149999999,1332.12542,1364.8966,1368.26762,1425.06105,1436.11185,1508.300365,1511.1538850000002,1603.446895,1615.63645,1902.5707750000001,1577.44853,1028.69155,1675.9649749999999,50337.71012999999,1940.7623949999997,2821.78561,2817.069225,2773.9172000000003,2969.4857500000003,3001.419115,2950.89706,2927.92078,3246.58498,3139.56233,3288.26449,3419.43093,3711.3376749999998,3703.201245,3632.46928}
