#CLUSTER  dG_298.15K_[Eh] dH_298.15K_[Eh] dS_298.15K_[Eh/K]
2w        -152.80828367218353 -152.77581757007198 0.00010889184005220647
3w        -229.21473268433704 -229.17739450142437 0.00012523287913015463
4w        -305.62329477233556 -305.5802148641908  0.00014449071992201382
5w        -382.02965635492006 -381.9803072690064  0.00016551764519082878
6w        -458.4346007748132  -458.37856144648515 0.00018795682820078478
7w        -534.8409213150508  -534.7839942786326  0.00019093421572407174
8w        -611.2494576191356  -611.1890911969504  0.0002024699721122455 
9w        -687.659453233869   -687.5938884118638  0.00021990549054257404
1msa1w    -740.6089423468627  -740.5675130156852  0.00013895465764708997
10w       -764.0663310203302  -763.9968836395059  0.00023292765663008927
1sa1w     -776.525318114823   -776.4847022442649  0.00013622629736072568
1msa2w    -817.0186393183484  -816.9719797067874  0.00015649710401164212
1sa2w     -852.935270318576   -852.8893570107629  0.00015399398897605565
1msa3w    -893.4280301720818  -893.3762099904108  0.0001738057409729149 
1b1gd     -904.9129731108479  -904.8641538164525  0.00016374071573188644
1sa3w     -929.3442101315532  -929.2925114495533  0.00017339822907890164
1b2gd     -1110.2040546466628 -1110.147344959963  0.00019020522119708358
1b3gd     -1315.4963937179273 -1315.4275714168853 0.00023083112876719217
2msa      -1328.4096816148606 -1328.3592942352689 0.00016900009925082432
1msa1sa   -1364.3280288612555 -1364.2793668988904 0.0001632130215164487 
1b1sa     -1399.788411002103  -1399.7423500870318 0.0001544890661450106 
2sa       -1400.2381227930039 -1400.1897407957108 0.00016227401406345348
2msa1w    -1404.8185673597002 -1404.7623386357193 0.00018859206433289612
1msa1sa1w -1440.73994456411   -1440.6849887737328 0.00018432262410563246
2sa1w     -1476.6507491533325 -1476.5965701323737 0.00018171732671044006
2msa2w    -1481.2318804240444 -1481.1733727074989 0.00019623584284948292
1msa1sa2w -1517.1471196189516 -1517.0869318325822 0.00020187082465009275
2sa2w     -1553.0628634009613 -1553.0053848940504 0.00019278385682009453
2msa3w    -1557.6399643619645 -1557.5761166542711 0.000214146260920499  
1msa1sa3w -1593.5563747720041 -1593.4928151461982 0.00021318002953545046
1b1gd1sa  -1605.093153235586  -1605.035777686637  0.0001924385341242242 
2sa3w     -1629.474767953718  -1629.4119987309693 0.00021052900469109453
1b2gd1sa  -1810.393723716999  -1810.3261572491047 0.000226619043750732  
1b3gd1sa  -2015.7032127075186 -2015.6270288773885 0.0002555218183134243 
2msa1sa   -2028.5336879869683 -2028.4700352474654 0.00021349233440511175
1msa2sa   -2064.451680421398  -2064.3895110731664 0.00020851701570196137
1b2sa     -2099.929100340304  -2099.869793931089  0.00019891467118964904
2msa1sa1w -2104.9460676708136 -2104.8788754914813 0.0002253636737627388 
1msa2sa1w -2140.8637140991336 -2140.7972342961584 0.00022297435175256043
2msa1sa2w -2181.3616323421757 -2181.2918009645186 0.00023421558831841137
1msa2sa2w -2217.27457949478   -2217.203352985913  0.00023889488132377453
1b4gd1sa  -2220.999265799229  -2220.910430871598  0.0002979538072477102 
2msa1sa3w -2257.7684518192227 -2257.691213782586  0.0002590576442621443 
1msa2sa3w -2293.6848055520663 -2293.6088976618616 0.0002545963112679082 
1b1gd2sa  -2305.24900948035   -2305.1794792404435 0.00023320556735426622
1b2gd2sa  -2510.578016949703  -2510.4924347094934 0.00028704424017930355
2b3gd1sa  -2715.2863175256102 -2715.1984367048035 0.000294753717279234  
1b3gd2sa  -2715.8816078402033 -2715.7917709135986 0.00030131452827376903
2msa2sa   -2728.657805014477  -2728.5812478093226 0.0002567741242821408 
1b3sa     -2800.0628124114637 -2799.989297526366  0.000246570132811401  
2msa2sa1w -2805.071286956649  -2804.989754862007  0.0002734599853841158 
2msa2sa2w -2881.486175797307  -2881.402844026833  0.0002794961277007138 
2b4gd1sa  -2920.6169820388354 -2920.5187506751217 0.00032946960829733485
1b4gd2sa  -2921.1891601743087 -2921.0886480564536 0.0003371192951702548 
2msa2sa3w -2957.9000224077695 -2957.813406792349  0.0002905101976205495 
1b1gd3sa  -3005.4004366984486 -3005.3194514784227 0.0002716257589336885 
1b5gd2sa  -3126.5036771213545 -3126.391984092156  0.0003746202555716045 
1b2gd3sa  -3210.724496433277  -3210.6327265797086 0.0003077975970778148 
1b3gd3sa  -3416.051084900407  -3415.9498439321414 0.0003395638714266904 
1b4gd3sa  -3621.3773528859556 -3621.2678655110826 0.00036722245471423935
1b1gd4sa  -3705.532190218718  -3705.435833604574  0.00032318166742982166
1b5gd3sa  -3826.6746997035075 -3826.553902118644  0.00040515708490095737
1b2gd4sa  -3910.861490376764  -3910.75568832196   0.0003548618306355644 
1b6gd3sa  -4031.985107642691  -4031.852065998043  0.00044622386264678727
1b3gd4sa  -4116.193189797242  -4116.080889015121  0.0003766586688591385 
1b4gd4sa  -4321.528331379181  -4321.406156213366  0.00040977751405264995
1b5gd4sa  -4526.850429062453  -4526.716444687537  0.00044938579546171235
1b2gd5sa  -4610.996216547674  -4610.8798437921305 0.00039031613463932994
1b3gd5sa  -4816.329588331691  -4816.204051939778  0.00042105112162819724
1b4gd5sa  -5021.6659751925035 -5021.528004386725  0.00046275635008590307
1b3gd6sa  -5516.461756822231  -5516.325090396009  0.00045838143961873746
