#CLUSTER     dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
1b1dma1w     -911.1003024177313   -911.0475852970205   0.0001768140892530478
1b1dma2w     -987.5138946331259   -987.4569628337501   0.0001909501907622862
1b1dma3w     -1063.925875335656   -1063.864724657567   0.0002051003793025682
1b1dma4w     -1140.3377965853244  -1140.2711997090526  0.00022336701751439467
1b1dma5w     -1216.7406937154922  -1216.667215625058   0.0002464467229051387
1b1dma1sa1w  -1611.2743765668433  -1611.211156241725   0.00021204200945293888
1b1dma1sa2w  -1687.68244041008    -1687.6127987839607  0.00023357915854241523
1b2dma1sa1w  -1746.3404001742235  -1746.265429909605   0.0002514514996426146
1b1dma1sa3w  -1764.095143657751   -1764.0231246792296  0.00024155283756921762
1b2dma1sa2w  -1822.7412843193924  -1822.6595978739558  0.00027397768048488427
1b1dma1sa4w  -1840.5039731357706  -1840.426935080696   0.00025838690281565187
1b2dma1sa3w  -1899.1643300145415  -1899.0806300412323  0.000280731086061494
1b1dma1sa5w  -1916.9113062212593  -1916.8287557305857  0.0002768757024101125
1b2dma1sa4w  -1975.5787848990794  -1975.4904537841298  0.00029626401123484023
1b2dma1sa5w  -2051.9959128017663  -2051.9044540212712  0.00030675425287625884
1b1dma2sa1w  -2311.4212845122365  -2311.3433298893583  0.00026146108629267716
1b1dma2sa2w  -2387.8365709820896  -2387.75632272877    0.0002691539604879316
1b2dma2sa1w  -2446.5105677467204  -2446.4243129450806  0.0002893000222698854
1b1dma2sa3w  -2464.2350426829184  -2464.1518658704276  0.00027897639607826866
1b2dma2sa2w  -2522.9222906143104  -2522.830912467659   0.00030648380564012127
1b1dma2sa4w  -2540.6457453312078  -2540.5569608592405  0.0002977845781234738
1b2dma2sa3w  -2599.3252328346343  -2599.2303236035655  0.0003183271208076998
1b1dma2sa5w  -2617.0535303896736  -2616.9600374432157  0.0003135768789467807
1b2dma2sa4w  -2675.731638478264   -2675.6328447999126  0.00033135562083327317
1b2dma2sa5w  -2752.144289798408   -2752.039552009288   0.0003512922660399703
1b1dma3sa1w  -3011.573879795541   -3011.486230180803   0.00029397824832490325
1b1dma3sa2w  -3087.970147421625   -3087.878175373544   0.0003084757607947794
1b2dma3sa1w  -3146.6589846425186  -3146.560731029773   0.00032954423191563126
1b1dma3sa3w  -3164.3699783896864  -3164.2711199106852  0.0003315729632768878
1b2dma3sa2w  -3223.0652373953176  -3222.964021801167   0.00033947876622692326
1b1dma3sa4w  -3240.791158361923   -3240.6911163797945  0.0003355424522166778
1b1dma3sa5w  -3317.2016345924426  -3317.099336824778   0.000343108393976718
1b1dma4sa1w  -3711.7044735246022  -3711.6055915725583  0.0003316516922483276
1b1dma4sa2w  -3788.104056851321   -3788.0003185874984  0.00034793984176524444
1b1dma4sa3w  -3864.51147416501    -3864.402994271419   0.0003638433459354878
1b1dma4sa4w  -3940.9307886842507  -3940.8186040220667  0.0003762692006841283
1b1dma4sa5w  -4017.3433624960157  -4017.2269328670127  0.00039050688915969167
