#CLUSTER          dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
1ica2ma           -7639.542693657119   -7639.489664637119   0.0001778602381351669   -7639.659021801752
1am1dma1ica       -7639.552256545116   -7639.499211335116   0.00017791453966124434  -7639.667989267525
2dma1isa          -7642.82509820775    -7642.766530267749   0.0001964378333053832   -7642.989116788654
1isa1ma1tma       -7642.829241098986   -7642.772036558986   0.0001918649672983398   -7642.994628278146
1isa1nta          -7653.741738500391   -7653.697672460391   0.00014779825591145398  -7653.75116458929
1fa1isa1ma        -7658.341721479095   -7658.290208049095   0.0001727769243669294   -7658.421459800145
1dma1ica1w        -7659.465314722049   -7659.4133022120495  0.00017445081334898542  -7659.569446700272
2am1fa1isa        -7675.623815272825   -7675.568473362825   0.00018561767566661075  -7675.710846664799
1dma1ica1ma       -7678.777124575436   -7678.721151925436   0.00018773318799262119  -7678.920179593368
1am1ica1tma       -7678.78071250718    -7678.725254457181   0.00018600721113533458  -7678.921881210674
1dma1isa1ma1w     -7680.019892599832   -7679.959079669832   0.00020396756666107664  -7680.18047758437
1dma1isa1tma      -7682.059414288107   -7681.999475418108   0.00020103595505617977  -7682.251567429531
1am1fa1ica        -7694.282871305981   -7694.23194205598    0.00017081754150595341  -7694.337851770261
1am1fa1isa1w      -7695.5369516173305  -7695.483122947329   0.00018054227737715917  -7695.611551746091
1ica1ma2w         -7696.659137667838   -7696.603551867837   0.00018643565319470068  -7696.757403445998
1dma1fa1isa       -7697.574242530938   -7697.520264280938   0.00018104393761529433  -7697.681284329635
1ica1tma1w        -7698.690518079413   -7698.636389629413   0.00018154771088378335  -7698.820391174992
1isa1tma2w        -7699.942675337531   -7699.884309527531   0.00019575988596344122  -7700.091369137834
1am1isa1nta       -7710.2615900777855  -7710.211109017784   0.00016931433842025826  -7710.305715694662
1fa1ica1w         -7714.190711986435   -7714.140870456435   0.00016716931074962267  -7714.234011153451
1am1fa1isa1ma     -7714.851868765999   -7714.794329265999   0.000192988395103136    -7714.966052276539
1fa1isa2w         -7715.475565524563   -7715.417092074562   0.00019612094583263458  -7715.530575479784
1ica1ma1tma       -7718.005476730929   -7717.947339690928   0.00019499258762367935  -7718.174313487129
