#CLUSTER          ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1dma1ica1ma1w     -9.448601322357717      -43.06496613732452      -112.74981901690424      -48.49772512826894
1ica1tma1w        -9.549528904870385      -31.78837955054769      -74.58947055404997       -35.803811019264685
1it1msa           -9.624603363859933      -23.738589090877213     -47.33851904031526       -24.911495674343314
1ica1tma2w        -9.635540741117438      -42.045543588581495     -108.70366115193696      -47.705406131615746
1am1fa1ica        -9.873289077717345      -31.585445080359932     -72.82294911175582       -34.39329678856302
1ip1ma            -9.888957827693957      -21.905640277625935     -40.30412938108335       -23.919048312884115
1am1dma1ica       -10.355744759377558     -32.408754116506316     -73.96615581824588       -36.899019959848374
1am1ica1tma       -10.463612524996279     -32.23102016674238      -73.008264017508         -35.99555715997121
1dma1ica1ma       -10.467101441630803     -34.14707547719445      -79.4230220878417        -38.493571379171044
1ica1ma1tma1w     -10.51543172277161      -44.26855454152974      -113.20850760929062      -49.513256089740025
1ica1ma1tma       -10.60360844436218      -34.10173211037181      -78.81311400677512       -37.751875146030216
1ip1sa            -10.868351959972642     -24.54016769793816      -45.855515723561965      -25.70780852471944
2am1fa1ica        -10.883286531374324     -43.36140482954215      -108.93216358598025      -48.74763077899115
1am1ma1sa         -10.898164627607912     -30.828626262198668     -66.84709587328527       -34.78100452572107
1dma1ica1tma      -10.989246687939158     -34.862422622187296     -80.07104547774611       -38.410387326875934
1isa1msa          -11.029714356409386     -24.04767824348528      -43.66246482300856       -24.33167085162131
1ica1msa          -11.08092487626709      -25.01953606470488      -46.75033100271676       -25.984163026558235
1it1tma           -11.11204275014461      -23.606418133917032     -41.90634037826595       -25.680471223633504
2dma1ica          -11.123174653330352     -35.13811606517993      -80.54652922002349       -39.33380760619184
1am1fa1ica1w      -11.252484196447767     -43.969524261847255     -109.7334900733859       -49.51017268241412
1dma1ica1w        -11.278644796577282     -33.71344580409641      -75.24669128794233       -38.46589277213934
2ma1sa            -11.345128739485517     -32.85321449144976      -72.13847309075967       -36.76015389361419
1ica2tma          -11.352056372561492     -35.01086473179748      -79.35205310860309       -38.52303888986353
1dma1sa           -11.390741932555102     -21.88504562928574      -35.1980881159148        -24.386066256614868
1ica1ip           -11.455770068219863     -26.001421384047717     -48.78637461230923       -27.388014506548643
1ip3w             -11.4956541590509       -44.19241332751699      -109.66538342545695      -47.885532769869315
1fa1isa1w         -11.542886309849564     -33.65353181761748      -74.15946841442226       -36.27709493821749
1ica1msa1w        -11.554357064596843     -34.91100390448992      -78.3385352663089        -37.57808893814945
1ica1ma2w         -11.764357218693476     -43.20848234847654      -105.46409141281234      -49.21244393756206
2isa              -11.854347423883155     -24.51944127387833      -42.47897501264467       -25.73507182393223
2am1fa1isa        -12.026515422039665     -42.76065855746856      -103.08284222864333      -47.19230825442355
1ica1msa2w        -12.286602865322493     -47.17005311316461      -116.99962333593827      -51.319767017281265
1am1fa1isa1w      -12.326819532783702     -43.94992106810969      -106.06440226536975      -47.699138720818155
1sa1tma           -12.397852872411022     -22.748069330205908     -34.714838195304395      -25.34960536166909
1ip1isa           -12.591161446471233     -26.502055827411823     -46.657389421365096      -27.888781377580017
1dma1ip           -12.635958885657601     -25.279391332063824     -42.40628021599865       -27.365756612969562
1fa1ica2ma        -13.010226775004412     -47.52211367122072      -115.75341479540502      -52.58520818258694
1ica1sa2w         -13.08445410488639      -46.43834068989963      -111.86950481328192      -51.037837996627786
1am1sa1tma        -13.096508437563898     -33.233908011432504     -67.54119016934432       -37.27536225665244
1ma1sa1tma        -13.105525655701058     -35.23276861777413      -74.21513654908604       -39.23445622398867
1isa1sa           -13.15566314541502      -25.283357150969096     -40.6765271031025        -25.3607851320412
1fa1ica1ma        -13.159246187417011     -36.56065909112658      -78.48874452040917       -40.5512853155451
1fa1isa1ma1w      -13.170352990557149     -45.87200668236619      -109.68186287704177      -50.257098246438545
1am1fa1ica1ma     -13.26461021607247      -45.89986781551124      -109.45919033838672      -50.955721368321974
1am1fa1isa        -13.449968327360693     -35.20977063279133      -72.98275559436527       -37.63752493989887
1isa1nta1w        -13.568133417255012     -35.313860830428894     -72.9355271277545        -37.91381664493383
1fa1ica1ma1w      -13.679402249159466     -47.10260281564115      -112.10194295287604      -52.23593424046703
1dma1sa1tma       -13.735293941601412     -36.07445094161085      -74.92592076226732       -39.89093938059523
1am1fa1isa1ma     -13.74391583265242      -46.376142592598626     -109.44900380637264      -50.86051074608258
1it1sa            -13.761140790069476     -27.82220291381236      -47.16105449911119       -28.828730910434388
1fa1isa2ma        -13.861240068494226     -47.84350815786456      -113.97708565906423      -52.128847832689644
1fa1ica1tma1w     -13.89716461536591      -48.1873923518433       -115.00998737736037      -53.391937987740675
1am1dma1sa        -14.020086177974008     -34.49038864352042      -68.65775193878922       -38.909057858458254
1am1ica1nta1w     -14.03495172408293      -47.16318823034817      -111.112649693946        -52.325173763798375
1ica1sa           -14.069156912562903     -27.645949871162884     -45.53682880670803       -28.477068600070197
1fa1isa1ma        -14.249124772955838     -37.36798562583135      -77.54101820513165       -39.60174947081396
1isa1nta2w        -14.324343557615066     -45.863504016713705     -105.78284146932751      -50.14012172813818
2am1ica1nta       -14.340006032463862     -47.0689561048348       -109.77345747895356      -52.1341021329863
1dma1ma1sa        -14.416661799070425     -36.04054067959078      -72.52684514707363       -40.2788218826754
2dma1sa           -14.514960144006182     -36.59988430363592      -74.0732196371625        -40.770554242189974
1ica1ma1nta       -14.52097162269638      -38.707346854149364     -81.12152106842194       -42.29209312662715
2ica              -14.580753833404742     -28.13111636566464      -45.44815967576723       -29.470025207614526
1am1fa1isa1tma    -14.623850739531917     -47.06063541499316      -108.79352993644142      -51.18670569147798
1fa1ica1tma       -14.696471661649412     -38.45802108719363      -79.69664833312092       -41.650874496175675
1sa2tma           -14.728405289410148     -36.70836702227825      -73.7211528860641        -38.52016658097273
1ica1sa1w         -14.748014758108184     -37.7281848978746       -77.07588936729834       -39.98149741214729
1dma1fa1ica1ma    -14.761104470635473     -50.39407567670423      -119.5135710414892       -55.07030049106834
1isa1it           -14.85488479421474      -29.145041988114826     -47.92944312990109       -30.555045389570296
1fa1it            -14.879953538882546     -28.186562530812807     -44.63060629542175       -29.222209344035946
1am1dma1fa1ica    -14.927530816348735     -48.495841451513115     -112.58870764796242      -53.286375333031174
1fa1isa1ma1tma    -14.987614228593884     -48.8816302959458       -113.68106588059703      -52.89517117032665
1ip1tma           -15.126518292730907     -27.68090806339751      -42.10762961831293       -29.88599313245504
1fa1isa1tma       -15.240981114882743     -38.86279189735069      -79.22794158115045       -41.51589520732523
1dma1fa1isa       -15.27895132143749      -39.038417436997406     -79.68966087727654       -41.39709503418999
1am1fa1ica1tma    -15.284134496207116     -48.98160407386604      -113.02188781720614      -53.84461294169887
1fa1isa2tma       -15.30309136188589      -50.08223178581102      -116.64982961264465      -54.45744568516966
1fa1ica1ma1tma    -15.507776565471431     -51.00955571915256      -119.07355074227735      -55.73459033612744
1dma1fa1ica       -15.525283899100032     -39.424990660103504     -80.16003030699312       -43.53297142818337
1dma1fa1isa1ma    -15.620971831544011     -50.84988758086547      -118.15836239909439      -54.043954576896795
1dma1fa1ica1w     -15.645413073478267     -49.74600312836992      -114.37393947653865      -55.25290845993004
1dma1fa1ica1tma   -15.724729452718748     -51.0767110902525       -118.57114845775618      -56.07089745087433
1ica1isa          -15.73106723302044      -28.917289774282835     -44.22687025487173       -30.27406087872805
1am1ica1nta1tma   -15.85546970256837      -49.98853931284975      -114.48289748529265      -56.8102376695897
1am1dma1fa1isa    -15.861932983563747     -49.39801506471122      -112.48059150135839      -52.587138786679134
1am1isa1nta1w     -15.95912064818549      -46.92190077678242      -103.84967341445582      -50.88204003137798
2ica1w            -16.10874873859575      -39.95974871663202      -79.99666695680025       -42.98694700131455
1fa1ica2tma       -16.16122053936124      -51.88679863809375      -119.82417608170385      -56.418696221429855
2dma1fa1ica       -16.198255766532384     -51.84520146436989      -119.56046276323997      -56.91754004871473
2dma1fa1isa       -16.215612499509007     -51.54883179755416      -118.50819821549558      -54.61810878670076
1dma1fa1isa1tma   -16.362536051979987     -51.436791136773536     -117.63964903541842      -55.879011779412394
1it1nta           -16.42787793939351      -30.283119079103926     -46.47070648961931       -31.194900797388982
1am2isa           -16.507595920353197     -39.429546331986785     -76.88064048817714       -42.38876870437525
1am1isa1nta       -16.71820475233835      -38.2238244174805       -72.13020179513671       -40.79149525228422
1it2w             -16.728200875106268     -38.40078653852106      -72.69016640415897       -41.680278199273744
1isa1nta1tma1w    -16.959561231196858     -50.43253533561074      -112.26890526375985      -54.985304619222006
1ica1it           -17.001541181933135     -31.608355214935727     -48.99153641824584       -32.94278815703001
1ica1nta1tma      -17.020523147599306     -40.76918993645813      -79.65343975827602       -44.691983828291995
1ica1nta1tma1w    -17.325012703426182     -50.65120130586729      -111.776584278484        -56.45160977970954
1am1ica1msa       -17.39986126124859      -41.51252999040298      -80.87428720154284       -45.26001397508662
2am1isa1nta       -17.902830015838845     -48.661132016713964     -103.16387146057355      -53.03771575697465
2ica2w            -18.056687476462685     -52.074114558665315     -114.09503054626865      -56.68725756254571
1isa1ma1nta1w     -18.06551644366118      -51.251784427280654     -111.30726717645481      -55.795291605412785
1dma1ica1nta      -18.1405093272042       -42.3041501249827       -81.04526940419254       -46.12772990198573
1am1ica1ma1nta    -18.237991918140324     -52.689619701355696     -115.55130473976189      -58.92672537470935
1ica1ma1nta1w     -18.439307430613553     -52.48805318768427      -114.20003180291795      -57.8869788025695
1am1isa1ma1nta    -18.679873255692655     -51.31343659712002      -109.45352881542848      -55.839990695996676
1am1isa1nta1tma   -18.746526624367107     -52.12251386512071      -111.94363077558282      -56.78524988566642
1isa1nta1tma      -18.78189269354334      -42.41729519085493      -79.27352841656887       -45.351794381887885
1isa2ma1nta       -18.803127395018237     -52.80760281541734      -114.05154836622509      -57.29666596389143
1isa1msa1w        -18.890745638811495     -41.69273630187672      -76.47823038051317       -44.74418105517543
1it1tma1w         -19.02740951740998      -42.20375591998163      -77.73382568401814       -45.60376016455848
1isa1ma1nta       -19.138621873949887     -41.8189648053376       -76.07024293610598       -44.43199059308972
1am2ica           -19.178863641340286     -43.08583688712679      -80.18442326278719       -46.427250224282034
1am1ica1msa1tma   -19.291368654201506     -55.2290992422204       -120.53573901737383      -62.453147374122636
1am1ip1w          -19.40728728339309      -41.43346461230249      -73.87613970786515       -44.756477004157205
1isa1nta2tma      -19.453088727401337     -54.56310520830448      -117.75957229867524      -59.22599993366748
1ica1ma1nta1tma   -19.597031640645582     -55.87857739726314      -121.68890074378669      -61.399738879088545
1dma1isa1nta1w    -19.6599952915858       -53.41336911152757      -113.20934947144056      -58.067672402954486
1it3w             -19.705056282051373     -51.387325075338595     -106.2627870809995       -56.339580470725195
2isa2w            -19.759667868027464     -52.26721605696366      -109.03082982995139      -57.15257189668773
1am2sa            -19.795328863547184     -42.53762516612187      -76.27807765436862       -46.14353011827916
1isa1ma1nta1tma   -20.001702050154563     -54.641706234018784     -116.183143329834        -58.94814872680581
2isa1w            -20.036911243514623     -41.37662539056328      -71.57377300714407       -44.13287682610826
1isa1sa1w         -20.100709473481402     -42.479066586194676     -75.05739858353178       -45.37209746475128
1am2isa1ma        -20.10293083416036      -53.43075721963396      -111.78209847556604      -58.38035578112613
2isa1ma1tma       -20.118693709518993     -55.96826012613019      -120.24005598376661      -61.118213844980346
1ica1nta2tma      -20.180973382288357     -56.789542327373056     -122.78576293892334      -62.92204845388187
1dma1ica1nta1w    -20.268403375259368     -54.748720595482155     -115.647550630052        -60.400504827506666
2isa1ma           -20.33424098998512      -43.723982338058704     -78.44959793043773       -46.48841811816237
1am2isa1tma       -20.344701465015532     -54.45867615900352      -114.41887386879094      -59.2024390718143
1am2isa1w         -20.346941650786903     -51.72350353254296      -105.23752526171393      -56.53836845933256
1am1isa1msa       -20.417542013223283     -43.0200494726887       -75.80918148341439       -46.10576726257568
2am2isa           -20.43907791620586      -52.16023307049181      -106.39331780734533      -57.12937008368317
1am1it1w          -20.44018859654898      -42.28277109768533      -73.26035963830287       -45.67085940286779
1dma1isa1nta      -20.455894996674033     -44.10427425612579      -79.31709478282747       -46.855619006673805
2isa2ma           -20.465219691264792     -54.81940880852926      -115.2244938531612       -59.730571052306914
1it1tma2w         -20.553578388673486     -54.08197355805896      -112.45474633335564      -58.55262149705959
1it1ma1w          -20.663083937186457     -43.82520484695124      -77.68609210011739       -47.40306226043322
2isa1ma1w         -20.735805259835615     -54.9073408040349       -114.61189181321484      -59.773175356633146
1ica1isa2tma      -20.763057715201285     -58.348981407878455     -126.06382682485327      -63.13283542508725
1am1dma1isa1nta   -20.839362079888815     -54.28475742749288      -112.17642670659069      -58.89844689925667
2am1ica1msa       -20.896433477755636     -55.24284155794885      -115.19841717306726      -61.814741968992166
1ica1isa1w        -20.903066184546333     -44.13479600190476      -77.91962466050649       -47.28724946076545
1isa1msa2w        -21.02756905462593      -53.67855187927489      -109.51189090897199      -58.39287242836144
1dma1isa1ma1nta   -21.063888928416418     -56.88160329259699      -120.13322367694116      -62.22848808270646
1am1ica1msa1w     -21.08967930165818      -54.96046520800155      -113.60315153862149      -60.48983782938012
2isa2tma          -21.109263670339715     -57.419147462642286     -121.78398907362069      -62.19714083260624
1am1ica1sa        -21.427370041201357     -45.064265995519236     -79.27857958946841       -48.41669442137936
1ica1msa1tma      -21.456781106739072     -46.23664240058861      -83.11206202881101       -51.38124746576068
2isa1tma          -21.60954043714446      -46.63660026280559      -83.94121206027174       -49.71076961545623
1am1dma1ica1nta   -21.715619819267886     -56.303641654521925     -116.00881472513836      -62.86118619568879
1dma2isa1ma       -21.747352645958017     -57.99589174493303      -121.57821691762541      -62.81711360143527
1am1dma2isa       -21.82400213740766      -56.656367365736514     -116.82834648153622      -61.64534083683975
1isa1ma1msa       -22.06282977911178      -46.591608297720086     -82.26990522713399       -49.88477107684594
1ica1isa2w        -22.115973008214496     -55.86747059415211      -113.20307759842362      -60.566137600297225
1am1it2w          -22.14480049617123      -54.02058493954246      -106.91184175203756      -58.74749805884494
1isa1sa2w         -22.258334613754414     -54.0970650051313       -106.78762499181623      -58.7304222908715
1dma2isa1tma      -22.266711778967874     -58.30115940418909      -120.86017164340103      -63.158379040512955
1ica1isa1ma       -22.280466644668195     -47.00365186758427      -82.92199060191183       -50.481674710179504
1am2ica1w         -22.318286250520032     -57.05247235945717      -116.49905210159318      -62.725535604062316
2am2ica           -22.324354204465635     -56.770265435334295     -115.53219446895858      -62.44136126153171
1am1isa1msa1w     -22.342300790187437     -56.005979331515846     -112.90851003216503      -60.95068143093522
1dma1isa1nta1tma  -22.456211409938987     -58.42760125885252      -120.64867482478618      -63.992766016424866
1dma1it2w         -22.511149297701195     -56.286561022890965     -113.28324392165015      -61.40117828758957
1it1ma2w          -22.513991886167787     -55.971510591567494     -112.21700446221698      -60.54042783223849
1ica1ma1msa       -22.529296684311703     -47.813745690567885     -84.80441541569678       -51.81440985429799
1ica2ma1nta       -22.538809629768366     -58.37437645436148      -120.19305902924702      -64.90275067207403
1ica1msa1tma1w    -22.55874539996148      -56.66763104479469      -114.40174197403991      -63.0060561460341
1dma2isa          -22.635576867498457     -47.3895034622401       -83.02511871527757       -50.26884112355765
2am1isa1sa        -22.64937565830769      -53.56705714634154      -103.69843287922188      -58.47667810146231
1it2tma1w         -22.67893104965333      -57.79499038438371      -117.77981908338086      -62.889480178542726
2dma2isa          -22.80035288014915      -59.68913956510369      -123.72563888965291      -64.23644507781137
2ica1tma1w        -22.809388923313236     -58.89516629411082      -121.03231140650678      -63.982466253663006
1am1ip2w          -22.833635639282875     -55.227116332767764     -108.64820348281063      -60.800951102297404
1dma2isa1w        -22.836810804496054     -57.339234955448774     -115.72173973201413      -62.000106980216515
2am1ip1w          -22.86798515339615      -55.02512939211738      -107.85556922210296      -60.59237490827945
2ica1tma          -22.898224523087265     -48.335972512111766     -85.31866690997819       -52.904704762477195
2am1it1w          -22.96453904028749      -54.82270319941745      -106.85276407566661      -59.84464163007942
1dma1ica1nta1tma  -23.01002045761561      -58.9358410385903       -120.4957926583599       -66.38117166046868
2isa1tma1w        -23.116256715351483     -57.87879341006919      -116.59414043142715      -62.73085060725134
1dma1it1w         -23.135947759787086     -46.497081245834124     -78.3535835522388        -50.49731039128528
1ip1tma2w         -23.18865801152424      -56.26917918981053      -110.95256960613784      -62.91970347588358
1am1ica1sa1w      -23.280618576332927     -56.77105608904094      -112.32749886939462      -62.20430353406846
1fa1isa1tma1w     -23.296801878517726     -52.86690812387678      -99.17862232215327       -55.353212679772696
2am1isa1msa       -23.458371351007372     -57.133263370837085     -112.94614127026665      -62.039543621765915
1am1isa1sa        -23.47518215648597      -45.59499548294116      -74.19023847600205       -48.19572859548498
1ip1tma1w         -23.486678011337062     -46.602884526524576     -77.53211551289615       -51.042077982427145
1am1it1tma1w      -23.489213123655645     -57.10846445224888      -112.75947938507463      -62.310986730364675
1dma1fa1isa1w     -23.540360893122852     -53.66816670472326      -101.04917687962435      -56.1622639854977
1am2ica1tma       -23.580991712311516     -60.15031661975081      -122.65415883833646      -65.94435534448712
1am1ip1tma1w      -23.611783284432022     -58.05610693273775      -115.52678550464529      -63.18646443702892
2ica1ma           -23.6764725687608       -49.3906607294557       -86.24583074224384       -53.317661135872186
2am1ica1sa        -23.70145346323261      -56.918324768194        -111.40997435874561      -63.53164653497515
2dma1isa1nta      -23.722336763021303     -60.0662061177718       -121.89795616216674      -65.37949800532078
1isa1ma1sa        -23.81998250487959      -48.600377176248        -83.11387203243336       -52.02477629639907
1ip1ma1w          -24.29130000812438      -47.661425612204766     -78.38374326375981       -51.47833939928387
1isa1msa1tma      -24.350260190170957     -50.004578289663186     -86.04500452637934       -53.41783517462318
1am1isa1sa1w      -24.355612790677696     -55.92981301721011      -105.90042856511826      -60.74906249077321
1am1ica1isa1w     -24.40830421744613      -58.11122679624532      -113.0401562258595       -63.15288755781512
1it1ma1tma1w      -24.408963095833315     -59.06749116817082      -116.24525170994463      -63.97799416099588
1am1ip1ma1w       -24.448056532586634     -57.55584271616681      -111.0440168821734       -63.08797154734202
1ip2ma1w          -24.565368218391086     -59.707048500771634     -117.86573111578059      -65.19002784371696
1am1ica1isa       -24.5923633974744       -48.63877408474218      -80.65209873362406       -52.12381683610147
1ica1ip3w         -24.666766428097617     -71.0129708526656       -155.44588923146068      -76.7568281328131
1fa1isa2w         -24.709342506714165     -53.16945869542542      -95.45565533654201       -55.704347448205226
2am1ica1isa       -24.769727120292373     -58.035725635359995     -111.57474782803962      -62.95200443681097
2ip               -25.057600396685302     -42.11827746150084      -57.22179126144553       -43.2797171366401
2ica2tma          -25.102611186972354     -63.5185330977547       -128.84767553567         -68.7593029254931
1am1ica1isa1tma   -25.119051765446784     -59.98794394356082      -116.95090056401145      -65.0289344979974
1dma1isa1msa      -25.139458163059317     -49.63799731200561      -82.16852397772935       -53.41072429489577
1ma2sa            -25.13964641408529      -49.1483880962478       -80.52575627147411       -53.080851540667936
1ica1ip2w         -25.161107016494498     -61.98540521823452      -123.50930136367597      -66.34694101360219
1dma1ica1msa      -25.212235960992984     -49.9649201000575       -83.02090940452791       -54.117897635209374
1ica1ma1msa1w     -25.25993873900734      -59.99467077573354      -116.50082001210797      -65.76038398361561
1am1it1ma1w       -25.286130714397586     -58.42763890911738      -111.15712106201579      -63.48086154817429
1am1ica1ma1msa    -25.296233512461185     -60.65129619004438      -118.58144022253896      -67.57998669083463
1ica1ip1w         -25.314995852357242     -50.85666461319488      -85.66719784004695       -53.3263868067952
3ica              -25.319432298536412     -53.405600624275394     -94.20153329179945       -56.15859252435621
1ica1msa2tma      -25.508618177846074     -62.88651835132623      -125.36609147499578      -69.81231568474323
1dma1ica1msa1w    -25.51573406200623      -60.92376426754345      -118.75911522928055      -67.1112469070431
1it2ma1w          -25.5781141352345       -59.830886217649095     -114.88429735837664      -64.80592683763098
1ip2tma1w         -25.67351969133597      -60.66856507259945      -117.37393629434848      -66.27642608126189
1isa1ma1msa1w     -25.768617770867422     -61.02284699132724      -118.2432221038068       -66.28257006791682
1am1dma2ica       -25.98285357025452      -61.473563570994884     -119.03646671457321      -66.61592563509475
1dma1ica1ma1nta   -25.997072788217338     -61.913675350137055     -120.46489631745766      -68.78212556353537
1ica1isa1tma1w    -26.022423909482313     -61.85728793060116      -120.19074390833475      -66.85161768695252
1am1isa1msa1tma   -26.136623180209426     -60.966691747977166     -116.82062239631057      -66.3704300270474
1am1isa1ma1sa     -26.198149849602487     -59.68387481482932      -112.31169290752979      -65.08963314356515
1dma2ica1w        -26.294226833910216     -62.200776797675644     -120.43117973835317      -68.50625566486997
1am2ica1ma        -26.309217880472715     -61.61715508260386      -118.42342269699816      -67.55703781109332
1am1isa1ma1msa    -26.323148447088897     -61.10589701338904      -116.66191033449604      -66.22821947408374
1ica1ma1sa        -26.350149901292752     -51.317258090304676     -83.74009119265472       -55.13897787441965
1dma1ica1isa      -26.389331188518554     -51.82515274337493      -85.31220561797754       -55.0873119943426
1ica1isa1tma      -26.42247589692124      -52.20927870491869      -86.48940250877078       -55.81836860792828
2ica1ma1w         -26.560319481002807     -62.142550794444105     -119.34338860788196      -68.10219339591276
1isa1ma1sa1w      -26.564893978007603     -61.20359295538219      -116.17876564665437      -66.58925834246475
1ica1sa1tma       -26.706515129917534     -51.325748205854325     -82.57335443907432       -55.99951645822148
