#CLUSTER        dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
1ca             -685.5008809948106   -685.4675579283069   0.0001117661127069443   -685.49404522125
1am1ca          -741.9698122453422   -741.9298958797979   0.00013388014604780114  -741.997358374993
1pa             -760.5450468511901   -760.5110558437775   0.00011400639749334963  -760.543737759222
1ca1ma          -781.1717475051151   -781.1297211960695   0.0001409569312281055   -781.226597141414
2am1ca          -798.4324508067115   -798.388293007209    0.00014810598525072122  -798.498225374734
1am1pa          -817.0191321463406   -816.9783018648986   0.00013694543498879363  -817.051467099871
1ca1dma         -820.3830261635477   -820.3387961609056   0.00014834815576657403  -820.46842147165
1am1ca1ma       -837.6398294084237   -837.592726876179    0.00015798266726410766  -837.733344658182
1ma1pa          -856.2246542262179   -856.1815117243676   0.0001447006602393416   -856.287190486383
1ca1tma         -859.5947678575063   -859.5475238830116   0.00015845706689478794  -859.705842418337
2am1pa          -873.4877496762491   -873.4422135098199   0.00015272905057637522  -873.558119920396
1ca2ma          -876.8406815326637   -876.7896600742288   0.00017112681011225076  -876.960539495725
1am1ca1dma      -876.8516879053293   -876.800811344661    0.0001706408206218674   -876.971381474341
1dma1pa         -895.4363535324311   -895.39035130177     0.00015429223766974268  -895.52610173367
1am1ma1pa       -912.6953715659528   -912.6468759254707   0.00016265517518745912  -912.793809552206
1ca1dma1ma      -916.0529390799564   -915.9976834162456   0.00018532840419535125  -916.198329074462
1am1ca1tma      -916.0563563604288   -916.002285700952    0.00018135388051933218  -916.202269170052
1pa1tma         -934.649420980696    -934.6010425428074   0.00016226207576313935  -934.765750437656
2ma1pa          -951.8964801657302   -951.8451093704788   0.0001722984915348334   -952.022111809298
1am1dma1pa      -951.9076572450658   -951.8553887149658   0.0001753095089717128   -952.032163370026
1ca1ma1tma      -955.2554726681412   -955.1990458026744   0.0001892566341329294   -955.428187602937
1ca2dma         -955.2591357080537   -955.2028232500763   0.00018887290953361016  -955.4327338487
1dma1ma1pa      -991.1083977327427   -991.0535412241701   0.00018398963130140448  -991.260529035937
1am1pa1tma      -991.1124903376393   -991.0566605767305   0.0001872539356323616   -991.26274967
1ca1dma1tma     -994.4664065225024   -994.4070142098258   0.00019920279281104524  -994.665765484031
1ma1pa1tma      -1030.3123765898733  -1030.25386577115    0.00019624624760509755  -1030.48873883343
2dma1pa         -1030.3159433158967  -1030.2578764944988  0.00019475707327741237  -1030.493789340385
1ca2tma         -1033.669115682097   -1033.6070249150634  0.00020825345307275614  -1033.8953721997
1dma1pa1tma     -1069.5246783591303  -1069.462703292338   0.00020786539256226427  -1069.727548033095
1pa2tma         -1108.7263885630225  -1108.6628321243873  0.00021316933971184197  -1108.957481851983
2ca             -1370.9978833976438  -1370.9522683543933  0.0001529936047305924   -1371.007466483377
1ca1sa          -1384.95575016202    -1384.9094959935353  0.00015513724126926     -1384.983393693132
