# CLUSTER  dG
1dma2msa1tma  -1636.0600157617628
1dma2msa1tma  -1636.059716590832
1dma2msa1tma  -1636.059173498307
1dma2msa1tma  -1636.059323787145
1dma2msa1tma  -1636.057354880904
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
1dma2msa1tma  nan
nan           nan
