#CLUSTER  dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
1am1b     -756.1494065904035   -756.1091721728554   0.00013494689769606876
2am1b     -812.6783417187481   -812.6287299614226   0.00016639864942328222
1am1b1sa  -1456.3199909236337  -1456.268683730933   0.00017208516753545615
2am1b1sa  -1512.8500457712105  -1512.7927291441233  0.00019224090923069097
1am1b2sa  -2156.47133614509    -2156.407574062562   0.0002138590727076074
2am1b2sa  -2213.014693507345   -2212.9437425237466  0.00023797076504497887
1am1b3sa  -2856.610376803049   -2856.531416182597   0.000264835218689136
2am1b3sa  -2913.1624258024353  -2913.0813370493365  0.0002719730105613297
3am1b3sa  -2969.710468131432   -2969.623615366729   0.0002913056002111521
1am1b4sa  -3556.744860924143   -3556.655946446154   0.0002982206204554507
2am1b4sa  -3613.2992683264033  -3613.205493946895   0.00031452081002393
3am1b4sa  -3669.859079494539   -3669.7610499740813  0.0003287926226985771
4am1b4sa  -3726.391236243866   -3726.2886004156917  0.0003442422544839352
1am1b5sa  -4256.879179625939   -4256.778722960866   0.00033693330562976795
1am1b6sa  -4956.997559166354   -4956.884034526317   0.0003807635084252245
