#CLUSTER  dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
2pa       -1302.2862745139334  -1302.207440452337   0.00026441073820836664
1pa1sa    -1350.5990147520924  -1350.5315683326749  0.0002262163991878913
2sa       -1398.9062740481022  -1398.8568626679175  0.00016572658120055585
2pa1sa    -2001.7493053064213  -2001.6576444241787  0.0003074321054599495
1pa2sa    -2050.0562865037     -2049.9767297970784  0.00026683450149694095
2pa2sa    -2701.2124679775375  -2701.106574033976   0.00035517002703890316
1pa3sa    -2749.512734285131   -2749.4242637920315  0.0002967314878380129
1pa4sa    -3448.9774906184193  -3448.875671254502   0.0003415038199481283
