#CLUSTER     dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
1am2msa      -1384.9548365539536  -1384.8986622117834  0.0001884096668458595
1am1msa1sa   -1420.8796553408172  -1420.8260386558813  0.00017983124244766834
1ma2msa      -1424.2292728726954  -1424.1704476259613  0.00019730084432046033
1am2sa       -1456.795923382095   -1456.7423783598388  0.00017959088464299718
1ma1msa1sa   -1460.154455842803   -1460.0972400243604  0.0001919027953799641
1dma2msa     -1463.5049218004856  -1463.4430730777221  0.0002074416326125835
1ma2sa       -1496.0694310838464  -1496.013184219453   0.00018865290757450094
1dma1msa1sa  -1499.430594542579   -1499.3701393370911  0.00020276775276865337
1eda2msa     -1518.8427095480995  -1518.7819179150363  0.0002038961363851838
1dma2sa      -1535.3470213644673  -1535.2867578659143  0.00020212476455780385
1eda1msa1sa  -1554.7632266136168  -1554.7013090999037  0.0002076723585878267
1eda2sa      -1590.6800159732086  -1590.6178230576127  0.0002085960610297021
