#CLUSTER            dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
2am                 -112.92148665014471  -112.88678968798897  0.00011637418130386775  -112.965594982363
1am1ma              -152.1204127655731   -152.0824584875625   0.00012729927221386372  -152.192175760909
2ma                 -191.32008069429645  -191.27776815722052  0.00014191694474558443  -191.417750245397
1am1dma             -191.32661549755863  -191.28422898037235  0.00014216507525165146  -191.423100633553
1dma1ma             -230.52450657424464  -230.4800416437002   0.00014913610781315645  -230.649476729513
1am1tma             -230.53601447801813  -230.49331852754287  0.00014320291958837283  -230.661353435629
1am1eda             -246.59423673653689  -246.55196830825864  0.00014176900311337084  -246.711101335199
2dma                -269.7307310199425   -269.68457611328006  0.00015480431548689006  -269.883453157263
1ma1tma             -269.73464986218056  -269.68901902865576  0.00015304656557060765  -269.887411034337
1eda1ma             -285.79392078586847  -285.74923699649145  0.0001498701639341282   -285.938954224167
1dma1tma            -308.94149810443685  -308.8922677639531   0.0001651193710674212   -309.120029700499
1dma1eda            -324.99994167613954  -324.9524339261419   0.00015934177426684928  -325.171512741581
2tma                -348.14813113220515  -348.09811314484756  0.00016776115162683397  -348.354806299547
1eda1tma            -364.2088657169564   -364.15868956089804  0.00016829165204890846  -364.406527199521
2eda                -380.2697498043597   -380.22116707326614  0.00016294727852956674  -380.460110457305
1am1sa              -755.9219116464756   -755.8802194124667   0.00013983643806451078  -755.966157164365
1ma1sa              -795.124603582511    -795.0797806087559   0.0001503369906261209   -795.197583494828
2am1sa              -812.3908993296061   -812.3425777116154   0.00016207150089149258  -812.469751227492
1dma1sa             -834.3363883635518   -834.2882589502799   0.00016142684310560505  -834.436176320962
1am1ma1sa           -851.5928087016313   -851.5423643395117   0.0001691912195864154   -851.701464585096
1sa1tma             -873.5478766019705   -873.4981574321437   0.00016675891271821487  -873.674967305384
1eda1sa             -889.6047057114993   -889.5562021585642   0.00016268171368501392  -889.723191268012
2ma1sa              -890.7941272784379   -890.7402526495983   0.00018069639054006832  -890.929647069339
1am1dma1sa          -890.8038757348475   -890.7498297633288   0.0001812710767018816   -890.938952588866
1dma1ma1sa          -930.0056784470187   -929.9485202357023   0.0001917095801322139   -930.167789998621
1am1sa1tma          -930.0125872038998   -929.9568547926201   0.00018692742337663449  -930.174457406115
1am1eda1sa          -946.0718304041825   -946.0162290846583   0.00018648773947388143  -946.225039704476
2dma1sa             -969.2118480965498   -969.151789859716    0.00020143631337828688  -969.400323551523
1ma1sa1tma          -969.2135420769849   -969.1552969528142   0.00019535510370908424  -969.403141513391
1eda1ma1sa          -985.273541669667    -985.2165954850508   0.00019099843909457676  -985.455927110582
1dma1sa1tma         -1008.4204317793859  -1008.3581805587065  0.00020879161723773624  -1008.635582531152
1dma1eda1sa         -1024.4852269082037  -1024.4248913237304  0.00020236654192072284  -1024.693892608266
1sa2tma             -1047.631880892576   -1047.5681964368166  0.00021359871124981546  -1047.870529321516
1eda1sa1tma         -1063.6909869778278  -1063.627970473805   0.0002113583901503711   -1063.924968788116
2eda1sa             -1079.7528111579195  -1079.6910080569774  0.00020728861627528362  -1079.979377386531
2sa                 -1398.9061046808038  -1398.8566537989436  0.00016585907046857816  -1398.949406462963
1am2sa              -1455.3914743096716  -1455.3379613871298  0.0001794832216731182   -1455.473191835925
1ma2sa              -1494.6006358388333  -1494.5438880736185  0.00019033293716160123  -1494.71011727028
2am2sa              -1511.867371628082   -1511.806772943559   0.0002032489838099114   -1511.984887725515
1dma2sa             -1533.8133772163756  -1533.7532611078605  0.00020163041594869468  -1533.949340544119
1am1ma2sa           -1551.0743768522204  -1551.012051583051   0.00020903997708957922  -1551.220444948513
3am2sa              -1568.3356951186706  -1568.270782894515   0.00021771666663057262  -1568.490206226802
2sa1tma             -1573.020433442755   -1572.958327314805   0.00020830497383889367  -1573.184406158369
1eda2sa             -1589.081090817176   -1589.0186486722625  0.00020943198025607563  -1589.234092857031
2ma2sa              -1590.2825986738324  -1590.2172536801438  0.00021916818275570087  -1590.456567714869
1am1dma2sa          -1590.2872612988156  -1590.221920075632   0.00021915553641991742  -1590.460325216901
2am1ma2sa           -1607.5440388818286  -1607.4764864562605  0.0002265719455574896   -1607.726651162249
1am2sa1tma          -1629.4929953710964  -1629.4249846248215  0.00022810916074072113  -1629.69260632588
