#CLUSTER   ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1dma1p     5.464704097001231       4.7429053490486694      -2.420924863083698       4.938543305863277
1dma1p1w   -2.553570295756799      -10.840176646677719     -27.7934138885907        -12.040058099511953
1dma1ml1p  -3.4430549492681166     -13.207621694469708     -32.750517340849285      -14.285085765091935
1p1tma1w   -6.835744327967404      -14.746710215600615     -26.533509601392616      -16.147765780107875
1ml1p1tma  -7.913992353351205      -16.998616281998693     -30.469977959659815      -18.319795465111383
1dma1p2w   -8.180236411644728      -24.235044235596433     -53.84808929696784       -26.92579523062159
1dma2ml1p  -9.112578796499292      -28.101117488447926     -63.68787084308329       -30.630028724990552
1p1tma2w   -9.313264113108744      -25.883478297444526     -55.576770700244         -28.861417253589025
1dma1p3w   -9.488585115002934      -34.53584619492176      -84.00892530570744       -38.79036387015367
1p1tma3w   -9.934212997206487      -35.191399901610566     -84.71301997118498       -39.622040385816945
2ml1p1tma  -10.518780055819661     -29.540808136211126     -63.80019480289748       -32.244063958045444
1dma3ml1p  -10.681140720218536     -41.772045693549444     -104.27940624956844      -46.19651509542018
