Number of files in database_s1.pkl: 30317
Number of files in database_s2.pkl: 30316
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-3
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_II/GF...
2msa1dma1eda-406_8  -70.13676229442
2msa1dma1eda-192_10 -70.14259269676
2msa1dma1eda-247_10 -70.14969423362
2msa1dma1eda-460_10 -70.13493323078
2msa1dma1eda-311_11 -70.1662495662 
2msa1dma1eda-536_11 -70.12009333937
2msa1dma1eda-396_5  -70.13315426144
2msa1dma1eda-239_9  -70.1468221176 
2msa1dma1eda-2_4    -70.16699297017
2msa1dma1eda-249_2  -70.11501120611
2msa1dma1eda-465_6  -70.12899290041
2msa1dma1eda-98_7   -70.15887888668
2msa1dma1eda-270_4  -70.14128172421
2msa1dma1eda-352_3  -70.14339286424
2msa1dma1eda-547_1  -70.15512499294
2msa1dma1eda-65_7   -70.16552432792
2msa1dma1eda-166_6  -70.16275278692
2msa1dma1eda-498_6  -70.10520723594
2msa1dma1eda-322_8  -70.1281179323 
2msa1dma1eda-576_11 -70.11681137023
2msa1dma1eda-351_11 -70.1323990466 
2msa1dma1eda-493_2  -70.113331239  
2msa1dma1eda-359_7  -70.13769682647
2msa1dma1eda-93_3   -70.17308058531
2msa1dma1eda-190_2  -70.14861488344
2msa1dma1eda-420_10 -70.13739330982
2msa1dma1eda-207_10 -70.17028912849
2msa1dma1eda-575_3  -70.12826934234
2msa1dma1eda-360_1  -70.1692268499 
2msa1dma1eda-242_6  -70.1503177432 
2msa1dma1eda-457_4  -70.13582467031
2msa1dma1eda-505_8  -70.11619157568
2msa1dma1eda-154_4  -70.14285594297
2msa1dma1eda-57_5   -70.17316366939
2msa1dma1eda-438_4  -70.13093226145
2msa1dma1eda-38_5   -70.17419257948
2msa1dma1eda-471_9  -70.15101543   
2msa1dma1eda-102_2  -70.16028490315
2msa1dma1eda-523_5  -70.12011220373
2msa1dma1eda-336_7  -70.13967676787
2msa1dma1eda-401_2  -70.13186051625
2msa1dma1eda-71_8   -70.16544459472
2msa1dma1eda-172_9  -70.15084914311
2msa1dma1eda-149_10 -70.14273085402
2msa1dma1eda-374_10 -70.14413082576
2msa1dma1eda-553_10 -70.12841024141
2msa1dma1eda-528_1  -70.15790808548
2msa1dma1eda-109_6  -70.15821199049
2msa1dma1eda-222_11 -70.13425189771
2msa1dma1eda-405_11 -70.13518966995
2msa1dma1eda-33_1   -70.20744300622
2msa1dma1eda-80_10  -70.16891432254
2msa1dma1eda-256_9  -70.15445840219
2msa1dma1eda-226_2  -70.13507006516
2msa1dma1eda-304_5  -70.12601752233
2msa1dma1eda-511_7  -70.13880859212
2msa1dma1eda-252_5  -70.13794796932
2msa1dma1eda-447_7  -70.13094642777
2msa1dma1eda-370_2  -70.13890570219
2msa1dma1eda-229_10 -70.13865516018
2msa1dma1eda-297_11 -70.16879476551
2msa1dma1eda-300_9  -70.14367442445
2msa1dma1eda-142_11 -70.15324163243
2msa1dma1eda-144_7  -70.14657537092
2msa1dma1eda-558_11 -70.15461139347
2msa1dma1eda-47_6   -70.16991943309
2msa1dma1eda-483_1  -70.16464271049
2msa1dma1eda-35_10  -70.18476979622
2msa1dma1eda-296_3  -70.13931464074
2msa1dma1eda-180_1  -70.18220583255
2msa1dma1eda-349_4  -70.13356354583
2msa1dma1eda-557_2  -70.11524806319
2msa1dma1eda-475_5  -70.12507338869
2msa1dma1eda-88_4   -70.15821613267
2msa1dma1eda-260_7  -70.14216993707
2msa1dma1eda-75_4   -70.17127154127
2msa1dma1eda-176_5  -70.13974630538
2msa1dma1eda-488_5  -70.12799236758
2msa1dma1eda-527_9  -70.13326958689
2msa1dma1eda-386_6  -70.1485542903 
2msa1dma1eda-259_1  -70.17660922064
2msa1dma1eda-23_2   -70.1498143105 
2msa1dma1eda-120_3  -70.14955607181
2msa1dma1eda-453_8  -70.1460711375 
2msa1dma1eda-495_10 -70.12354739086
2msa1dma1eda-150_8  -70.15394008856
2msa1dma1eda-167_10 -70.12867703087
2msa1dma1eda-53_9   -70.18297618585
2msa1dma1eda-314_6  -70.12861762645
2msa1dma1eda-501_4  -70.12149310554
2msa1dma1eda-423_3  -70.13242969633
2msa1dma1eda-236_1  -70.17624888655
2msa1dma1eda-10_11  -70.16326432388
2msa1dma1eda-538_2  -70.12331568836
2msa1dma1eda-119_5  -70.15648788273
2msa1dma1eda-548_9  -70.14247013718
2msa1dma1eda-274_8  -70.12610733683
2msa1dma1eda-112_1  -70.18860515586
2msa1dma1eda-204_3  -70.15333440737
2msa1dma1eda-411_1  -70.16587363181
2msa1dma1eda-533_6  -70.12463210295
2msa1dma1eda-326_4  -70.12839342674
2msa1dma1eda-289_8  -70.12462120787
2msa1dma1eda-428_7  -70.14042511865
2msa1dma1eda-392_9  -70.12385909549
2msa1dma1eda-6_8    -70.17440925358
2msa1dma1eda-28_6   -70.1657894658 
2msa1dma1eda-519_5  -70.12760716127
2msa1dma1eda-148_9  -70.12134600733
2msa1dma1eda-50_11  -70.16942061747
2msa1dma1eda-138_2  -70.13414436943
2msa1dma1eda-550_8  -70.12005031712
2msa1dma1eda-127_10 -70.1304637215 
2msa1dma1eda-101_4  -70.16165682973
2msa1dma1eda-335_1  -70.17089498646
2msa1dma1eda-520_3  -70.14652819864
2msa1dma1eda-402_4  -70.14696819104
2msa1dma1eda-217_6  -70.14061953028
2msa1dma1eda-199_11 -70.13722715192
2msa1dma1eda-291_9  -70.13698308852
2msa1dma1eda-133_6  -70.14124109709
2msa1dma1eda-30_7   -70.17266014736
2msa1dma1eda-377_8  -70.13759559533
2msa1dma1eda-225_4  -70.15116583523
2msa1dma1eda-430_6  -70.1312130407 
2msa1dma1eda-512_1  -70.16095956122
2msa1dma1eda-307_3  -70.14808756674
2msa1dma1eda-395_3  -70.12008947968
2msa1dma1eda-318_8  -70.13566693906
2msa1dma1eda-1_2    -70.15909150049
2msa1dma1eda-368_3  -70.13181488373
2msa1dma1eda-75_10  -70.17564665944
2msa1dma1eda-102_11 -70.17888144949
2msa1dma1eda-273_2  -70.13224887655
2msa1dma1eda-544_7  -70.13443805808
2msa1dma1eda-351_5  -70.14507592056
2msa1dma1eda-518_11 -70.13191556607
2msa1dma1eda-66_1   -70.20853079881
2msa1dma1eda-381_10 -70.12035031697
2msa1dma1eda-203_9  -70.13200426469
2msa1dma1eda-269_10 -70.1550723708 
2msa1dma1eda-285_6  -70.15002009942
2msa1dma1eda-490_4  -70.12582877808
2msa1dma1eda-193_4  -70.14612150699
2msa1dma1eda-278_6  -70.14386240188
2msa1dma1eda-90_5   -70.17914996183
2msa1dma1eda-363_7  -70.12023259186
2msa1dma1eda-576_5  -70.11037703894
2msa1dma1eda-454_2  -70.12165710079
2msa1dma1eda-127_9  -70.1415028589 
2msa1dma1eda-24_8   -70.17319711469
2msa1dma1eda-424_9  -70.18451598692
2msa1dma1eda-54_3   -70.16641216403
2msa1dma1eda-157_2  -70.13578831311
2msa1dma1eda-519_2  -70.12354207005
2msa1dma1eda-138_5  -70.13520935075
2msa1dma1eda-569_9  -70.11895423515
2msa1dma1eda-101_3  -70.16883931261
2msa1dma1eda-472_8  -70.12495374592
2msa1dma1eda-171_8  -70.14265845186
2msa1dma1eda-72_9   -70.16500499073
2msa1dma1eda-402_3  -70.13587377953
2msa1dma1eda-217_1  -70.17937032695
2msa1dma1eda-335_6  -70.12500100538
2msa1dma1eda-520_4  -70.14172172595
2msa1dma1eda-409_7  -70.12388183429
2msa1dma1eda-272_10 -70.13615180839
2msa1dma1eda-455_10 -70.12184540043
2msa1dma1eda-119_11 -70.16518069655
2msa1dma1eda-324_11 -70.14859891387
2msa1dma1eda-503_11 -70.12216179831
2msa1dma1eda-255_8  -70.14788383846
2msa1dma1eda-133_1  -70.1802115799 
2msa1dma1eda-512_6  -70.1328567411 
2msa1dma1eda-307_4  -70.12406463523
2msa1dma1eda-225_3  -70.15270574776
2msa1dma1eda-430_1  -70.16307118825
2msa1dma1eda-395_4  -70.13136310161
2msa1dma1eda-368_4  -70.13637173085
2msa1dma1eda-1_5    -70.1634168104 
2msa1dma1eda-351_2  -70.11991640863
2msa1dma1eda-273_5  -70.14905941204
2msa1dma1eda-198_7  -70.14481241767
2msa1dma1eda-466_7  -70.122632502  
2msa1dma1eda-321_9  -70.13568598936
2msa1dma1eda-165_7  -70.12774438519
2msa1dma1eda-66_6   -70.16835979875
2msa1dma1eda-285_1  -70.17240850906
2msa1dma1eda-490_3  -70.12264841973
2msa1dma1eda-182_11 -70.14199792555
2msa1dma1eda-470_11 -70.1509063947 
2msa1dma1eda-257_11 -70.13333333176
2msa1dma1eda-193_3  -70.14040055023
2msa1dma1eda-90_2   -70.15375187901
2msa1dma1eda-278_1  -70.17814146261
2msa1dma1eda-526_10 -70.12925835931
2msa1dma1eda-301_10 -70.13519215101
2msa1dma1eda-454_5  -70.12417319723
2msa1dma1eda-241_7  -70.15105134066
2msa1dma1eda-576_2  -70.10795678773
2msa1dma1eda-54_4   -70.17237789876
2msa1dma1eda-157_5  -70.13178643774
2msa1dma1eda-506_9  -70.13578827474
2msa1dma1eda-565_7  -70.1264648815 
2msa1dma1eda-370_5  -70.13148856274
2msa1dma1eda-252_2  -70.12647745817
2msa1dma1eda-47_1   -70.20533773238
2msa1dma1eda-222_9  -70.13860431401
2msa1dma1eda-483_6  -70.12425983223
2msa1dma1eda-296_4  -70.13717772648
2msa1dma1eda-339_8  -70.13566195723
2msa1dma1eda-349_3  -70.13210628946
2msa1dma1eda-83_7   -70.1765156689 
2msa1dma1eda-180_6  -70.12701608638
2msa1dma1eda-475_2  -70.10510232666
2msa1dma1eda-88_3   -70.16521916351
2msa1dma1eda-342_7  -70.13331739801
2msa1dma1eda-557_5  -70.13122134758
2msa1dma1eda-106_9  -70.17037989706
2msa1dma1eda-405_9  -70.13592011445
2msa1dma1eda-75_3   -70.17268653861
2msa1dma1eda-488_2  -70.12187303295
2msa1dma1eda-176_2  -70.13152650325
2msa1dma1eda-341_10 -70.14033536357
2msa1dma1eda-566_10 -70.14600224573
2msa1dma1eda-386_1  -70.17693695277
2msa1dma1eda-259_6  -70.14730542037
2msa1dma1eda-217_11 -70.14552018126
2msa1dma1eda-430_11 -70.14287841839
2msa1dma1eda-571_8  -70.12034559118
2msa1dma1eda-23_5   -70.17290939701
2msa1dma1eda-120_4  -70.13611124464
2msa1dma1eda-423_4  -70.13827519451
2msa1dma1eda-236_6  -70.14230850795
2msa1dma1eda-314_1  -70.17417314685
2msa1dma1eda-501_3  -70.10598336678
2msa1dma1eda-538_5  -70.11925282471
2msa1dma1eda-169_9  -70.15560097781
2msa1dma1eda-497_9  -70.12926163744
2msa1dma1eda-97_8   -70.18492163608
2msa1dma1eda-194_9  -70.14600038525
2msa1dma1eda-119_2  -70.14024473382
2msa1dma1eda-90_11  -70.16697642395
2msa1dma1eda-112_6  -70.15937261308
2msa1dma1eda-11_7   -70.15112064481
2msa1dma1eda-356_8  -70.13529810753
2msa1dma1eda-533_1  -70.15725414357
2msa1dma1eda-326_3  -70.1381285415 
2msa1dma1eda-204_4  -70.14857498763
2msa1dma1eda-411_6  -70.12261634853
2msa1dma1eda-159_11 -70.13214108751
2msa1dma1eda-543_11 -70.12776625013
2msa1dma1eda-364_11 -70.13989227925
2msa1dma1eda-28_1   -70.20878197691
2msa1dma1eda-415_10 -70.13009634009
2msa1dma1eda-232_10 -70.14424265066
2msa1dma1eda-569_7  -70.12142386504
2msa1dma1eda-264_10 -70.14634880158
2msa1dma1eda-443_10 -70.13253689449
2msa1dma1eda-332_11 -70.13466976047
2msa1dma1eda-515_11 -70.11879680305
2msa1dma1eda-381_5  -70.14182392126
2msa1dma1eda-335_8  -70.13030965959
2msa1dma1eda-72_7   -70.16067149562
2msa1dma1eda-171_6  -70.14954087207
2msa1dma1eda-78_10  -70.18083212566
2msa1dma1eda-472_6  -70.12305065092
2msa1dma1eda-267_4  -70.14230156105
2msa1dma1eda-345_3  -70.16205024979
2msa1dma1eda-550_1  -70.15739777143
2msa1dma1eda-84_3   -70.16689683056
2msa1dma1eda-479_2  -70.12288403265
2msa1dma1eda-187_2  -70.14165854263
2msa1dma1eda-484_2  -70.1400138292 
2msa1dma1eda-79_3   -70.16819263113
2msa1dma1eda-409_9  -70.13122936234
2msa1dma1eda-143_4  -70.14368225166
2msa1dma1eda-40_5   -70.17354539587
2msa1dma1eda-512_8  -70.12885587326
2msa1dma1eda-562_3  -70.12186774824
2msa1dma1eda-377_1  -70.16866022299
2msa1dma1eda-255_6  -70.14412621404
2msa1dma1eda-440_4  -70.13242896502
2msa1dma1eda-194_11 -70.14187868519
2msa1dma1eda-466_11 -70.13259781537
2msa1dma1eda-241_11 -70.1422182753 
2msa1dma1eda-318_1  -70.17610670563
2msa1dma1eda-530_10 -70.14051388047
2msa1dma1eda-317_10 -70.13807693962
2msa1dma1eda-66_8   -70.1769147477 
2msa1dma1eda-165_9  -70.127094491  
2msa1dma1eda-534_5  -70.12647688735
2msa1dma1eda-321_7  -70.14173020031
2msa1dma1eda-416_2  -70.12417048131
2msa1dma1eda-115_2  -70.16394445447
2msa1dma1eda-16_3   -70.1692653692 
2msa1dma1eda-198_9  -70.13540017445
2msa1dma1eda-466_9  -70.13037788126
2msa1dma1eda-208_4  -70.14259220405
2msa1dma1eda-231_2  -70.12565899549
2msa1dma1eda-313_5  -70.14453240433
2msa1dma1eda-506_7  -70.1336950768 
2msa1dma1eda-241_9  -70.1431416217 
2msa1dma1eda-24_1   -70.20559246055
2msa1dma1eda-515_2  -70.12707519821
2msa1dma1eda-222_7  -70.13644081647
2msa1dma1eda-437_5  -70.1398256465 
2msa1dma1eda-565_9  -70.13020360421
2msa1dma1eda-134_5  -70.15269577847
2msa1dma1eda-37_4   -70.18328254163
2msa1dma1eda-498_10 -70.11516233339
2msa1dma1eda-180_8  -70.12596494978
2msa1dma1eda-83_9   -70.17637349633
2msa1dma1eda-357_10 -70.13533481609
2msa1dma1eda-570_10 -70.12555344002
2msa1dma1eda-339_6  -70.14424626333
2msa1dma1eda-201_11 -70.13994707054
2msa1dma1eda-426_11 -70.13935146981
2msa1dma1eda-483_8  -70.12497706556
2msa1dma1eda-405_7  -70.13491784569
2msa1dma1eda-210_5  -70.13478048856
2msa1dma1eda-332_2  -70.13473041533
2msa1dma1eda-106_7  -70.16098173272
2msa1dma1eda-342_9  -70.14474451617
2msa1dma1eda-259_8  -70.12596601027
2msa1dma1eda-229_3  -70.14943227773
2msa1dma1eda-86_11  -70.16162103606
2msa1dma1eda-150_1  -70.18002104269
2msa1dma1eda-399_4  -70.12671339464
2msa1dma1eda-236_8  -70.13884324791
2msa1dma1eda-453_1  -70.16637321076
2msa1dma1eda-246_3  -70.13162205905
2msa1dma1eda-38_10  -70.16945088482
2msa1dma1eda-364_4  -70.14584016964
2msa1dma1eda-571_6  -70.11454520304
2msa1dma1eda-194_7  -70.12623082371
2msa1dma1eda-97_6   -70.1759289379 
2msa1dma1eda-555_11 -70.11666887628
2msa1dma1eda-372_11 -70.13887722459
2msa1dma1eda-282_5  -70.14098271435
2msa1dma1eda-169_7  -70.13466382792
2msa1dma1eda-497_7  -70.12422863526
2msa1dma1eda-403_10 -70.12439576752
2msa1dma1eda-224_10 -70.14328973019
2msa1dma1eda-411_8  -70.12931459036
2msa1dma1eda-162_3  -70.15022493673
2msa1dma1eda-61_2   -70.16027572611
2msa1dma1eda-289_1  -70.17415816237
2msa1dma1eda-543_4  -70.12900782742
2msa1dma1eda-356_6  -70.13102781946
2msa1dma1eda-274_1  -70.17917191456
2msa1dma1eda-461_3  -70.13443781886
2msa1dma1eda-11_9   -70.16713943365
2msa1dma1eda-112_8  -70.15450615318
2msa1dma1eda-6_1    -70.20718090779
2msa1dma1eda-458_5  -70.1167825178 
2msa1dma1eda-58_4   -70.15944526239
2msa1dma1eda-47_8   -70.17707590041
2msa1dma1eda-144_9  -70.14623773628
2msa1dma1eda-437_2  -70.12078215482
2msa1dma1eda-515_5  -70.1227880804 
2msa1dma1eda-300_7  -70.13788718495
2msa1dma1eda-134_2  -70.14727379097
2msa1dma1eda-37_3   -70.17707154385
2msa1dma1eda-447_9  -70.11817355136
2msa1dma1eda-339_1  -70.17203872059
2msa1dma1eda-332_5  -70.13997707951
2msa1dma1eda-527_7  -70.12739065178
2msa1dma1eda-210_2  -70.13305124828
2msa1dma1eda-418_10 -70.11077659736
2msa1dma1eda-281_11 -70.14914494204
2msa1dma1eda-260_9  -70.13521048352
2msa1dma1eda-154_11 -70.14742998607
2msa1dma1eda-369_11 -70.13298041723
2msa1dma1eda-23_10  -70.16334701177
2msa1dma1eda-229_4  -70.13259377641
2msa1dma1eda-386_8  -70.1424294703 
2msa1dma1eda-314_8  -70.12939638899
2msa1dma1eda-399_3  -70.13006928357
2msa1dma1eda-53_7   -70.17398847908
2msa1dma1eda-150_6  -70.14800260651
2msa1dma1eda-364_3  -70.14073488227
2msa1dma1eda-571_1  -70.15050054375
2msa1dma1eda-453_6  -70.13520199364
2msa1dma1eda-246_4  -70.13388889867
2msa1dma1eda-548_7  -70.12430937379
2msa1dma1eda-97_1   -70.19453304834
2msa1dma1eda-282_2  -70.13265309568
2msa1dma1eda-162_4  -70.15107678906
2msa1dma1eda-289_6  -70.13492879953
2msa1dma1eda-61_5   -70.17822372304
2msa1dma1eda-533_8  -70.13024918768
2msa1dma1eda-483_10 -70.1252581747 
2msa1dma1eda-171_10 -70.14202732861
2msa1dma1eda-274_6  -70.14565381075
2msa1dma1eda-461_4  -70.11753845065
2msa1dma1eda-543_3  -70.13935787474
2msa1dma1eda-356_1  -70.16833055421
2msa1dma1eda-28_8   -70.16562031029
2msa1dma1eda-6_6    -70.16706853803
2msa1dma1eda-458_2  -70.12575246357
2msa1dma1eda-58_3   -70.15209416716
2msa1dma1eda-392_7  -70.13617143544
2msa1dma1eda-428_9  -70.13044209511
2msa1dma1eda-381_2  -70.14894818627
2msa1dma1eda-148_7  -70.13809392634
2msa1dma1eda-171_1  -70.17904491593
2msa1dma1eda-217_8  -70.12853405734
2msa1dma1eda-345_4  -70.14807361524
2msa1dma1eda-550_6  -70.11826291222
2msa1dma1eda-472_1  -70.16424067823
2msa1dma1eda-267_3  -70.11842830605
2msa1dma1eda-84_4   -70.1610174469 
2msa1dma1eda-187_5  -70.12611852229
2msa1dma1eda-479_5  -70.1158862789 
2msa1dma1eda-6_10   -70.16672509614
2msa1dma1eda-484_5  -70.12606967084
2msa1dma1eda-79_4   -70.17318050103
2msa1dma1eda-291_7  -70.13614694664
2msa1dma1eda-46_11  -70.18613404104
2msa1dma1eda-430_8  -70.13189449739
2msa1dma1eda-131_10 -70.15236031121
2msa1dma1eda-143_3  -70.13652225902
2msa1dma1eda-40_2   -70.1734319798 
2msa1dma1eda-255_1  -70.17726211498
2msa1dma1eda-440_3  -70.13830670123
2msa1dma1eda-562_4  -70.11568630376
2msa1dma1eda-377_6  -70.13613302073
2msa1dma1eda-30_9   -70.17938349163
2msa1dma1eda-133_8  -70.14436452164
2msa1dma1eda-318_6  -70.14557815676
2msa1dma1eda-203_7  -70.13887044082
2msa1dma1eda-416_5  -70.13475142661
2msa1dma1eda-534_2  -70.13053624976
2msa1dma1eda-544_9  -70.12808386861
2msa1dma1eda-115_5  -70.16579762931
2msa1dma1eda-16_4   -70.15883761215
2msa1dma1eda-278_8  -70.14225638224
2msa1dma1eda-285_8  -70.1543218746 
2msa1dma1eda-208_3  -70.13950615402
2msa1dma1eda-63_10  -70.16020962139
2msa1dma1eda-114_11 -70.15537352981
2msa1dma1eda-313_2  -70.13774122429
2msa1dma1eda-424_7  -70.15827566821
2msa1dma1eda-329_11 -70.1410829254 
2msa1dma1eda-231_5  -70.13378309919
2msa1dma1eda-397_10 -70.12910593835
2msa1dma1eda-24_6   -70.17494108011
2msa1dma1eda-127_7  -70.13280155883
2msa1dma1eda-363_9  -70.13713838459
2msa1dma1eda-458_10 -70.09828559307
2msa1dma1eda-125_1  -70.1783369777 
2msa1dma1eda-385_11 -70.14770536004
2msa1dma1eda-243_8  -70.12979808948
2msa1dma1eda-106_10 -70.16590062517
2msa1dma1eda-426_1  -70.16568255837
2msa1dma1eda-233_3  -70.12264528131
2msa1dma1eda-311_4  -70.15137708412
2msa1dma1eda-504_6  -70.13360920212
2msa1dma1eda-328_2  -70.12863599964
2msa1dma1eda-71_11  -70.17920022599
2msa1dma1eda-358_9  -70.13419035999
2msa1dma1eda-464_8  -70.13451179965
2msa1dma1eda-99_9   -70.17057231911
2msa1dma1eda-117_3  -70.16302057233
2msa1dma1eda-14_2   -70.16084472202
2msa1dma1eda-536_4  -70.1252070055 
2msa1dma1eda-323_6  -70.12209575594
2msa1dma1eda-201_1  -70.17832252098
2msa1dma1eda-414_3  -70.14093378387
2msa1dma1eda-64_9   -70.16333798118
2msa1dma1eda-499_8  -70.13262175032
2msa1dma1eda-167_8  -70.12800226303
2msa1dma1eda-238_7  -70.14124342718
2msa1dma1eda-560_2  -70.12885998234
2msa1dma1eda-257_7  -70.13687822604
2msa1dma1eda-442_5  -70.13073330252
2msa1dma1eda-248_10 -70.14959796358
2msa1dma1eda-123_11 -70.15840215821
2msa1dma1eda-510_9  -70.13000802039
2msa1dma1eda-539_11 -70.10953981339
2msa1dma1eda-141_5  -70.13313483706
2msa1dma1eda-42_4   -70.17139266898
2msa1dma1eda-54_10  -70.15591021408
2msa1dma1eda-178_3  -70.12952522851
2msa1dma1eda-486_3  -70.12910647775
2msa1dma1eda-293_1  -70.17530009395
2msa1dma1eda-559_4  -70.12297309993
2msa1dma1eda-86_2   -70.15450389872
2msa1dma1eda-185_3  -70.13520160923
2msa1dma1eda-108_8  -70.16507059342
2msa1dma1eda-470_7  -70.13515957545
2msa1dma1eda-265_5  -70.14188685253
2msa1dma1eda-347_2  -70.13633571943
2msa1dma1eda-70_6   -70.18184905837
2msa1dma1eda-298_5  -70.14550905046
2msa1dma1eda-173_7  -70.16237734948
2msa1dma1eda-337_9  -70.12664381788
2msa1dma1eda-383_4  -70.12560494652
2msa1dma1eda-449_1  -70.1680321368 
2msa1dma1eda-390_1  -70.16993501121
2msa1dma1eda-159_4  -70.14533114562
2msa1dma1eda-508_8  -70.12351461154
2msa1dma1eda-14_10  -70.18122376586
2msa1dma1eda-578_3  -70.09068817678
2msa1dma1eda-491_11 -70.13580176295
2msa1dma1eda-13_8   -70.16101764514
2msa1dma1eda-163_11 -70.12552990703
2msa1dma1eda-110_9  -70.17378346589
2msa1dma1eda-541_5  -70.13361554847
2msa1dma1eda-579_11 -70.09393289036
2msa1dma1eda-354_7  -70.13079271886
2msa1dma1eda-463_2  -70.12980238912
2msa1dma1eda-160_2  -70.14397459909
2msa1dma1eda-63_3   -70.16413423068
2msa1dma1eda-208_10 -70.13822948423
2msa1dma1eda-413_9  -70.12327784213
2msa1dma1eda-280_4  -70.14466365475
2msa1dma1eda-68_7   -70.17426619005
2msa1dma1eda-495_6  -70.12489159184
2msa1dma1eda-468_6  -70.13373885654
2msa1dma1eda-196_6  -70.14602230836
2msa1dma1eda-95_7   -70.17409153293
2msa1dma1eda-244_2  -70.13654639338
2msa1dma1eda-366_5  -70.13161129186
2msa1dma1eda-573_7  -70.11057691356
2msa1dma1eda-234_9  -70.15302371604
2msa1dma1eda-51_1   -70.20686421578
2msa1dma1eda-309_5  -70.14053935955
2msa1dma1eda-31_11  -70.16629560542
2msa1dma1eda-293_10 -70.14931474948
2msa1dma1eda-146_10 -70.16675523683
2msa1dma1eda-340_8  -70.13842955233
2msa1dma1eda-104_6  -70.1627073316 
2msa1dma1eda-407_6  -70.14151590889
2msa1dma1eda-212_4  -70.14175070055
2msa1dma1eda-330_3  -70.15580072179
2msa1dma1eda-525_1  -70.16313483808
2msa1dma1eda-481_9  -70.14264611725
2msa1dma1eda-182_9  -70.13259960167
2msa1dma1eda-81_8   -70.16827984381
2msa1dma1eda-136_4  -70.16107607329
2msa1dma1eda-35_5   -70.17083184404
2msa1dma1eda-567_8  -70.12267081477
2msa1dma1eda-517_3  -70.14332564496
2msa1dma1eda-302_1  -70.17536123501
2msa1dma1eda-220_6  -70.15202488459
2msa1dma1eda-435_4  -70.13404326933
2msa1dma1eda-159_3  -70.14963208509
2msa1dma1eda-390_6  -70.12860035434
2msa1dma1eda-4_7    -70.16578795247
2msa1dma1eda-578_4  -70.09984391555
2msa1dma1eda-129_8  -70.16433338941
2msa1dma1eda-276_7  -70.14323524205
2msa1dma1eda-463_5  -70.13391940669
2msa1dma1eda-541_2  -70.11584663604
2msa1dma1eda-531_9  -70.12769350344
2msa1dma1eda-160_5  -70.14497890173
2msa1dma1eda-63_4   -70.16153085206
2msa1dma1eda-280_3  -70.14294505844
2msa1dma1eda-495_1  -70.15735448421
2msa1dma1eda-411_11 -70.11261785618
2msa1dma1eda-236_11 -70.14056010408
2msa1dma1eda-288_10 -70.13788846802
2msa1dma1eda-547_10 -70.12402839032
2msa1dma1eda-360_10 -70.12458822622
2msa1dma1eda-196_1  -70.17772295722
2msa1dma1eda-468_1  -70.16551079332
2msa1dma1eda-366_2  -70.12204737585
2msa1dma1eda-451_7  -70.13598833328
2msa1dma1eda-244_5  -70.14253081421
2msa1dma1eda-94_10  -70.16428836   
2msa1dma1eda-51_6   -70.17430489984
2msa1dma1eda-152_7  -70.15054804731
2msa1dma1eda-316_9  -70.13867590209
2msa1dma1eda-384_9  -70.13857745919
2msa1dma1eda-309_2  -70.13314092524
2msa1dma1eda-379_9  -70.15077525033
2msa1dma1eda-104_1  -70.18714341343
2msa1dma1eda-262_8  -70.13031076975
2msa1dma1eda-330_4  -70.14083888365
2msa1dma1eda-525_6  -70.13856680547
2msa1dma1eda-407_1  -70.17099155733
2msa1dma1eda-212_3  -70.12878010324
2msa1dma1eda-219_7  -70.15319288359
2msa1dma1eda-213_10 -70.14168809385
2msa1dma1eda-434_10 -70.13704973436
2msa1dma1eda-178_11 -70.13323611405
2msa1dma1eda-345_11 -70.16780225402
2msa1dma1eda-562_11 -70.11974503035
2msa1dma1eda-445_8  -70.13316852524
2msa1dma1eda-136_3  -70.16015225777
2msa1dma1eda-35_2   -70.17582198989
2msa1dma1eda-220_1  -70.17945654197
2msa1dma1eda-435_3  -70.12800108903
2msa1dma1eda-517_4  -70.1411900127 
2msa1dma1eda-302_6  -70.14507533844
2msa1dma1eda-45_9   -70.1743605575 
2msa1dma1eda-146_8  -70.15805929243
2msa1dma1eda-361_8  -70.13997195603
2msa1dma1eda-8_9    -70.17501794081
2msa1dma1eda-26_7   -70.17226878683
2msa1dma1eda-125_6  -70.14576248217
2msa1dma1eda-311_3  -70.15441178002
2msa1dma1eda-504_1  -70.16516296627
2msa1dma1eda-426_6  -70.14036394077
2msa1dma1eda-233_4  -70.12001856284
2msa1dma1eda-328_5  -70.13819500616
2msa1dma1eda-287_9  -70.13827310407
2msa1dma1eda-117_4  -70.16221549801
2msa1dma1eda-14_5   -70.16917498147
2msa1dma1eda-546_8  -70.13203103564
2msa1dma1eda-201_6  -70.13996010707
2msa1dma1eda-414_4  -70.13869532193
2msa1dma1eda-536_3  -70.13370048559
2msa1dma1eda-323_1  -70.17206863593
2msa1dma1eda-138_11 -70.12907841774
2msa1dma1eda-522_11 -70.12114583381
2msa1dma1eda-305_11 -70.14089171462
2msa1dma1eda-186_10 -70.14863076317
2msa1dma1eda-474_10 -70.12693115989
2msa1dma1eda-253_10 -70.1537311848 
2msa1dma1eda-32_8   -70.156252921  
2msa1dma1eda-131_9  -70.15988912021
2msa1dma1eda-442_2  -70.13870572503
2msa1dma1eda-560_5  -70.12524571324
2msa1dma1eda-375_7  -70.16811488366
2msa1dma1eda-141_2  -70.12319171457
