#CLUSTER             dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
1msa1nta             -944.0692895498663   -944.0219169024082   0.0001588886381284167   -944.124548280526
1fa1ma1msa           -948.7184187177628   -948.6647848791241   0.0001798887762496536   -948.847057652249
2dma1sa              -969.2117858580443   -969.1519180791672   0.0002007975142619273   -969.40046228362
1ma1sa1tma           -969.2135244116442   -969.1552964453923   0.00019529755576660636  -969.40313311459
1dma1msa1tma         -972.4945511510671   -972.432546916111    0.00020796322306230666  -972.733562594707
1nta1sa              -979.9886826454555   -979.9423919760189   0.00015525966606220318  -980.021343367225
1fa1ma1sa            -984.6423282156268   -984.5887012428041   0.00017986574818893052  -984.747474180998
3ma1sa               -986.4607185320632   -986.3980685851919   0.00021012895143788759  -986.65936009008
1dma1fa1msa          -987.930135618608    -987.8732117300466   0.0001909236577618242   -988.085455373523
1dma1sa1tma          -1008.4201686180589  -1008.3582880175362  0.00020754855114082945  -1008.635619871257
1msa2tma             -1011.697170192178   -1011.6326638170865  0.00021635544219815353  -1011.96326585424
1dma1fa1sa           -1023.8544756340946  -1023.7972668797486  0.0001918791022836507   -1023.985838471465
1fa1msa1tma          -1027.1365532571483  -1027.0774359236736  0.00019828050804897505  -1027.319312845556
1ma1msa1nta          -1039.7493845567215  -1039.6938605077985  0.00018622857260710443  -1039.868960772879
1fa2ma1msa           -1044.3874800693625  -1044.3246771505742  0.0002106420217627501   -1044.578770569314
1sa2tma              -1047.631880892575   -1047.5681964368157  0.00021359871124981546  -1047.870529321515
1fa1sa1tma           -1063.0610747309386  -1063.0030075201719  0.00019475837922762915  -1063.22059647334
1ma1nta1sa           -1075.6723361717397  -1075.6167912261442  0.00018629866039145728  -1075.768424468317
1dma1msa1nta         -1078.9619190017027  -1078.9032993952817  0.00019661112333036322  -1079.108313980298
1fa2ma1sa            -1080.3106389447948  -1080.2465683240298  0.00021489391502596658  -1080.476990171077
4ma1sa               -1082.1248073706347  -1082.0530844343548  0.00024055990702638255  -1082.385813343044
1dma1fa1ma1msa       -1083.598429432109   -1083.5316647193565  0.0002239299438290312   -1083.816036019178
3dma1sa              -1104.0839316007518  -1104.0126639165924  0.00023903298393272685  -1104.361555525088
1dma1nta1sa          -1114.8848204416706  -1114.8258828241112  0.00019767773791546983  -1115.007438476749
1msa1nta1tma         -1118.1726093628029  -1118.1115178497982  0.00020490193863507313  -1118.345944080771
1dma1fa1ma1sa        -1119.5213879342361  -1119.4558116214341  0.00021994403086427795  -1119.71547285245
1fa1ma1msa1tma       -1122.8014384138467  -1122.732740675164   0.00023041334456788635  -1123.044705896971
2dma1fa1msa          -1122.8087991334423  -1122.7396795710574  0.0002318281481975237   -1123.054013787554
2ma1msa1nta          -1135.4336201520443  -1135.3691790390783  0.0002161365519584189   -1135.617612355476
1nta1sa1tma          -1154.0947294648943  -1154.03455319319    0.00020183220427440218  -1154.245741910123
1fa1ma1sa1tma        -1158.7283855908413  -1158.6628542233352  0.00021979328360267325  -1158.949635928172
2dma1fa1sa           -1158.7305436076022  -1158.6632590552208  0.00022567349448683027  -1158.953806401297
1dma1fa1msa1tma      -1162.008484981066   -1161.9374516875077  0.00023824683400384394  -1162.281248169798
2ma1nta1sa           -1171.354796973554   -1171.2911620180073  0.00021343268672305827  -1171.515975290059
1dma1ma1msa1nta      -1174.644642223852   -1174.578078810361   0.00022325478279793692  -1174.85682758792
