#CLUSTER             ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1dma1sa              -11.297878024051897     -21.708924423262943     -34.918820725015266      -24.362251673883293
2dma1msa             -11.615996945649385     -35.74218631198164      -80.91963564115224       -39.942829266772605
2msa1sa              -11.75601561163785      -37.29672954737907      -85.66397429385482       -39.89105460216524
1fa1ma1msa           -12.245052676764317     -35.96481836680323      -79.5564839504473        -39.73974512005225
3ma1sa               -12.682245994103141     -45.957559722766746     -111.605949115613        -51.86868767050328
4ma1sa               -12.734374903840944     -57.44074995344272      -149.94591665176142      -64.98704722704133
1msa2sa              -12.734751864569262     -38.72766364121344      -87.18065328418841       -41.12262670486234
1sa1tma              -12.753917488749721     -23.21918863907922      -35.10069143186939       -25.878214672673494
1ma1nta1sa           -13.624951806210447     -36.02183399803471      -75.11951095714825       -39.73046305438038
1ma1sa1tma           -13.866386733148829     -36.06771955930162      -74.46363517120486       -40.07679668057244
1dma1ma1sa           -14.173783669888508     -36.64425268332707      -75.36632236626141       -40.985019754676614
1fa1msa1tma          -14.259313868897152     -37.813772485475056     -79.00204130964934       -42.339364458748605
1msa3sa              -14.340695259859785     -51.5071090888232       -124.65676279981595      -55.21719250269234
1dma1sa1tma          -14.44225529594405      -36.53706427256111      -74.10635242924621       -40.57999319618102
1fa1ma1msa1tma       -14.81113479223859      -49.478249793406576     -116.27407345631875      -54.79244436271256
2dma1sa              -14.953874019382056     -37.22164734383114      -74.68647769374877       -41.376891955093015
3msa1sa              -15.258792595763225     -55.793580493016634     -135.95434478264872      -59.565314022416715
1dma1msa1nta         -15.338434218079783     -39.344027987797745     -80.51515602784903       -43.214073275157716
1fa1ma1sa            -15.404655558231752     -37.77617421199102      -75.03444123373461       -41.665955622156616
1fa2ma1msa           -15.417448429274373     -50.50797821203014      -117.69421359203848      -56.15855967911193
4dma1sa              -15.569766381406225     -63.49541333311936      -160.74340751902895      -70.70251488662325
1dma1fa1msa1tma      -15.639485966952634     -51.026548390393145     -118.6887889431395       -57.84048943518428
2ma2nta              -15.828867673990317     -50.85583888209658      -117.4810370888706       -56.984029810351785
2nta2tma             -15.869321277976269     -49.927330238046125     -114.23112178489386      -57.17732194706332
1dma1fa1msa          -16.004052212811075     -39.84481681941543      -79.96231630526819       -43.952089659520425
1sa2tma              -16.01991691076546      -38.07288858824177      -73.96602944049634       -39.62738748762058
1msa1nta1tma         -16.274842098660883     -39.81939434475498      -78.96881518181684       -43.96868373849429
4sa                  -16.414580546552315     -55.24362414772622      -130.23325038163384      -58.608607466099784
1ma2nta1tma          -16.441554569770233     -50.962691204971634     -115.78445961874908      -57.69473545992514
3dma1sa              -16.46834355010651      -50.89254661736777      -115.45934283806129      -56.34960746479919
2msa2sa              -17.10294443985913      -56.77088613179512      -133.04692836388483      -60.239026636234485
1fa1sa1tma           -17.802933480023057     -40.663791889790446     -76.67569481752976       -44.80968220671639
3msa2sa              -17.85776466608513      -71.370244400925        -179.48173648880612      -76.12309376208577
1dma1nta1sa          -17.865477745595854     -40.31896321545355      -75.3093592819503        -44.32952963421121
1ma2msa              -17.900861720903777     -43.329207895556465     -85.28709097658549       -47.287648528814316
2msa3sa              -18.040339421015233     -70.50553046748973      -175.96911301875113      -75.02345290896483
1fa2ma1sa            -18.10603348299628      -51.04852111573564      -110.48964491978977      -56.70619190658908
1nta1sa1tma          -18.311593764592544     -41.07790731592104      -76.35858980844034       -45.50665851274971
1dma1fa1ma1msa       -18.694815505761653     -53.48482280387543      -116.68625624003337      -59.66040051181335
1dma1fa1sa           -19.433806193934288     -41.74326130980626      -74.8262791075879        -45.85732222982915
2msa1tma             -19.507708359815297     -44.647439393156674     -84.31907104885671       -49.49004080117447
1fa1ma1sa1tma        -19.876890441184514     -55.17835749837104      -118.40170067827225      -59.5508911939105
1dma2nta1tma         -20.03136482667469      -54.76767282356741      -116.50614790210511      -61.76230049727019
1dma1ma2nta          -20.123356381140184     -54.99429647845682      -116.95770617894354      -61.279757561394945
1fa1sa2tma           -20.699527897144435     -55.28264050587313      -115.99232805282523      -60.69936279236572
1msa1nta2tma         -20.739548238605494     -57.07853492931463      -121.88155858011561      -65.11929018975934
1dma1fa1ma1sa        -21.257665709301364     -55.44084218516946      -114.65093568925434      -60.97184916288825
2dma1fa1msa          -21.60844330652617      -57.10629050899297      -119.0603629125437       -63.60922334785573
1dma2msa             -22.05995411449112      -47.50526087451726      -85.34397705810684       -51.72950641508214
1ma1msa1nta1tma      -22.64556943027128      -57.90705740934936      -118.26761019274474      -65.10454425716307
1dma1fa1sa1tma       -23.238695227671997     -58.75471964548342      -119.12132959245271      -63.413114650174975
2dma1fa1sa           -23.409487318538595     -58.706253446871415     -118.38593368606436      -65.14392531203339
2ma1msa1nta          -23.760702495579608     -59.052157724276185     -118.36812083990154      -65.45003630960127
2dma2nta             -23.957644469686784     -59.03561569354497      -117.65209197966861      -65.79230551049113
1ma1msa1sa           -24.27021480043186      -49.25538004830014      -83.800654864672         -53.28537167824106
3msa3sa              -24.508803442819044     -91.47774734674022      -224.61493846858338      -97.2758091557771
1ma2sa               -24.87980797479395      -48.82515563850757      -80.31308959768398       -52.994404098717496
1msa1sa1tma          -25.14571321652329      -49.94002287229523      -83.16052207243926       -54.80712495232001
2ma1nta1sa           -25.205542766547296     -59.65030883799773      -115.52831149278543      -66.08761031168979
2msa2tma             -26.512578181136632     -64.1121490180958       -126.10957852423829      -72.6154601391172
1nta1sa2tma          -26.715203206025762     -62.4796584250289       -119.95457058148894      -70.15120773058152
1dma1ma1msa1nta      -27.0836947261123       -63.22891512163915      -121.23166324176391      -70.17537156067556
1dma1msa1nta1tma     -27.13148874109902      -62.8809199880925       -119.90417993283361      -70.34049442317337
1ma1nta1sa1tma       -27.642395239221514     -63.31567904865369      -119.64878017624176      -70.55358781816904
1fa2msa2tma          -27.73973473571823      -76.08140841405839      -162.1387679968115       -85.69131384778302
2sa1tma              -27.867203050482203     -51.554451841453556     -79.44742173778381       -56.587992117682006
1ma2msa1tma          -27.874870157640544     -64.19090726115974      -121.80458528778435      -71.92391064058756
1dma1msa1sa          -28.393011835578363     -53.51224596030079      -84.25032408113002       -57.87980831012828
1dma3msa             -28.553870911709964     -67.93863429385237      -132.0971436579537       -74.14753286587074
1dma1ma1nta1sa       -28.92658354685409      -65.08139543852303      -121.26383327779125      -71.9253213632619
1dma2sa              -29.24971987551544      -53.28107247513253      -80.60155156612453       -57.72265641996637
2ma2msa              -29.384811039315537     -66.29082158219535      -123.78336589957301      -73.5051829519216
2dma1msa1nta         -31.001080308575183     -67.27133174380288      -121.65101940384179      -74.52608610090101
2msa1nta2tma         -31.674937026022235     -82.72629752912326      -171.2271021403541       -92.155792402511
1dma1nta1sa1tma      -32.986232527313405     -68.89921107259579      -120.452720260159        -76.23842908267397
2dma1nta1sa          -33.13687258696882      -69.23981695645489      -121.08986875657683      -76.41924474539701
1dma1ma2msa          -33.485583986504935     -70.4775302746566       -124.07159580125398      -78.12852099328302
2ma1msa1sa           -33.82631390768802      -70.60590439650696      -123.35935096032797      -77.38901134411572
1ma3sa               -34.08375497581437      -71.28405255521648      -124.77040945802204      -77.06046321056783
1dma2msa1sa          -34.56809620425338      -73.48898914450547      -130.54131457329004      -79.92061138508143
3sa1tma              -34.71048842529126      -71.97839502728311      -124.99717122951479      -78.57203948457027
1fa1ma2msa1tma       -34.710846948975814     -83.09785955614643      -162.29083550974082      -92.06735087611014
1ma2msa1nta1tma      -35.243960843843524     -85.74314052704722      -169.37507859443883      -93.87741185736377
1fa2ma2msa           -35.26463473646436      -83.39142753113993      -161.41805398149145      -92.1218436062336
1ma1msa1sa1tma       -35.32900504536519      -72.32124738255516      -124.07258875502536      -79.8025633682264
