#CLUSTER     dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
1dma1msa1sa  -1497.8928789029555  -1497.8324207252404  0.0002027777216684434
2dma1msa1sa  -1632.7839380706653  -1632.7125016568127  0.00023959890609665028
3dma1msa1sa  -1767.6567285722022  -1767.574299474697   0.0002764685477273123
1dma2msa1sa  -2161.4325688716513  -2161.3579360014996  0.0002503198730556428
1dma1msa2sa  -2197.35344800166    -2197.2799659229627  0.0002464600996054136
2dma2msa1sa  -2296.327961097838   -2296.2413116069383  0.0002906238165331761
2dma1msa2sa  -2332.253058718739   -2332.167085849565   0.00028835441614648755
3dma2msa1sa  -2431.2229463769945  -2431.126127825487   0.0003247310129377701
3dma1msa2sa  -2467.1509139233376  -2467.0570245158906  0.0003149066156180208
1dma3msa1sa  -2824.9662522876465  -2824.877210139703   0.00029864882758028435
1dma2msa2sa  -2860.892546202783   -2860.8042009391575  0.0002963114661269582
1dma1msa3sa  -2896.8135351872024  -2896.7282830022314  0.0002859372294834791
2dma3msa1sa  -2959.86700499542    -2959.767526739932   0.0003336517038016968
2dma2msa2sa  -2995.7943278349067  -2995.6958069703414  0.0003304405989098184
2dma1msa3sa  -3031.7200366189986  -3031.622653083637   0.00032662597807157944
3dma3msa1sa  -3094.7658439643587  -3094.6553736071014  0.0003705193937858158
3dma2msa2sa  -3130.6950681538765  -3130.587853129564   0.0003596009535879079
3dma1msa3sa  -3166.6228740307824  -3166.5156619543695  0.0003595910662885028
4dma3msa1sa  -3229.657275633703   -3229.536330957339   0.0004056504322117725
