#CLUSTER            ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1dma1fa1ma1msa      -24.24480317265261      -58.955445535015315     -116.42006494178975      -65.10095623275265
1fa1ma1sa1tma       -24.680680375546217     -60.31843040921376      -119.5295993078598       -64.87401600778685
1dma1eda1fa1msa     -25.508775994123425     -62.26621321059065      -123.28504852123353      -68.63366333505837
1am1eda1fa1sa       -25.653240469517186     -59.29565278266091      -112.8372038006061       -65.08391444350127
1dma1fa1ma1sa       -25.737993826449383     -60.71286424220307      -117.30629017507823      -66.24398181232391
1am1dma1fa1sa       -25.83898523892276      -58.58221151458565      -109.82131905313543      -64.29906945885159
2dma1fa1msa         -25.84121280751424      -61.314263044681866     -118.97719348324416      -67.80668779887492
1eda1fa1ma1sa       -26.184870643599425     -62.40502983418992      -121.48300919196649      -68.27720009029144
1eda1fa1ma1msa      -26.20196402561851      -63.79206085356418      -126.07780254202237      -69.93024630332366
2eda1fa1msa         -26.30790031788638      -65.2254187046201       -130.52999626615747      -71.68949187692488
1eda1fa1sa1tma      -26.42079611797817      -62.624728943017544     -121.4285856950915       -67.74972746908315
1dma1fa1sa1tma      -27.862271914607845     -63.253253315604525     -118.70193325842256      -68.07733862780151
2eda1fa1sa          -28.05888126359787      -65.54379022668581      -125.72500071433842      -71.30749691580422
1dma1eda1fa1sa      -28.127026769449003     -65.56121120881289      -125.55486982830762      -71.93968548055273
2dma1fa1sa          -29.045807255548425     -64.70645220554434      -119.6063892338617       -71.3824860341847
1fa2msa2tma         -29.807493343832903     -78.76599093171535      -164.2076055272112       -88.61495522287441
2am1fa2msa          -32.32168911222834      -79.52612799860071      -158.32446381498812      -87.50836962088943
1am1fa2msa1tma      -33.81414421374211      -82.04372855336987      -161.76281851331265      -90.82792154679191
1am1fa1ma2msa       -36.802477068966255     -84.4514191984199       -159.81533499716147      -92.54178899002727
1fa1ma2msa1tma      -38.188985624408815     -86.84933674547938      -163.2076173775982       -95.91006652431679
1dma1fa2msa1tma     -38.20408727071481      -88.15943452567444      -167.55105569369385      -97.69739724954707
1eda1fa2msa1tma     -38.3978852427681       -89.19227362508536      -170.3652134249634       -98.44776721953531
2am1fa1msa1sa       -38.46681201091269      -85.28637781558791      -157.03359317339346      -93.48853345116368
1am1eda1fa2msa      -39.26488635886926      -88.51247974915896      -165.1772376004597       -96.9530818676576
1fa2ma2msa          -39.81446303881239      -88.44404343969654      -163.10441187612014      -97.29652800201438
1am1dma1fa2msa      -39.92582548735663      -87.8140617357567       -160.6179314057555       -96.34153438662179
1fa1msa1sa2tma      -40.20954429352423      -88.42681087675737      -161.72150455607238      -97.98478985863039
2am1fa2sa           -40.7575931007741       -86.09361844405066      -152.05777408453426      -94.29593905119691
2dma1fa2msa         -41.885969142545946     -91.41007650841493      -166.1046700186045       -101.07716103771236
1am1fa1ma1msa1sa    -43.44613382575335      -90.77890924672829      -158.75490666081032      -98.75232799682999
1dma1fa1ma2msa      -43.46294663101435      -92.75380351522472      -165.32234407045627      -101.60448807838839
1eda1fa1ma2msa      -43.62053879164159      -93.1178675913252       -166.0148542675367       -101.97752166900318
1fa1ma1msa1sa1tma   -44.21115814859513      -93.69572476568283      -165.9720496968755       -102.82590007773251
1dma1eda1fa2msa     -44.445483978954144     -95.7120686887065       -171.9489676664702       -104.85862149880268
1am1eda1fa1msa1sa   -44.86356433428591      -93.74390479183057      -163.9454652282649       -102.27346394368215
1am1fa1ma2sa        -45.32860541075934      -91.4325862324331       -154.63350938076547      -99.76064750738442
1am1fa2sa1tma       -45.48935516079655      -92.518370848411        -157.73609152365316      -101.42638572157011
1am1dma1fa1msa1sa   -46.29401247407077      -94.47594176762505      -161.60298270612748      -103.22986448352458
1fa2sa2tma          -46.64527714182623      -95.98295140132541      -165.47937031604832      -106.13056694233092
2eda1fa2msa         -46.84486484644003      -99.75647932733409      -177.46642455499975      -109.17283200693782
1dma1fa1msa1sa1tma  -47.0215432572877       -96.60692090159864      -166.3101715384719       -106.12003493183875
1fa2ma1msa1sa       -47.08849527098937      -95.72564756666543      -163.1298081362755       -104.4655527411378
1am1fa1msa1sa1tma   -47.74737128207926      -94.37159096557298      -156.3783990724588       -103.71004734924645
1dma1fa1ma1msa1sa   -47.90410580398748      -97.06381822848925      -164.88248339639776      -106.11197766807163
1am1eda1fa2sa       -49.08521642605774      -96.77666261536069      -159.9578943124214       -105.20556332648266
1eda1fa1ma1msa1sa   -49.137857284455094     -100.1055822786293      -170.9465872684291       -108.97138522082241
1am1dma1fa2sa       -49.6054062419571       -96.42218710912857      -157.02425244850815      -105.04466339992359
1fa2ma2sa           -49.83840555022471      -98.2239370206371       -162.28586775320508      -106.90243303135503
2dma1fa1msa1sa      -49.98748876102036      -99.12950504996115      -164.82313026707328      -108.14316860918188
2eda1fa1msa1sa      -50.215341338247526     -102.59967688348843     -175.69792233855844      -111.44663681747625
1dma1eda1fa1msa1sa  -50.30700538790552      -100.48462465644116     -168.2965596800768       -109.70818807388423
1fa1ma2sa1tma       -50.38724921102403      -97.77016411992372      -158.9230753266463       -106.8950599966629
1eda1fa2sa1tma      -51.08434518886497      -101.39288171383669     -168.73565830910852      -111.11754977182136
1dma1fa2sa1tma      -51.81345238996437      -100.02561028095079     -161.70436991776967      -109.02545916233794
1eda1fa1msa1sa1tma  -53.09068864246365      -102.60644320366555     -166.0766545743          -112.33176431190805
1eda1fa1ma2sa       -53.38305815064814      -101.34895013575442     -160.87839002231408      -109.94097524648532
2dma1fa2sa          -53.38542660931125      -101.75318573974073     -162.22625903188992      -111.30341553292237
1dma1fa1ma2sa       -53.48838617268484      -101.43904348369688     -160.82729267479687      -110.49209042359143
1dma1eda1fa2sa      -54.11107278498821      -104.08297136169858     -167.60656909834228      -113.27637469780166
2eda1fa2sa          -54.20568487618584      -104.67048297345173     -169.25976219071325      -113.59962847549468
