velocity, distance, offset, molecule1, molecule2, sticked_procent, total, sticked_then_flew, never_touched, final_cluster_radius,  min_dist_array
0.0005 20 0 1am 10sa10am 96 100 3 0 7.441257558981456 [7.1478, 5.66048, 6.67024, 6.20021, 6.80191, 6.74817, 5.52259, 6.9131, 6.11259, 5.8029, 7.02709, 5.77757, 5.76041, 5.36286, 5.45719, 5.43149, 5.84631, 5.66905, 6.44992, 5.75743, 5.64379, 5.74772, 6.10307, 6.45759, 5.92532, 7.51642, 5.72242, 5.30065, 5.64837, 3.55945, 7.31775, 7.47208, 5.86129, 6.32951, 5.42115, 5.82223, 5.12603, 5.78975, 7.10025, 6.48927, 6.44825, 6.00026, 7.47506, 6.26832, 5.64622, 6.0239, 6.51507, 6.45368, 15.86858, 5.88135, 5.61569, 6.22823, 7.22773, 6.3383, 5.38818, 5.21456, 7.3556, 5.74033, 5.58835, 5.7205, 5.81115, 5.15318, 6.78626, 6.84949, 6.12101, 5.62674, 5.84435, 5.53964, 5.68665, 6.10154, 5.68528, 5.64227, 6.61066, 5.85292, 6.7326, 7.04176, 7.96765, 4.66827, 6.20503, 5.65468, 5.39601, 6.26972, 5.40924, 6.70881, 6.67618, 5.91143, 15.6244, 6.35262, 5.73713, 7.44582, 5.59712, 5.78523, 5.86263, 6.08424, 6.5245, 5.75329, 6.44849, 6.08876, 6.92663, 6.65313]
0.0005 20 10 1am 10sa10am 95 100 4 0 7.441257558981456 [6.11638, 5.96412, 6.53931, 6.20443, 6.2073, 6.09043, 6.04553, 5.884, 5.90678, 17.56172, 6.30772, 6.09939, 6.45673, 5.71548, 5.91133, 5.48358, 5.83599, 4.94137, 6.93879, 5.95485, 5.78852, 5.83096, 5.93138, 5.98822, 5.6826, 6.01399, 7.60182, 7.15805, 5.02711, 4.11079, 7.94397, 5.72924, 5.85331, 5.65137, 5.2507, 7.03739, 6.47047, 15.93541, 5.76638, 6.52452, 5.10264, 5.73081, 5.47704, 6.09351, 6.00013, 5.94251, 5.12738, 6.41968, 6.11481, 7.48952, 5.83491, 5.97974, 6.67325, 5.49253, 5.52235, 5.77483, 6.38925, 5.66724, 7.16405, 5.9063, 5.43458, 6.24265, 5.9477, 6.74814, 6.12862, 6.12435, 5.69789, 7.22059, 7.44189, 6.96218, 6.28996, 6.05903, 5.5208, 6.26653, 6.23853, 5.67724, 5.73309, 5.51543, 6.03287, 7.40202, 6.51579, 6.35192, 6.27062, 5.52428, 5.94187, 7.50904, 6.02038, 5.60611, 5.90282, 4.40877, 5.91728, 6.26179, 6.16085, 7.35606, 6.19445, 5.81007, 6.26674, 5.92956, 6.31414, 6.35539]
0.0005 20 12 1am 10sa10am 90 100 7 0 7.441257558981456 [7.50009, 6.43944, 7.063, 7.28011, 6.10706, 5.74911, 5.7068, 5.50374, 5.44962, 6.33241, 5.80237, 5.8838, 7.23635, 6.17094, 5.73081, 6.06778, 5.74599, 5.77217, 6.03607, 6.4097, 5.94391, 6.44134, 5.64957, 5.66659, 5.77385, 6.83681, 5.48264, 5.68322, 5.34644, 5.54516, 5.83542, 5.82384, 5.81279, 5.45867, 5.46472, 6.10354, 4.86594, 17.43336, 6.33227, 5.38148, 6.17312, 5.45582, 4.88995, 5.92548, 5.95886, 5.5851, 6.52503, 6.30134, 5.09336, 5.94796, 7.69704, 7.35523, 18.04763, 7.21473, 5.8821, 5.77359, 5.75649, 6.50309, 5.79439, 6.77488, 5.35783, 5.03064, 6.10604, 7.98482, 5.76564, 6.53917, 5.81144, 6.51533, 6.94684, 6.72697, 5.65859, 5.61215, 5.86811, 6.02462, 7.1881, 5.63417, 7.22877, 5.61668, 7.1407, 5.91374, 5.52811, 6.02697, 5.878, 4.84393, 5.45316, 5.85098, 5.72615, 5.59647, 6.92962, 5.78766, 5.49793, 7.13366, 5.70698, 7.1689, 5.34716, 6.49182, 6.26987, 4.94802, 6.46242, 7.03353]
0.0005 20 14 1am 10sa10am 92 100 6 0 7.441257558981456 [6.11847, 5.93341, 6.29257, 5.71287, 5.92215, 5.85825, 7.13351, 6.62451, 5.90956, 5.33816, 6.93919, 5.2929, 5.2501, 6.16156, 6.16085, 6.31832, 5.06653, 3.58515, 5.32145, 6.0472, 5.72859, 5.67159, 5.65934, 5.61864, 5.73248, 5.95611, 5.16607, 6.62534, 5.57685, 5.87318, 7.42614, 6.30666, 6.86516, 5.86697, 6.18957, 6.28801, 5.66103, 6.42468, 6.74665, 6.31795, 4.82707, 5.44004, 5.64455, 6.16181, 6.26371, 5.51997, 5.65785, 17.486, 17.72276, 6.30468, 5.68397, 6.22001, 18.33653, 6.29107, 5.43126, 6.69547, 5.13457, 6.2055, 6.30538, 5.75261, 5.87278, 7.11446, 5.82517, 5.69921, 6.24003, 5.6953, 6.17133, 6.76757, 6.20625, 4.62342, 7.34971, 7.6496, 6.34691, 5.57958, 5.44136, 5.76918, 6.94485, 6.10187, 6.37322, 5.45277, 5.8858, 4.86431, 6.64935, 5.73697, 5.42414, 6.39127, 14.11392, 5.55937, 6.45933, 5.78007, 4.16301, 5.88191, 6.02606, 5.91395, 5.54923, 6.2821, 6.94863, 5.68394, 5.2299, 6.3015]
0.0005 20 16 1am 10sa10am 89 100 6 0 7.441257558981456 [5.75225, 5.48094, 5.60583, 5.95755, 5.54234, 7.22762, 7.13345, 5.23406, 5.48998, 23.08336, 6.55322, 6.85308, 8.14764, 5.51234, 5.54184, 5.60257, 6.30497, 5.07263, 6.88502, 5.64812, 5.51424, 5.43082, 5.28966, 5.72503, 6.07886, 5.78368, 5.68338, 6.05914, 6.26366, 6.11817, 5.35227, 5.43649, 5.77321, 6.0541, 5.96952, 5.51405, 6.25613, 6.74109, 6.70764, 7.43385, 6.25027, 5.68976, 5.66838, 5.79262, 5.80966, 3.31399, 5.58829, 19.07228, 18.06921, 6.38503, 16.96524, 5.58865, 6.91919, 5.83364, 5.6665, 5.62536, 6.0915, 5.45607, 5.17321, 5.95385, 5.81421, 7.43552, 6.63839, 6.0717, 6.12222, 5.7107, 5.19699, 5.73438, 5.82913, 6.03472, 16.40378, 6.33771, 7.40815, 5.82198, 5.59313, 4.58924, 5.5899, 6.32349, 5.75034, 6.12099, 6.64044, 5.90612, 5.75195, 6.34731, 5.81913, 5.6519, 3.44633, 6.4382, 5.09879, 7.28652, 6.70381, 6.8284, 5.36738, 6.10576, 6.52881, 6.46899, 7.48698, 7.76077, 6.7554, 5.49176]
0.0005 20 18 1am 10sa10am 89 100 9 0 7.441257558981456 [6.23582, 6.25829, 6.06725, 6.69721, 5.65232, 5.85643, 5.82584, 20.3837, 7.38633, 6.24849, 6.03113, 5.84439, 18.36712, 6.19547, 5.54939, 7.37393, 7.40936, 7.2393, 6.00613, 5.85468, 6.15686, 5.82114, 5.8438, 6.15876, 6.01592, 5.94267, 7.75258, 5.74424, 5.91167, 5.39549, 7.40056, 5.94315, 5.36273, 6.35445, 5.6462, 5.17864, 7.44693, 5.65547, 5.97624, 6.21682, 5.49867, 6.06199, 6.11836, 5.75274, 6.84939, 5.58276, 5.6806, 7.2752, 5.7636, 6.55385, 16.646, 6.1784, 6.96747, 5.40343, 6.08481, 6.57675, 6.25219, 19.34068, 4.4565, 6.23831, 5.56719, 5.89829, 13.31546, 5.69628, 5.07246, 6.1372, 5.50711, 5.75058, 5.81403, 6.87419, 6.2728, 5.65163, 5.23478, 6.26733, 5.7403, 6.81114, 6.24301, 5.25257, 7.61564, 7.43185, 6.14746, 5.85801, 5.66446, 6.63257, 5.49236, 5.46579, 17.82633, 6.70486, 5.68071, 5.24808, 6.37059, 5.45383, 5.50596, 6.45579, 6.28281, 6.34629, 5.6352, 6.25386, 5.42607, 5.81938]
0.0005 20 20 1am 10sa10am 87 100 10 0 7.441257558981456 [5.95197, 6.01448, 6.27005, 7.65966, 6.79302, 5.87601, 6.40892, 5.55879, 7.32114, 6.22155, 18.42121, 6.63144, 21.64893, 6.13634, 5.88527, 6.22513, 6.20357, 6.62667, 6.14439, 6.81136, 6.09027, 7.02303, 6.75243, 6.08266, 5.85374, 9.10418, 18.15851, 17.19261, 6.94598, 5.55544, 19.74967, 6.11825, 5.54792, 5.88262, 7.50649, 4.99421, 6.03958, 15.68048, 6.32004, 6.04413, 5.57348, 6.07888, 6.27162, 6.29793, 6.27517, 7.69762, 6.04852, 22.53307, 6.36015, 5.75862, 6.95988, 6.42612, 6.08619, 6.30529, 5.56438, 5.77061, 6.22181, 5.71485, 6.77734, 5.92054, 7.011, 7.09645, 5.91297, 5.91032, 5.93442, 5.98303, 5.74779, 6.73748, 6.04376, 5.91279, 6.5214, 6.11542, 6.40801, 6.24584, 6.3748, 6.59999, 6.32364, 6.83488, 8.71241, 6.18993, 23.65324, 6.06533, 4.95323, 5.98779, 5.47691, 5.67871, 6.57641, 5.93, 5.34174, 5.41545, 5.76706, 5.62636, 6.45201, 5.4912, 5.95349, 6.2966, 6.46325, 6.28976, 7.19693, 4.08935]
0.0005 20 2 1am 10sa10am 98 100 2 0 7.441257558981456 [6.05909, 7.76201, 6.76438, 5.34398, 6.29863, 7.30501, 6.17333, 6.08416, 5.93891, 5.4692, 6.66589, 6.85491, 5.75162, 5.77281, 5.30125, 5.95514, 6.27471, 6.1534, 6.0917, 6.03418, 6.40825, 5.6286, 6.96774, 5.93141, 5.83861, 7.43229, 5.51775, 5.82982, 5.03366, 7.02388, 6.72754, 6.95533, 5.5314, 6.17289, 5.5221, 5.66092, 5.48879, 5.3538, 6.0551, 6.35833, 5.28771, 6.33671, 6.70309, 6.3127, 5.87098, 6.68847, 6.16444, 6.30991, 15.1431, 5.6834, 6.03202, 6.09023, 6.62573, 7.90555, 5.5563, 5.1923, 5.27434, 5.93555, 5.64174, 5.85842, 5.4842, 5.50402, 6.13449, 6.12827, 5.9534, 6.35666, 6.15687, 16.8966, 6.62027, 5.65297, 6.36609, 7.18986, 6.18908, 6.77026, 6.01373, 6.44998, 6.66813, 5.62774, 6.46071, 6.15903, 5.73715, 6.01031, 5.58256, 5.46162, 5.89847, 6.07974, 6.23768, 6.62388, 5.98886, 6.12285, 5.24143, 5.73411, 5.64958, 6.06034, 5.83548, 7.2044, 5.89234, 6.38078, 4.83123, 6.71995]
0.0005 20 22 1am 10sa10am 80 100 19 0 7.441257558981456 [5.44271, 6.15075, 5.50363, 6.34909, 21.30401, 18.87503, 6.23933, 5.95173, 6.40076, 5.92661, 20.86681, 6.40756, 24.12026, 6.47192, 5.97573, 7.09668, 5.97182, 5.94983, 6.33971, 6.44293, 5.99748, 6.11122, 7.24637, 6.62584, 6.22589, 5.71548, 24.6029, 22.62529, 5.95637, 6.18309, 22.69349, 6.77226, 15.75594, 6.70228, 5.58919, 6.04819, 6.06254, 6.24445, 5.25794, 5.53063, 16.81421, 5.93743, 5.48948, 17.46279, 5.78352, 5.5217, 5.90061, 24.55401, 6.16768, 6.4875, 5.69767, 6.37582, 24.28656, 6.42266, 5.81463, 7.44951, 5.76345, 6.48059, 5.64374, 5.85232, 5.54308, 5.82109, 5.8715, 7.19638, 6.51573, 7.96968, 5.75006, 5.5932, 7.6987, 17.11524, 6.31314, 6.35649, 6.29132, 18.44302, 5.49664, 6.08699, 6.37408, 6.08153, 19.49906, 5.43065, 5.89047, 5.75323, 6.20195, 5.92051, 7.43384, 5.38374, 20.34965, 7.04221, 20.20581, 6.03972, 5.05885, 6.81888, 5.40227, 6.76628, 6.20645, 6.2526, 20.51437, 6.32165, 8.14297, 5.86162]
0.0005 20 24 1am 10sa10am 75 100 25 0 7.441257558981456 [18.84345, 6.34954, 5.57002, 6.95598, 6.05175, 6.04461, 5.88783, 24.77928, 6.25612, 26.90694, 6.23771, 5.88585, 24.27032, 22.17197, 5.27831, 6.29129, 6.55751, 6.20967, 17.19297, 5.91237, 4.81887, 6.34251, 6.03257, 5.52975, 6.61879, 5.48088, 20.33645, 6.99772, 5.81242, 5.85363, 19.69592, 6.28322, 7.66188, 6.39003, 5.71899, 5.54985, 6.41199, 17.661, 5.96689, 6.87558, 5.99184, 21.66793, 5.68142, 21.53215, 6.37949, 6.0923, 5.55473, 26.00211, 24.63517, 6.38895, 6.11732, 20.93996, 25.65137, 5.9743, 5.91238, 5.71751, 6.432, 22.41662, 5.44233, 5.48282, 7.26125, 22.53585, 20.71457, 6.41972, 5.7914, 7.06434, 5.64422, 6.13951, 5.80787, 22.46354, 17.71992, 5.30005, 6.85211, 6.22235, 5.57909, 7.13558, 6.20612, 6.17406, 6.05474, 6.12037, 19.59828, 5.76715, 5.50112, 7.88122, 5.97487, 6.54773, 6.54864, 6.24817, 23.41152, 6.95349, 22.1837, 6.05349, 5.8308, 6.09305, 5.46965, 5.7055, 20.51129, 25.71072, 6.71626, 5.16556]
