0.002331276 20 20 1sa 10sa10dma 0 100 100 0 9.500890503782413 [19.64004, 19.3211, 19.54037, 19.17313, 19.79972, 19.60458, 19.76669, 19.58776, 19.55425, 19.47825, 19.54627, 19.4544, 20.08414, 19.72487, 19.38554, 19.64296, 19.6529, 19.723, 19.47854, 19.17357, 19.74784, 19.49467, 19.54758, 19.47709, 19.67001, 19.66792, 19.49435, 19.59572, 19.62474, 19.60605, 19.6023, 19.60801, 19.71515, 19.94742, 19.81948, 19.75174, 19.72786, 19.41341, 19.63345, 19.55185, 19.75754, 19.44054, 19.64054, 19.40788, 19.34894, 19.22608, 19.60941, 19.37248, 19.74498, 19.72896, 19.68957, 19.78035, 19.64042, 19.80113, 19.62449, 19.70738, 19.89017, 19.47269, 19.68504, 19.65523, 19.70981, 19.70845, 19.7306, 19.57948, 19.42826, 19.64386, 19.35822, 19.87776, 19.64091, 19.48397, 19.74982, 19.64623, 19.6978, 19.4757, 19.3087, 19.49713, 19.81507, 19.65896, 19.87817, 19.34567, 19.73781, 19.74861, 19.3436, 19.71157, 19.33258, 19.4722, 19.66036, 19.75297, 19.45799, 19.11391, 19.7424, 19.62795, 19.12466, 19.40464, 19.72644, 19.73494, 19.56671, 19.57729, 19.70282, 19.39238]
0.002331276 20 25 1sa 10sa10dma 0 100 100 0 9.500890503782413 [24.79178, 24.6022, 24.91929, 24.66888, 25.01689, 24.82951, 24.8483, 24.80636, 24.97038, 24.75353, 24.88211, 24.83732, 25.00151, 24.86534, 24.76487, 24.79818, 24.88482, 24.84285, 24.77803, 24.70931, 24.77702, 24.82613, 24.74625, 24.84362, 24.81311, 24.85445, 24.78014, 24.80319, 24.78678, 24.85627, 24.78581, 24.87147, 24.87802, 24.92491, 24.89249, 24.84939, 24.89692, 24.75212, 24.827, 24.73092, 24.81174, 24.91442, 24.82721, 24.80142, 24.77108, 24.8111, 24.79703, 24.7792, 24.92701, 24.96249, 24.83858, 24.90992, 24.94468, 24.88066, 24.85184, 24.89369, 24.97415, 24.84631, 24.82377, 24.89866, 24.87582, 24.88359, 24.93276, 24.69742, 24.73959, 24.79822, 24.91928, 24.89996, 24.87596, 24.73729, 24.89443, 24.81156, 24.92661, 24.7469, 24.82277, 24.84725, 24.86251, 24.84861, 24.92475, 24.71793, 24.84197, 24.91024, 24.75913, 24.8763, 24.81403, 24.80989, 24.83415, 24.89115, 24.78216, 24.76741, 24.94568, 24.76885, 24.69607, 24.83586, 24.87701, 24.94989, 24.81166, 24.87283, 24.80294, 24.85528]
0.002331276 20 30 1sa 10sa10dma 0 100 100 0 9.500890503782413 [29.92735, 29.88344, 29.973, 29.79849, 29.93367, 29.91506, 29.94695, 29.91298, 29.85608, 29.91284, 29.92321, 29.95035, 29.97817, 29.93097, 29.90894, 29.93647, 29.88307, 29.87491, 29.78642, 29.89688, 29.92094, 29.91285, 29.90523, 29.91876, 29.91253, 29.9382, 29.88927, 29.88594, 29.90792, 29.94905, 29.92257, 29.94597, 29.92958, 30.00044, 29.9818, 29.92799, 29.92477, 29.99836, 29.93927, 29.89461, 29.92439, 29.91934, 29.95743, 29.89423, 29.85876, 29.9006, 29.90113, 29.90694, 29.95923, 29.97173, 29.95382, 29.93466, 29.95091, 29.93836, 29.92622, 30.00942, 29.9642, 29.97655, 29.93271, 29.96441, 29.95624, 29.98102, 29.97757, 29.88753, 29.84019, 29.91801, 29.95435, 29.98617, 29.93637, 29.90726, 29.9893, 29.94893, 29.94589, 29.88499, 29.8607, 29.9211, 29.91465, 29.90551, 29.95996, 29.88156, 29.88992, 29.95293, 29.85767, 29.96238, 29.86663, 29.88279, 29.93445, 29.91464, 29.90126, 29.87241, 29.93449, 29.90207, 29.80369, 29.9384, 29.9463, 29.9615, 29.92785, 29.92315, 29.91162, 29.91401]
0.002331276 20 5 1sa 10sa10dma 100 100 0 0 9.500890503782413 [7.20869, 7.20564, 7.38306, 9.10594, 8.37871, 7.12492, 7.63063, 7.91258, 6.22294, 7.54623, 8.88621, 5.95995, 7.29891, 6.74845, 7.26776, 7.50168, 6.94654, 7.3296, 7.26239, 7.36812, 6.40968, 6.7172, 5.54668, 7.62181, 8.28198, 6.96759, 6.79193, 8.77388, 7.92719, 6.2836, 8.23148, 7.498, 7.73205, 5.72754, 8.36176, 5.21577, 9.01287, 7.61415, 6.25637, 8.12289, 7.61688, 7.23963, 7.24764, 7.08839, 6.83454, 7.65827, 8.44337, 7.33939, 8.13873, 7.0419, 6.68413, 7.07618, 7.59278, 7.78717, 7.06805, 7.71624, 7.37166, 7.45887, 6.55126, 8.36601, 5.43595, 7.28742, 7.29697, 6.96569, 7.08164, 7.65149, 8.2436, 7.30473, 8.4305, 7.13195, 6.57977, 7.27151, 6.70078, 7.78577, 6.8785, 7.2716, 8.05277, 7.94801, 6.81188, 7.36451, 6.05188, 7.47621, 7.36252, 7.61901, 7.42132, 7.18914, 8.7229, 7.3213, 6.90159, 7.61179, 6.84704, 5.50075, 7.36179, 7.0064, 8.5374, 7.99102, 5.29293, 7.00678, 8.00886, 7.34851]
0.002339379 20 0 1sa 10sa10ma 100 100 0 0 9.615602830450097 [6.18317, 5.52695, 6.22744, 7.55761, 6.94663, 7.16062, 6.97606, 7.17594, 6.7128, 7.10426, 6.6888, 6.59354, 7.12238, 6.79284, 7.13016, 6.38365, 6.43344, 6.64948, 7.74429, 6.81254, 6.82276, 7.30084, 6.86628, 6.86995, 6.41902, 6.53855, 7.44454, 7.58076, 6.97683, 7.29475, 7.59648, 7.16086, 6.58011, 6.44726, 8.11539, 7.01191, 7.05136, 7.89424, 7.06004, 7.21453, 7.03173, 7.12772, 7.083, 6.52293, 6.37705, 7.07436, 7.4348, 6.8782, 6.85156, 5.46155, 7.25652, 6.89105, 5.96819, 6.98926, 6.76141, 7.91283, 7.42619, 7.31093, 6.96804, 6.83441, 6.54617, 7.80782, 6.74882, 7.7058, 6.58423, 7.31672, 7.1351, 7.14028, 6.07387, 7.075, 6.9997, 7.30749, 6.67298, 6.80681, 6.79659, 7.5949, 7.12112, 7.28976, 5.83779, 7.20283, 6.95196, 7.7712, 6.77229, 7.01804, 6.63835, 8.04106, 7.16508, 6.90186, 6.97786, 6.4708, 6.73158, 6.55244, 8.09701, 6.45228, 7.63728, 6.69314, 6.50386, 6.65065, 6.70809, 6.68027]
0.002339379 20 10 1sa 10sa10ma 99 100 1 0 9.615602830450097 [7.46787, 6.67298, 7.54666, 9.70212, 7.36471, 6.41745, 8.54211, 6.71562, 7.15423, 6.7478, 7.13988, 6.58937, 6.91669, 6.92389, 8.38804, 7.29707, 7.94532, 7.04313, 7.38397, 7.04056, 7.96656, 7.6532, 7.45596, 7.01322, 7.62684, 7.05635, 7.3093, 7.31955, 6.18363, 7.31771, 6.02767, 7.49665, 8.69242, 7.1386, 6.82654, 6.69399, 7.27163, 7.2418, 8.4769, 6.55199, 7.80493, 7.17842, 7.88882, 6.83216, 6.97136, 7.70764, 7.4864, 7.59286, 6.9436, 6.88267, 6.31578, 6.92997, 7.34627, 7.27111, 6.63262, 7.0689, 7.89742, 6.66838, 7.00281, 6.88799, 7.69653, 7.53306, 6.14631, 6.65686, 6.87733, 5.52957, 6.89763, 6.05229, 7.12804, 6.66332, 7.6426, 6.8268, 6.08227, 6.42301, 6.80784, 6.02396, 7.19753, 7.34901, 6.16328, 7.06333, 6.69558, 6.94268, 8.08136, 7.58251, 7.108, 7.11164, 7.97121, 5.53785, 6.69427, 5.30064, 7.89713, 7.44306, 5.99926, 7.76679, 5.87162, 6.98525, 7.28834, 6.82043, 7.49682, 7.37288]
0.002339379 20 15 1sa 10sa10ma 66 100 34 0 9.615602830450097 [7.50222, 6.56679, 13.80423, 7.24363, 6.64416, 12.617, 7.23169, 7.22444, 13.84796, 7.50438, 15.385, 13.07655, 14.32759, 7.79906, 7.24102, 6.60539, 7.06712, 6.60666, 6.96864, 6.34967, 13.4999, 12.83897, 7.13987, 6.9429, 6.91014, 6.76622, 7.77059, 6.54264, 6.5717, 13.69554, 6.54465, 6.07896, 13.67032, 6.1772, 13.84248, 7.04681, 12.69996, 7.08764, 13.32087, 13.72443, 13.17786, 7.99963, 7.49723, 6.77661, 12.70549, 14.10404, 7.82929, 13.54204, 13.69328, 6.92252, 6.44359, 7.51021, 14.55337, 5.92649, 15.03054, 7.70081, 6.13704, 7.73734, 13.41582, 13.4212, 7.04644, 7.20447, 13.60946, 6.57646, 7.29452, 6.4375, 6.9511, 7.56997, 7.21688, 13.74844, 7.25077, 6.93429, 6.87147, 7.53592, 7.66315, 14.08584, 13.95249, 7.70573, 6.607, 7.32441, 8.07843, 12.74442, 6.1808, 7.54037, 14.14866, 13.88472, 14.7288, 6.70908, 7.35092, 7.37407, 14.62541, 7.28884, 7.27162, 6.90369, 11.60922, 7.33073, 5.56094, 7.23031, 13.8193, 6.82598]
0.002339379 20 20 1sa 10sa10ma 0 100 100 0 9.615602830450097 [19.58732, 19.1747, 19.55924, 19.607, 19.74588, 19.68939, 19.82062, 19.48067, 19.87214, 19.57084, 19.86884, 19.60701, 19.76909, 19.19386, 19.29562, 19.69319, 19.50246, 19.40294, 19.51897, 19.30342, 19.70911, 19.44002, 19.30641, 19.64679, 19.62468, 19.61306, 19.47919, 19.47809, 19.59504, 19.65632, 19.53347, 19.42528, 19.6442, 20.07164, 19.608, 19.33972, 19.70598, 19.9045, 19.62151, 19.56651, 19.63835, 19.36929, 19.67826, 19.37503, 19.67845, 19.74206, 19.51916, 19.60624, 19.55547, 19.09021, 19.58859, 19.76745, 20.0471, 19.38232, 20.04996, 19.70923, 19.57462, 19.52088, 19.69886, 19.89881, 19.62562, 19.35932, 19.68746, 19.67643, 19.43134, 19.63829, 19.88483, 19.37896, 19.63762, 19.7848, 19.71545, 19.73415, 19.72751, 19.52176, 19.37676, 19.84789, 19.5465, 19.52175, 19.65726, 19.33106, 19.46706, 19.84547, 19.6072, 19.59315, 19.76033, 19.63005, 19.88959, 19.73447, 19.664, 19.5624, 19.82773, 19.40665, 19.15131, 19.25636, 19.61482, 19.58443, 19.47034, 19.64372, 19.60292, 19.76889]
0.002339379 20 25 1sa 10sa10ma 0 100 100 0 9.615602830450097 [24.82554, 24.62761, 24.90034, 24.75546, 24.85918, 24.84555, 24.84294, 24.80593, 24.89409, 24.75352, 24.96119, 24.79384, 24.94187, 24.67882, 24.66968, 24.92217, 24.78319, 24.7331, 24.71801, 24.66466, 24.87555, 24.75955, 24.68919, 24.82855, 24.80925, 24.80513, 24.77544, 24.75536, 24.80712, 24.91833, 24.73797, 24.80909, 24.85979, 25.05963, 24.86102, 24.72524, 24.91723, 24.97232, 24.82524, 24.85495, 24.84497, 24.74624, 24.92762, 24.78829, 24.92941, 24.87215, 24.84217, 24.85588, 24.82084, 24.71825, 24.81051, 24.97997, 25.00557, 24.79297, 25.05427, 24.85529, 24.86071, 24.83615, 24.88742, 24.95983, 24.80583, 24.74242, 24.8925, 24.82193, 24.75154, 24.84189, 24.92847, 24.75428, 24.86562, 24.91195, 24.93282, 24.77754, 24.87627, 24.82009, 24.74594, 24.92117, 24.84855, 24.81047, 24.81046, 24.66299, 24.68676, 24.96489, 24.77476, 24.8707, 24.85459, 24.8636, 24.9917, 24.85661, 24.84345, 24.81118, 24.91403, 24.79668, 24.73193, 24.73917, 24.86049, 24.95929, 24.75992, 24.87074, 24.83718, 24.89426]
0.002339379 20 30 1sa 10sa10ma 0 100 100 0 9.615602830450097 [29.9117, 29.80412, 29.99051, 29.9008, 29.97729, 29.93795, 29.92693, 29.88991, 29.96118, 29.88477, 29.99792, 29.90389, 29.97675, 29.87331, 29.88321, 29.93354, 29.85443, 29.89328, 29.88209, 29.83944, 29.97294, 29.89246, 29.88368, 29.91329, 29.91943, 29.92442, 29.86411, 29.90353, 29.90061, 29.91457, 29.88109, 29.89188, 29.91851, 30.00559, 29.92768, 29.86603, 29.89645, 29.98863, 29.91033, 29.92652, 29.92074, 29.86944, 29.92203, 29.8936, 29.93487, 29.93617, 29.89275, 29.92914, 29.91919, 29.82813, 29.89472, 29.94967, 30.01182, 29.91342, 30.03206, 29.9245, 29.9314, 29.93282, 29.93972, 29.97499, 29.9428, 29.87499, 29.91468, 29.90333, 29.87873, 29.93114, 29.99187, 29.89819, 29.91703, 29.96984, 29.99263, 29.92949, 29.89829, 29.89215, 29.86654, 29.92574, 29.89165, 29.91721, 29.89566, 29.84699, 29.8772, 29.96446, 29.88835, 29.92637, 29.92494, 29.94207, 29.99945, 29.95085, 29.89983, 29.90499, 29.94484, 29.88689, 29.82676, 29.87356, 29.93864, 29.97388, 29.89276, 29.92029, 29.88813, 29.94]
