#CLUSTER        dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
1am1ca          -742.651247370349    -742.6113310048048   0.00013388014604780114  -742.6787935
1ca1ma          -781.9188801957011   -781.8768538866555   0.0001409569312281055   -781.973729832
2am1ca          -799.1862007099774   -799.1420429104749   0.00014810598525072122  -799.251975278
1am1pa          -817.7502671094695   -817.7094368280276   0.00013694543498879363  -817.782602063
1ca1dma         -821.194383434643    -821.150152152475    0.00014835244731822852  -821.279778466
1am1ca1ma       -838.4578164362417   -838.4107139039969   0.00015798266726410766  -838.551331686
1ma1pa          -857.021950538835    -856.9788080369846   0.0001447006602393416   -857.084486799
1ca1tma         -860.4690212311692   -860.4217772566745   0.00015845706689478794  -860.580095792
2am1pa          -874.290899778853    -874.2453636124237   0.00015272905057637522  -874.361270023
1ca2ma          -877.7246341789387   -877.6736127205037   0.00017112681011225076  -877.844492142
1am1ca1dma      -877.7333998979884   -877.68252333732     0.0001706408206218674   -877.853093467
1dma1pa         -896.2981279787612   -896.2521257481      0.00015429223766974268  -896.38787618
1am1ma1pa       -913.5632102887467   -913.5147146482647   0.00016265517518745912  -913.661648275
1am1ca1tma      -916.9989994113769   -916.9449287519001   0.00018135388051933218  -917.144912221
1ca1dma1ma      -917.0000474584944   -916.9447917947836   0.00018532840419535125  -917.145437453
1pa1tma         -935.5736797520401   -935.5253013141513   0.00016226207576313935  -935.690009209
2ma1pa          -952.829866091432    -952.7784952961808   0.0001722984915348334   -952.955497735
1am1dma1pa      -952.8392630650775   -952.7869973839812   0.00017529995336657694  -952.963757677
1ca1ma1tma      -956.266696018918    -956.2102726074069   0.00018924504950911187  -956.439410386
1ca2dma         -956.2711640383538   -956.2148515803764   0.00018887290953361016  -956.444762179
1am1pa1tma      -992.1054231106392   -992.0495933497305   0.0001872539356323616   -992.255682443
1dma1ma1pa      -992.1054559700323   -992.0506047987207   0.00018397173004072503  -992.257576765
1ca1dma1tma     -995.5410524084714   -995.4816600957947   0.00019920279281104524  -995.74041137
1ma1pa1tma      -1031.3734196064436  -1031.31490878772    0.00019624624760509755  -1031.54978185
2dma1pa         -1031.377500094436   -1031.3194287556273  0.00019477222474861372  -1031.55534465
1ca2tma         -1034.8053124523974  -1034.7432216853638  0.00020825345307275614  -1035.03156897
1dma1pa1tma     -1070.6492738660354  -1070.587298799243   0.00020786539256226427  -1070.85214354
1pa2tma         -1109.9117118360343  -1109.8480280259612  0.0002135965456085389   -1110.14265654
2ca             -1372.2219509935812  -1372.1763359166257  0.00015299371777815075  -1372.23153408
1ca1sa          -1386.2333884388877  -1386.1871342704032  0.00015513724126926     -1386.26103197
1am2ca          -1428.7691403246554  -1428.7179631737652  0.0001716490051659412   -1428.81530773
1am1ca1sa       -1442.7864137205377  -1442.7347341908894  0.00017333399177652388  -1442.85107615
1ca1pa          -1447.3154348599046  -1447.2687412310931  0.00015661119842883854  -1447.33011768
1pa1sa          -1461.3242033121755  -1461.276468063371   0.0001601048090033964   -1461.35656134
2ca1ma          -1468.0425486817655  -1467.9887512093212  0.00018043760672274651  -1468.11695425
1ca1ma1sa       -1482.0605850343406  -1482.005644430629   0.00018427168777985473  -1482.15319401
2am2ca          -1485.3249200827115  -1485.267279509769   0.00019332742895373365  -1485.40771129
2am1ca1sa       -1499.3323431812387  -1499.2740599846923  0.00019548279908270926  -1499.43356747
1am1ca1pa       -1503.8708287965721  -1503.8183951887418  0.00017586318239240213  -1503.92169576
2ca1dma         -1507.31948326165    -1507.2625187915924  0.00019105976876617096  -1507.42080864
1am1pa1sa       -1517.8853520748894  -1517.8321411699858  0.00017847024955065127  -1517.95482805
1ca1dma1sa      -1521.3380713470663  -1521.2789882042057  0.00019816583216683973  -1521.45649193
2pa             -1522.4073279959246  -1522.3594454755603  0.00016059876023596386  -1522.42704741
1am2ca1ma       -1524.5958113073289  -1524.5363600612275  0.00019940045648661654  -1524.70822014
1am1ca1ma1sa    -1538.6053733710203  -1538.5435440537926  0.00020737654612686243  -1538.73404108
1ca1ma1pa       -1543.14473758515    -1543.0895217550878  0.00018519480148360113  -1543.22381604
2ca1tma         -1546.5893098372946  -1546.5297743635076  0.0001996829575285175   -1546.71795689
1ma1pa1sa       -1557.1598929861864  -1557.1033008010356  0.0001898111190700486   -1557.25724376
2am1ca1pa       -1560.4276816394652  -1560.3692876358798  0.0001958544477118003   -1560.51594824
1ca1sa1tma      -1560.6062026396423  -1560.5456667385954  0.00020303840699976825  -1560.75292229
2ca2ma          -1563.8701848654703  -1563.805981044392   0.0002153406710660129   -1564.00869363
1am2ca1dma      -1563.8712626812192  -1563.807811904881   0.00021281494663166536  -1564.0091346
2am1pa1sa       -1574.4377745811694  -1574.3768371581164  0.00020438511840709805  -1574.54223465
1ca2ma1sa       -1577.8793430237558  -1577.813280283851   0.00022157551536076554  -1578.03447472
1am1ca1dma1sa   -1577.8823415280144  -1577.8183896444032  0.0002144956686610996   -1578.03797546
1am2pa          -1578.965214789614   -1578.9110868202442  0.00018154609884226704  -1579.02002492
1ca1dma1pa      -1582.421678131856   -1582.362879647573   0.0001972110826193697   -1582.52710795
1dma1pa1sa      -1596.4381180240596  -1596.3772865299502  0.000204029830988846    -1596.56112768
1am1ca1ma1pa    -1599.700248955875   -1599.6389881319394  0.0002054698102821087   -1599.81687431
1am2ca1tma      -1603.1347082655866  -1603.0694830727648  0.0002187663686791659   -1603.30046473
2ca1dma1ma      -1603.1439125017482  -1603.07812474393    0.000220653220923513    -1603.31074854
1am1ma1pa1sa    -1613.709965631349   -1613.6466023196356  0.00021252158884230678  -1613.84316738
1am1ca1sa1tma   -1617.149863814865   -1617.0842828873483  0.00021995950869287245  -1617.33360971
1ca1dma1ma1sa   -1617.1552810412172  -1617.0893090710524  0.00022127107216079418  -1617.33995915
1ma2pa          -1618.239787454158   -1618.1829994816621  0.00019046779304327362  -1618.3231089
1ca1pa1tma      -1621.692571890736   -1621.6311972608353  0.00020585151735946647  -1621.8253799
2am2pa          -1635.5301854585643  -1635.470656899194   0.00019965976646147727  -1635.62338941
1pa1sa1tma      -1635.707547551562   -1635.645976242527   0.0002065111824081256   -1635.85943552
