#CLUSTER        ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
2am1pa1sa       -36.55039585841587      -68.27621276368154      -106.40891130344986      -74.82003130257362
1ca1pa2tma      -36.76796287854086      -71.81648266789853      -117.55331138477631      -80.24428106364212
1am1ca1dma1sa   -37.08781224710401      -72.10271838813787      -117.44057065571225      -79.00132425082847
2am2pa          -37.52625416626688      -70.25042124930769      -109.75739420724777      -76.81295447552111
1ca1ma1sa1tma   -37.81692411638505      -74.66062717900786      -123.57438558677049      -82.25671719537058
1ca2ma1sa       -37.92641749914037      -72.84612814261345      -117.1212833925151       -80.16738458693726
1am1ca1dma1pa   -38.55355503264582      -73.35576553305145      -116.72718598200628      -80.75090803543571
2ca2dma         -38.84215979324654      -75.45049358572578      -122.7849531859548       -83.49721457285341
1ca1ma1pa1tma   -39.14573947327153      -74.80355910117214      -119.59691305717135      -82.83725034077361
1am1ma1pa1sa    -40.19018780795159      -73.80834248260362      -112.75584328244815      -80.84867563826265
1ca2ma1pa       -40.3836863640463       -76.01606410066597      -119.51158053512464      -83.51589621568564
1am1pa1sa1tma   -41.19199080012913      -75.79983408788394      -116.07527515619356      -83.17481532854435
1ca1dma1ma1sa   -41.19726698898012      -78.35915293882135      -124.64157621994647      -85.68944913917221
1ca1dma1sa1tma  -41.35779908513359      -78.4551662767044       -124.42517924414385      -86.54169095806719
1am1ma2pa       -41.80119007395115      -76.104489756166        -115.05383089737634      -83.1407169412123
1ca1dma1pa1tma  -42.005274674258544     -78.15933939137904      -121.26132724252456      -86.39917122181214
1am2pa1tma      -42.22523654763063      -76.22150064898597      -114.0240285142151       -83.91912675711501
1ca1dma1ma1pa   -42.89124190580333      -79.2887037495966       -122.07768520431486      -87.07806182297645
1am1dma1pa1sa   -43.03895557433134      -78.08003343845485      -117.52835104525835      -84.73182157991687
1ca2dma1sa      -44.59421911922982      -82.07478272577282      -125.71042631703186      -89.81343700742582
2ma1pa1sa       -44.97060624981532      -79.51116855646251      -115.84961363971063      -86.84741945582209
1am1dma2pa      -45.28450429905206      -79.40069427632261      -114.4262618721987       -86.69853395235259
1ma1pa1sa1tma   -45.37638383898593      -81.62784977471165      -121.58801252904422      -89.22496419200615
1pa1sa2tma      -45.58667776003131      -81.91912048184895      -121.85961000147006      -90.18738298761309
1ca2dma1pa      -46.26074050704483      -82.6734919170267       -122.12896666067552      -90.63493757974356
2ma2pa          -46.81127670232672      -81.98137640592176      -117.96109241507979      -89.36573834053706
1ma2pa1tma      -46.83081765843963      -82.24660176281759      -118.7851219333717       -90.17353412199009
2pa2tma         -47.12335582144442      -82.68546616236563      -119.27590253511019      -91.28128261244274
1dma1ma1pa1sa   -47.6003150921897       -84.35028691700427      -123.26000947441878      -91.62549135118024
1dma1pa1sa1tma  -49.00685372848238      -85.92419031057216      -123.82135362041967      -93.95230246950814
1dma1ma2pa      -50.147686319076456     -85.39337950618938      -118.21463420116243      -93.07915727095678
1dma2pa1tma     -50.48186076617276      -86.26339151604043      -120.01184219295058      -94.56372131260287
2dma1pa1sa      -51.118837369431276     -88.17656896723201      -124.29224081081517      -95.90548273996683
2dma2pa         -52.92806341231335      -88.75182895176113      -120.15349837186923      -96.64496239530854
