Cluster		    H-corr:		G-corr:		    Enthalpi:		Free-Energy:	    Entropy:
1sa1msa3a_028	    0.238562		0.166196	    -1533.875586	-1533.947952	    152.307
1sa1msa3a_029	    0.241675		0.170037	    -1533.875496	-1533.947133	    150.774
1sa1msa3a_030	    0.242263		0.170612	    -1533.875473	-1533.947125	    150.803
1sa1msa3a_031	    0.243981		0.173999	    -1533.876561	-1533.946543	    147.289
1sa1msa3a_032	    0.242217		0.172647	    -1533.876373	-1533.945943	    146.422
1sa1msa3a_033	    0.239811		0.170929	    -1533.875471	-1533.944353	    144.976
1sa1msa3a_034	    0.242020		0.170937	    -1533.872867	-1533.943950	    149.608
1sa1msa3a_035	    0.241065		0.170612	    -1533.872906	-1533.943359	    148.281
1sa1msa3a_036	    0.242840		0.173260	    -1533.873319	-1533.942898	    146.443
1sa1msa3a_037	    0.241782		0.174621	    -1533.874572	-1533.941732	    141.351
1sa1msa3a_038	    0.241917		0.173982	    -1533.873355	-1533.941290	    142.982
1sa1msa3a_039	    0.240709		0.169391	    -1533.868989	-1533.940307	    150.102
1sa1msa3a_040	    0.241395		0.173814	    -1533.872626	-1533.940207	    142.237
1sa1msa3a_041	    0.239805		0.167394	    -1533.867474	-1533.939885	    152.401
1sa1msa3a_042	    0.241891		0.170827	    -1533.868277	-1533.939341	    149.566
1sa1msa3a_043	    0.238867		0.160718	    -1533.860149	-1533.938299	    164.480
1sa1msa3a_044	    0.241270		0.171045	    -1533.867892	-1533.938117	    147.801
1sa1msa3a_045	    0.242342		0.174148	    -1533.869518	-1533.937712	    143.525
1sa1msa3a_046	    0.241637		0.170359	    -1533.865565	-1533.936844	    150.019
1sa1msa3a_047	    0.241855		0.167475	    -1533.862011	-1533.936391	    156.546
1sa1msa3a_048	    0.240634		0.166725	    -1533.862429	-1533.936338	    155.554
1sa1msa3a_049	    0.240296		0.164900	    -1533.860649	-1533.936045	    158.685
1sa1msa3a_050	    0.242007		0.166477	    -1533.859762	-1533.935292	    158.967
1sa1msa3a_051	    0.240635		0.167955	    -1533.862135	-1533.934814	    152.967
